"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일","거래유형","중개사소재지"
"대구광역시 남구 대명동","3049-37","3049","0037","궁전하이츠","82.91","201607","21","18,000","4","2002","두류공원로 83","","-","-"
"대구광역시 남구 대명동","3051-12","3051","0012","금오맨션1동","60.975","201606","18","14,200","2","1982","두류공원로17길 39","","-","-"
"대구광역시 남구 대명동","3051-16","3051","0016","금오맨션2동","60.875","201601","7","12,600","1","1982","두류공원로17길 39","","-","-"
"대구광역시 남구 대명동","3051-16","3051","0016","금오맨션2동","62.1","201609","15","12,000","5","1982","두류공원로17길 39","","-","-"
"대구광역시 남구 대명동","1623-6","1623","0006","나나바루아","84.8562","201605","27","28,255","8","2015","대명복개로4길 104","","-","-"
"대구광역시 남구 대명동","1623-6","1623","0006","나나바루아","84.8562","201610","25","28,255","4","2015","대명복개로4길 104","","-","-"
"대구광역시 남구 대명동","1623-6","1623","0006","나나바루아","84.8562","201610","25","28,255","4","2015","대명복개로4길 104","","-","-"
"대구광역시 남구 대명동","3029-42","3029","0042","노블캐슬","80.95","201608","23","19,000","2","2016","대경길 125","","-","-"
"대구광역시 남구 대명동","3029-42","3029","0042","노블캐슬","80.95","201612","22","22,000","6","2016","대경길 125","","-","-"
"대구광역시 남구 대명동","1921-7","1921","0007","다채움","84.81","201606","27","25,000","10","2016","현충로 202","","-","-"
"대구광역시 남구 대명동","1921-7","1921","0007","다채움","84.81","201607","11","25,500","6","2016","현충로 202","","-","-"
"대구광역시 남구 대명동","1921-7","1921","0007","다채움","84.81","201607","11","26,400","3","2016","현충로 202","","-","-"
"대구광역시 남구 대명동","1921-7","1921","0007","다채움","84.81","201609","19","25,000","5","2016","현충로 202","","-","-"
"대구광역시 남구 대명동","1921-7","1921","0007","다채움","84.81","201612","20","25,000","4","2016","현충로 202","","-","-"
"대구광역시 남구 대명동","3007-34","3007","0034","대명(3007-34)","84.98","201611","1","17,500","5","1991","대경길 222","","-","-"
"대구광역시 남구 대명동","산58-2","0058","0002","대명가든맨션","80.64","201601","11","15,000","4","1983","중앙대로31길 79","","-","-"
"대구광역시 남구 대명동","산58-2","0058","0002","대명가든맨션","69.84","201602","12","13,500","4","1983","중앙대로31길 79","","-","-"
"대구광역시 남구 대명동","산58-2","0058","0002","대명가든맨션","69.84","201605","2","11,500","5","1983","중앙대로31길 79","","-","-"
"대구광역시 남구 대명동","217-2","0217","0002","대명더푸르지오","83.9847","201603","30","23,000","4","2015","대명남2길 19","","-","-"
"대구광역시 남구 대명동","217-2","0217","0002","대명더푸르지오","83.9847","201603","30","23,000","4","2015","대명남2길 19","","-","-"
"대구광역시 남구 대명동","217-2","0217","0002","대명더푸르지오","83.9847","201604","5","24,000","7","2015","대명남2길 19","","-","-"
"대구광역시 남구 대명동","217-2","0217","0002","대명더푸르지오","83.9847","201604","9","24,800","6","2015","대명남2길 19","","-","-"
"대구광역시 남구 대명동","217-2","0217","0002","대명더푸르지오","83.9847","201604","16","23,000","3","2015","대명남2길 19","","-","-"
"대구광역시 남구 대명동","217-2","0217","0002","대명더푸르지오","83.9847","201604","25","23,000","2","2015","대명남2길 19","","-","-"
"대구광역시 남구 대명동","217-2","0217","0002","대명더푸르지오","83.9847","201605","10","22,500","3","2015","대명남2길 19","","-","-"
"대구광역시 남구 대명동","217-2","0217","0002","대명더푸르지오","83.9847","201606","13","22,500","5","2015","대명남2길 19","","-","-"
"대구광역시 남구 대명동","217-2","0217","0002","대명더푸르지오","83.9847","201606","27","23,000","5","2015","대명남2길 19","","-","-"
"대구광역시 남구 대명동","217-2","0217","0002","대명더푸르지오","83.9847","201608","11","23,300","3","2015","대명남2길 19","","-","-"
"대구광역시 남구 대명동","780-3","0780","0003","동신점보","63.35","201601","13","15,000","10","1979","대명로 177","","-","-"
"대구광역시 남구 대명동","780-3","0780","0003","동신점보","84.8","201603","11","17,300","2","1979","대명로 177","","-","-"
"대구광역시 남구 대명동","780-3","0780","0003","동신점보","84.8","201605","25","18,600","6","1979","대명로 177","","-","-"
"대구광역시 남구 대명동","780-3","0780","0003","동신점보","63.35","201606","30","14,000","2","1979","대명로 177","","-","-"
"대구광역시 남구 대명동","780-3","0780","0003","동신점보","63.35","201607","16","14,000","13","1979","대명로 177","","-","-"
"대구광역시 남구 대명동","780-3","0780","0003","동신점보","84.8","201607","21","17,400","7","1979","대명로 177","","-","-"
"대구광역시 남구 대명동","780-3","0780","0003","동신점보","63.35","201608","16","13,000","2","1979","대명로 177","","-","-"
"대구광역시 남구 대명동","780-3","0780","0003","동신점보","63.35","201610","17","13,700","8","1979","대명로 177","","-","-"
"대구광역시 남구 대명동","3008-4","3008","0004","동아","52.515","201601","7","12,500","4","1980","현충로31길 48","","-","-"
"대구광역시 남구 대명동","1220-24","1220","0024","동아대덕","72.78","201601","25","14,850","6","1992","현충서길 29","","-","-"
"대구광역시 남구 대명동","1220-24","1220","0024","동아대덕","84.96","201602","20","18,250","8","1992","현충서길 29","","-","-"
"대구광역시 남구 대명동","1220-24","1220","0024","동아대덕","84.96","201603","19","19,000","13","1992","현충서길 29","","-","-"
"대구광역시 남구 대명동","1220-24","1220","0024","동아대덕","84.96","201603","21","17,750","1","1992","현충서길 29","","-","-"
"대구광역시 남구 대명동","1220-24","1220","0024","동아대덕","72.78","201603","23","15,800","6","1992","현충서길 29","","-","-"
"대구광역시 남구 대명동","1220-24","1220","0024","동아대덕","72.78","201605","11","15,700","12","1992","현충서길 29","","-","-"
"대구광역시 남구 대명동","1220-24","1220","0024","동아대덕","84.96","201606","24","18,200","7","1992","현충서길 29","","-","-"
"대구광역시 남구 대명동","1220-24","1220","0024","동아대덕","72.78","201607","28","15,000","12","1992","현충서길 29","","-","-"
"대구광역시 남구 대명동","1220-24","1220","0024","동아대덕","72.78","201608","24","15,000","2","1992","현충서길 29","","-","-"
"대구광역시 남구 대명동","1220-24","1220","0024","동아대덕","84.96","201608","29","18,800","3","1992","현충서길 29","","-","-"
"대구광역시 남구 대명동","1220-24","1220","0024","동아대덕","72.78","201609","23","14,800","3","1992","현충서길 29","","-","-"
"대구광역시 남구 대명동","1220-24","1220","0024","동아대덕","84.96","201611","30","17,700","10","1992","현충서길 29","","-","-"
"대구광역시 남구 대명동","1220-24","1220","0024","동아대덕","84.96","201612","2","15,701","14","1992","현충서길 29","","-","-"
"대구광역시 남구 대명동","1623-14","1623","0014","드림팰리스","84.0838","201608","20","32,000","9","2016","대명로 83","","-","-"
"대구광역시 남구 대명동","1623-14","1623","0014","드림팰리스","84.0838","201608","21","29,000","9","2016","대명로 83","","-","-"
"대구광역시 남구 대명동","1623-14","1623","0014","드림팰리스","84.0838","201608","22","32,000","11","2016","대명로 83","","-","-"
"대구광역시 남구 대명동","1623-14","1623","0014","드림팰리스","84.0838","201608","22","29,000","8","2016","대명로 83","","-","-"
"대구광역시 남구 대명동","1623-14","1623","0014","드림팰리스","84.0838","201608","22","29,500","3","2016","대명로 83","","-","-"
"대구광역시 남구 대명동","1623-14","1623","0014","드림팰리스","84.0838","201608","22","32,000","13","2016","대명로 83","","-","-"
"대구광역시 남구 대명동","1623-14","1623","0014","드림팰리스","84.0838","201608","23","32,000","10","2016","대명로 83","","-","-"
"대구광역시 남구 대명동","1623-14","1623","0014","드림팰리스","84.0838","201608","23","32,000","14","2016","대명로 83","","-","-"
"대구광역시 남구 대명동","1623-14","1623","0014","드림팰리스","84.0838","201608","31","30,000","3","2016","대명로 83","","-","-"
"대구광역시 남구 대명동","1623-14","1623","0014","드림팰리스","84.0838","201609","2","29,000","7","2016","대명로 83","","-","-"
"대구광역시 남구 대명동","1623-14","1623","0014","드림팰리스","84.0838","201609","6","29,500","12","2016","대명로 83","","-","-"
"대구광역시 남구 대명동","1623-14","1623","0014","드림팰리스","84.0838","201609","30","32,000","13","2016","대명로 83","","-","-"
"대구광역시 남구 대명동","1623-14","1623","0014","드림팰리스","83.9624","201610","31","29,000","3","2016","대명로 83","","-","-"
"대구광역시 남구 대명동","181-1","0181","0001","백작맨션","131.1","201602","15","30,000","13","1988","중앙대로31길 28","","-","-"
"대구광역시 남구 대명동","181-1","0181","0001","백작맨션","131.1","201602","16","30,500","11","1988","중앙대로31길 28","","-","-"
"대구광역시 남구 대명동","181-1","0181","0001","백작맨션","169.9","201604","4","22,500","1","1988","중앙대로31길 28","","-","-"
"대구광역시 남구 대명동","181-1","0181","0001","백작맨션","110.97","201608","8","25,100","10","1988","중앙대로31길 28","","-","-"
"대구광역시 남구 대명동","181-1","0181","0001","백작맨션","110.97","201612","29","27,000","11","1988","중앙대로31길 28","","-","-"
"대구광역시 남구 대명동","2680-17","2680","0017","보성청록타운","84.99","201601","16","23,950","11","1998","큰골길 200","","-","-"
"대구광역시 남구 대명동","2680-17","2680","0017","보성청록타운","59.79","201601","16","18,150","7","1998","큰골길 200","","-","-"
"대구광역시 남구 대명동","2680-17","2680","0017","보성청록타운","59.79","201602","15","17,850","13","1998","큰골길 200","","-","-"
"대구광역시 남구 대명동","2680-17","2680","0017","보성청록타운","59.79","201604","11","17,500","12","1998","큰골길 200","","-","-"
"대구광역시 남구 대명동","2680-17","2680","0017","보성청록타운","59.79","201606","10","17,000","5","1998","큰골길 200","","-","-"
"대구광역시 남구 대명동","2680-17","2680","0017","보성청록타운","84.99","201608","6","21,700","11","1998","큰골길 200","","-","-"
"대구광역시 남구 대명동","2680-17","2680","0017","보성청록타운","59.79","201608","12","15,000","3","1998","큰골길 200","","-","-"
"대구광역시 남구 대명동","2680-17","2680","0017","보성청록타운","84.99","201610","6","22,000","11","1998","큰골길 200","","-","-"
"대구광역시 남구 대명동","2680-17","2680","0017","보성청록타운","59.79","201610","7","16,900","9","1998","큰골길 200","","-","-"
"대구광역시 남구 대명동","2680-17","2680","0017","보성청록타운","59.79","201610","13","16,500","5","1998","큰골길 200","","-","-"
"대구광역시 남구 대명동","2680-17","2680","0017","보성청록타운","84.99","201610","15","22,250","8","1998","큰골길 200","","-","-"
"대구광역시 남구 대명동","2680-17","2680","0017","보성청록타운","59.79","201611","5","17,000","13","1998","큰골길 200","","-","-"
"대구광역시 남구 대명동","3044-8","3044","0008","비취맨션","78.8675","201605","13","16,500","5","1983","두류공원로 88","","-","-"
"대구광역시 남구 대명동","3044-8","3044","0008","비취맨션","84.7875","201609","21","16,300","3","1983","두류공원로 88","","-","-"
"대구광역시 남구 대명동","1721-29","1721","0029","삼두","42.525","201601","7","8,900","4","1980","대명서로 17","","-","-"
"대구광역시 남구 대명동","1721-29","1721","0029","삼두","42.525","201603","14","11,400","3","1980","대명서로 17","","-","-"
"대구광역시 남구 대명동","1721-29","1721","0029","삼두","42.525","201605","27","10,000","5","1980","대명서로 17","","-","-"
"대구광역시 남구 대명동","1721-29","1721","0029","삼두","42.525","201605","28","12,300","1","1980","대명서로 17","","-","-"
"대구광역시 남구 대명동","1721-29","1721","0029","삼두","42.525","201606","3","9,600","1","1980","대명서로 17","","-","-"
"대구광역시 남구 대명동","1721-29","1721","0029","삼두","42.525","201607","8","8,500","3","1980","대명서로 17","","-","-"
"대구광역시 남구 대명동","1721-29","1721","0029","삼두","42.525","201608","11","8,500","1","1980","대명서로 17","","-","-"
"대구광역시 남구 대명동","1721-29","1721","0029","삼두","42.525","201609","21","9,000","3","1980","대명서로 17","","-","-"
"대구광역시 남구 대명동","1551-34","1551","0034","삼성공원","44.52","201601","26","11,000","2","1983","앞산순환로 337","","-","-"
"대구광역시 남구 대명동","1551-34","1551","0034","삼성공원","44.52","201610","13","8,600","2","1983","앞산순환로 337","","-","-"
"대구광역시 남구 대명동","1551-34","1551","0034","삼성공원","44.52","201611","14","8,000","3","1983","앞산순환로 337","","-","-"
"대구광역시 남구 대명동","1551-34","1551","0034","삼성공원","44.52","201612","26","9,000","1","1983","앞산순환로 337","","-","-"
"대구광역시 남구 대명동","1598-8","1598","0008","삼정비취(1598-8)","84.825","201610","13","17,500","2","1989","대명복개로3길 32","","-","-"
"대구광역시 남구 대명동","1701-2","1701","0002","새한(1701-2)","116.69","201603","29","16,000","3","1979","대명로49길 38","","-","-"
"대구광역시 남구 대명동","1714-7","1714","0007","서동해피플러스","84.605","201610","28","23,000","8","2007","현충로 127","","-","-"
"대구광역시 남구 대명동","329-13","0329","0013","세광","59.79","201602","23","15,200","5","1997","현충로26길 67","","-","-"
"대구광역시 남구 대명동","329-13","0329","0013","세광","59.79","201612","5","16,500","10","1997","현충로26길 67","","-","-"
"대구광역시 남구 대명동","329-13","0329","0013","세광","45.36","201612","19","10,000","11","1997","현충로26길 67","","-","-"
"대구광역시 남구 대명동","1631-1","1631","0001","세신(1631-1)","52.02","201601","28","9,500","4","1982","대명복개로 192","","-","-"
"대구광역시 남구 대명동","1631-1","1631","0001","세신(1631-1)","35.275","201606","1","7,500","4","1982","대명복개로 192","","-","-"
"대구광역시 남구 대명동","1631-1","1631","0001","세신(1631-1)","35.275","201608","19","5,540","1","1982","대명복개로 192","","-","-"
"대구광역시 남구 대명동","461-1","0461","0001","세신(461-1)","66.45","201602","10","9,800","5","1980","자유1길 86","","-","-"
"대구광역시 남구 대명동","1223-5","1223","0005","세종아파트","62.02","201602","5","14,800","2","1980","두류공원로 72","","-","-"
"대구광역시 남구 대명동","1223-5","1223","0005","세종아파트","55.47","201602","19","11,500","5","1980","두류공원로 72","","-","-"
"대구광역시 남구 대명동","1223-5","1223","0005","세종아파트","55.47","201602","21","12,000","2","1980","두류공원로 72","","-","-"
"대구광역시 남구 대명동","1223-5","1223","0005","세종아파트","55.47","201607","8","11,700","3","1980","두류공원로 72","","-","-"
"대구광역시 남구 대명동","1223-5","1223","0005","세종아파트","57.42","201608","17","10,370","4","1980","두류공원로 72","","-","-"
"대구광역시 남구 대명동","1223-5","1223","0005","세종아파트","55.47","201609","21","11,100","1","1980","두류공원로 72","","-","-"
"대구광역시 남구 대명동","1223-5","1223","0005","세종아파트","55.47","201611","19","12,650","3","1980","두류공원로 72","","-","-"
"대구광역시 남구 대명동","1701-3","1701","0003","신새한","58.14","201605","18","16,000","4","1980","대명로49길 12","","-","-"
"대구광역시 남구 대명동","1701-3","1701","0003","신새한","53.325","201610","7","9,800","1","1980","대명로49길 28","","-","-"
"대구광역시 남구 대명동","1701-3","1701","0003","신새한","53.325","201610","17","12,700","4","1980","대명로49길 28","","-","-"
"대구광역시 남구 대명동","1701-3","1701","0003","신새한","58.14","201611","19","13,000","4","1980","대명로49길 12","","-","-"
"대구광역시 남구 대명동","216-7","0216","0007","신영맨션","81.315","201601","25","20,000","5","2001","대명남1길 6","","-","-"
"대구광역시 남구 대명동","177-6","0177","0006","아리랑빌라트","74.57","201611","23","23,970","3","2016","대명남1길 35","","-","-"
"대구광역시 남구 대명동","1714-5","1714","0005","아크로파트","134.52","201602","18","26,200","9","2003","현충로 133","","-","-"
"대구광역시 남구 대명동","1676-5","1676","0005","앞산클래식명가","100.47","201601","22","30,000","3","2006","현충로 107","","-","-"
"대구광역시 남구 대명동","1676-5","1676","0005","앞산클래식명가","100.47","201601","27","28,700","4","2006","현충로 107","","-","-"
"대구광역시 남구 대명동","1676-5","1676","0005","앞산클래식명가","100.47","201604","4","30,200","5","2006","현충로 107","","-","-"
"대구광역시 남구 대명동","1638-5","1638","0005","용마맨션","78.18","201606","15","17,600","5","1979","대명로 145","","-","-"
"대구광역시 남구 대명동","1638-5","1638","0005","용마맨션","71.57","201607","18","17,500","2","1979","대명로 145","","-","-"
"대구광역시 남구 대명동","1638-5","1638","0005","용마맨션","104.59","201609","5","23,500","7","1979","대명로 145","","-","-"
"대구광역시 남구 대명동","1638-5","1638","0005","용마맨션","104.59","201610","21","25,000","9","1979","대명로 145","","-","-"
"대구광역시 남구 대명동","1210-8","1210","0008","우방뉴-코스모스","69.12","201601","26","16,500","4","1983","대명로10길 6","","-","-"
"대구광역시 남구 대명동","1210-8","1210","0008","우방뉴-코스모스","84.745","201603","3","21,200","5","1983","대명로10길 6","","-","-"
"대구광역시 남구 대명동","1210-8","1210","0008","우방뉴-코스모스","84.745","201604","16","22,500","2","1983","대명로10길 6","","-","-"
"대구광역시 남구 대명동","1210-8","1210","0008","우방뉴-코스모스","69.12","201606","14","18,000","1","1983","대명로10길 6","","-","-"
"대구광역시 남구 대명동","1210-8","1210","0008","우방뉴-코스모스","69.12","201609","5","17,000","4","1983","대명로10길 6","","-","-"
"대구광역시 남구 대명동","1210-8","1210","0008","우방뉴-코스모스","69.12","201612","2","16,700","5","1983","대명로10길 6","","-","-"
"대구광역시 남구 대명동","1111","1111","0000","우방코스모스","57.165","201609","26","15,000","3","1981","대명역2길 41","","-","-"
"대구광역시 남구 대명동","1111","1111","0000","우방코스모스","57.165","201611","11","16,500","1","1981","대명역2길 41","","-","-"
"대구광역시 남구 대명동","1111","1111","0000","우방코스모스","51.94","201612","31","15,750","3","1981","대명역2길 41","","-","-"
"대구광역시 남구 대명동","619-1","0619","0001","유성맨션","73.28","201604","8","17,000","4","1981","현충로25길 55","","-","-"
"대구광역시 남구 대명동","3042-32","3042","0032","이-파크","80.2675","201602","3","18,900","7","2005","성당로 142","","-","-"
"대구광역시 남구 대명동","3042-32","3042","0032","이-파크","107.2627","201602","16","26,000","16","2005","성당로 142","","-","-"
"대구광역시 남구 대명동","3042-32","3042","0032","이-파크","84.9611","201610","14","19,800","11","2005","성당로 142","","-","-"
"대구광역시 남구 대명동","3042-32","3042","0032","이-파크","80.2675","201611","4","21,300","6","2005","성당로 142","","-","-"
"대구광역시 남구 대명동","3042-32","3042","0032","이-파크","80.2675","201612","26","19,800","16","2005","성당로 142","","-","-"
"대구광역시 남구 대명동","629-1","0629","0001","정우맨션","140.728","201603","21","20,300","1","1979","현충로25길 71","","-","-"
"대구광역시 남구 대명동","629-1","0629","0001","정우맨션","81.818","201605","5","16,900","11","1979","현충로25길 71","","-","-"
"대구광역시 남구 대명동","629-1","0629","0001","정우맨션","109.02","201605","6","19,000","3","1979","현충로25길 71","","-","-"
"대구광역시 남구 대명동","629-1","0629","0001","정우맨션","81.818","201606","2","16,100","6","1979","현충로25길 71","","-","-"
"대구광역시 남구 대명동","629-1","0629","0001","정우맨션","109.02","201606","22","19,500","11","1979","현충로25길 71","","-","-"
"대구광역시 남구 대명동","629-1","0629","0001","정우맨션","81.818","201606","29","14,000","7","1979","현충로25길 71","","-","-"
"대구광역시 남구 대명동","629-1","0629","0001","정우맨션","81.818","201606","30","15,000","4","1979","현충로25길 71","","-","-"
"대구광역시 남구 대명동","629-1","0629","0001","정우맨션","81.818","201608","11","16,200","2","1979","현충로25길 71","","-","-"
"대구광역시 남구 대명동","629-1","0629","0001","정우맨션","81.818","201610","11","14,500","7","1979","현충로25길 71","","-","-"
"대구광역시 남구 대명동","629-1","0629","0001","정우맨션","109.02","201610","15","21,000","8","1979","현충로25길 71","","-","-"
"대구광역시 남구 대명동","629-1","0629","0001","정우맨션","81.818","201611","7","16,500","6","1979","현충로25길 71","","-","-"
"대구광역시 남구 대명동","629-1","0629","0001","정우맨션","81.818","201611","30","16,000","10","1979","현충로25길 71","","-","-"
"대구광역시 남구 대명동","63-1","0063","0001","천호","99.83","201604","7","21,500","8","2002","명덕시장길 96","","-","-"
"대구광역시 남구 대명동","63-1","0063","0001","천호","99.83","201607","22","21,500","8","2002","명덕시장길 96","","-","-"
"대구광역시 남구 대명동","1593-5","1593","0005","코스모스","80.055","201602","27","19,400","4","1982","대명로 37","","-","-"
"대구광역시 남구 대명동","1593-5","1593","0005","코스모스","80.055","201603","15","20,300","3","1982","대명로 37","","-","-"
"대구광역시 남구 대명동","1633","1633","0000","파크맨션","61.78","201603","24","14,800","9","1980","대명복개로 230","","-","-"
"대구광역시 남구 대명동","1633","1633","0000","파크맨션","82.49","201604","11","20,000","2","1980","대명복개로 230","","-","-"
"대구광역시 남구 대명동","1633","1633","0000","파크맨션","61.78","201604","25","15,400","9","1980","대명복개로 230","","-","-"
"대구광역시 남구 대명동","1633","1633","0000","파크맨션","61.78","201605","1","15,500","6","1980","대명복개로 230","","-","-"
"대구광역시 남구 대명동","1633","1633","0000","파크맨션","52.24","201605","27","15,500","10","1980","대명복개로 230","","-","-"
"대구광역시 남구 대명동","1633","1633","0000","파크맨션","52.24","201606","21","12,800","8","1980","대명복개로 230","","-","-"
"대구광역시 남구 대명동","1633","1633","0000","파크맨션","56.88","201606","26","13,000","9","1980","대명복개로 230","","-","-"
"대구광역시 남구 대명동","1633","1633","0000","파크맨션","58.54","201607","1","14,800","10","1980","대명복개로 230","","-","-"
"대구광역시 남구 대명동","1633","1633","0000","파크맨션","61.78","201607","1","15,000","3","1980","대명복개로 230","","-","-"
"대구광역시 남구 대명동","1633","1633","0000","파크맨션","82.49","201607","8","19,000","6","1980","대명복개로 230","","-","-"
"대구광역시 남구 대명동","1633","1633","0000","파크맨션","52.24","201607","9","14,000","11","1980","대명복개로 230","","-","-"
"대구광역시 남구 대명동","1633","1633","0000","파크맨션","52.24","201607","20","13,300","5","1980","대명복개로 230","","-","-"
"대구광역시 남구 대명동","1633","1633","0000","파크맨션","52.24","201607","24","13,650","11","1980","대명복개로 230","","-","-"
"대구광역시 남구 대명동","1633","1633","0000","파크맨션","61.78","201608","3","16,200","3","1980","대명복개로 230","","-","-"
"대구광역시 남구 대명동","1633","1633","0000","파크맨션","52.24","201608","29","12,500","1","1980","대명복개로 230","","-","-"
"대구광역시 남구 대명동","1633","1633","0000","파크맨션","56.88","201609","8","13,700","3","1980","대명복개로 230","","-","-"
"대구광역시 남구 대명동","1633","1633","0000","파크맨션","52.24","201609","10","13,600","7","1980","대명복개로 230","","-","-"
"대구광역시 남구 대명동","1633","1633","0000","파크맨션","61.78","201610","31","15,000","10","1980","대명복개로 230","","-","-"
"대구광역시 남구 대명동","1633","1633","0000","파크맨션","82.49","201611","1","17,400","10","1980","대명복개로 230","","-","-"
"대구광역시 남구 대명동","1633","1633","0000","파크맨션","61.78","201611","3","15,800","2","1980","대명복개로 230","","-","-"
"대구광역시 남구 대명동","1633","1633","0000","파크맨션","56.88","201611","10","13,500","1","1980","대명복개로 230","","-","-"
"대구광역시 남구 대명동","1633","1633","0000","파크맨션","56.88","201612","5","15,000","8","1980","대명복개로 230","","-","-"
"대구광역시 남구 대명동","1633","1633","0000","파크맨션","82.49","201612","6","16,500","11","1980","대명복개로 230","","-","-"
