지 역,,,,2003년 11월,,2003년 12월,,2004년 01월,,2004년 02월,,2004년 03월,,2004년 04월,,2004년 05월,,2004년 06월,,2004년 07월,,2004년 08월,,2004년 09월,,2004년 10월,,2004년 11월,,2004년 12월,,2005년 01월,,2005년 02월,,2005년 03월,,2005년 04월,,2005년 05월,,2005년 06월,,2005년 07월,,2005년 08월,,2005년 09월,,2005년 10월,,2005년 11월,,2005년 12월,,2006년 01월,,2006년 02월,,2006년 03월,,2006년 04월,,2006년 05월,,2006년 06월,,2006년 07월,,2006년 08월,,2006년 09월,,2006년 10월,,2006년 11월,,2006년 12월,,2007년 01월,,2007년 02월,,2007년 03월,,2007년 04월,,2007년 05월,,2007년 06월,,2007년 07월,,2007년 08월,,2007년 09월,,2007년 10월,,2007년 11월,,2007년 12월,,2008년 01월,,2008년 02월,,2008년 03월,,2008년 04월,,2008년 05월,,2008년 06월,,2008년 07월,,2008년 08월,,2008년 09월,,2008년 10월,,2008년 11월,,2008년 12월,,2009년 01월,,2009년 02월,,2009년 03월,,2009년 04월,,2009년 05월,,2009년 06월,,2009년 07월,,2009년 08월,,2009년 09월,,2009년 10월,,2009년 11월,,2009년 12월,,2010년 01월,,2010년 02월,,2010년 03월,,2010년 04월,,2010년 05월,,2010년 06월,,2010년 07월,,2010년 08월,,2010년 09월,,2010년 10월,,2010년 11월,,2010년 12월,,2011년 01월,,2011년 02월,,2011년 03월,,2011년 04월,,2011년 05월,,2011년 06월,,2011년 07월,,2011년 08월,,2011년 09월,,2011년 10월,,2011년 11월,,2011년 12월,,2012년 01월,,2012년 02월,,2012년 03월,,2012년 04월,,2012년 05월,,2012년 06월,,2012년 07월,,2012년 08월,,2012년 09월,,2012년 10월,,2012년 11월,,2012년 12월,,2013년 01월,,2013년 02월,,2013년 03월,,2013년 04월,,2013년 05월,,2013년 06월,,2013년 07월,,2013년 08월,,2013년 09월,,2013년 10월,,2013년 11월,,2013년 12월,,2014년 01월,,2014년 02월,,2014년 03월,,2014년 04월,,2014년 05월,,2014년 06월,,2014년 07월,,2014년 08월,,2014년 09월,,2014년 10월,,2014년 11월,,2014년 12월,,2015년 01월,,2015년 02월,,2015년 03월,,2015년 04월,,2015년 05월,,2015년 06월,,2015년 07월,,2015년 08월,,2015년 09월,,2015년 10월,,2015년 11월,,2015년 12월,,2016년 01월,,2016년 02월,,2016년 03월,,2016년 04월,,2016년 05월,,2016년 06월,,2016년 07월,,2016년 08월,,2016년 09월,,2016년 10월,,2016년 11월,,2016년 12월,,2017년 01월,,2017년 02월,,2017년 03월,,2017년 04월,,2017년 05월,,2017년 06월,,2017년 07월,,2017년 08월,,2017년 09월,,2017년 10월,,2017년 11월,,2017년 12월,,2018년 01월,,2018년 02월,,2018년 03월,,2018년 04월,,2018년 05월,,2018년 06월,,2018년 07월,,2018년 08월,,2018년 09월,,2018년 10월,,2018년 11월,,2018년 12월,,2019년 01월,,2019년 02월,,2019년 03월,,2019년 04월,,2019년 05월,,2019년 06월,,2019년 07월,,2019년 08월,,2019년 09월,,2019년 10월,,2019년 11월,,2019년 12월,,2020년 01월,,2020년 02월,,2020년 03월,,2020년 04월,,2020년 05월,,2020년 06월,,2020년 07월,,2020년 08월,,2020년 09월,,2020년 10월,,2020년 11월,,2020년 12월,,2021년 01월,,2021년 02월,,2021년 03월,,2021년 04월,,2021년 05월,,2021년 06월,,2021년 07월,,2021년 08월,,2021년 09월,,2021년 10월,,2021년 11월,,2021년 12월,,2022년 01월,,2022년 02월,,2022년 03월,,2022년 04월,,2022년 05월,,2022년 06월,,2022년 07월,,2022년 08월,,2022년 09월,,2022년 10월,,2022년 11월,,2022년 12월,,2023년 01월,,2023년 02월,,2023년 03월,,2023년 04월,
,,,,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률
전국,,,,55.408,-,55.092,-0.57,54.96,-0.24,55.144,0.34,55.364,0.4,55.599,0.42,55.665,0.12,55.609,-0.1,55.527,-0.15,55.353,-0.31,55.259,-0.17,55.196,-0.11,54.981,-0.39,54.752,-0.42,54.617,-0.25,54.906,0.53,55.223,0.58,55.646,0.77,56.069,0.76,56.742,1.2,57.333,1.04,57.601,0.47,57.747,0.25,57.761,0.03,57.797,0.06,57.927,0.23,58.172,0.42,58.508,0.58,58.988,0.82,59.588,1.02,60.294,1.19,60.632,0.56,60.767,0.22,60.907,0.23,61.232,0.53,62.191,1.57,64.54,3.78,65.99,2.25,66.892,1.37,67.21,0.48,67.382,0.26,67.53,0.22,67.554,0.04,67.657,0.15,67.831,0.26,68.01,0.26,68.23,0.32,68.514,0.42,68.792,0.41,68.986,0.28,69.275,0.42,69.542,0.39,70.148,0.87,71.128,1.4,71.769,0.9,72.518,1.04,72.997,0.66,73.274,0.38,73.59,0.43,73.536,-0.07,73.114,-0.57,72.44,-0.92,71.947,-0.68,71.726,-0.31,71.559,-0.23,71.596,0.05,71.709,0.16,71.849,0.2,72.093,0.34,72.323,0.32,72.891,0.79,73.175,0.39,73.401,0.31,73.518,0.16,73.618,0.13,73.879,0.35,74.072,0.26,74.205,0.18,74.215,0.01,74.166,-0.07,74.032,-0.18,73.96,-0.1,74.041,0.11,74.205,0.22,74.54,0.45,74.913,0.5,75.329,0.56,76.048,0.95,76.921,1.15,78.044,1.46,78.249,0.26,78.738,0.62,79.155,0.53,79.651,0.63,80.153,0.63,80.515,0.45,80.917,0.5,81.05,0.16,81.28,0.28,81.288,0.01,81.305,0.02,81.251,-0.07,81.137,-0.14,80.884,-0.31,80.568,-0.39,80.223,-0.43,79.949,-0.34,79.731,-0.27,79.55,-0.23,79.327,-0.28,79.07,-0.32,78.892,-0.23,78.81,-0.1,78.956,0.18,79.155,0.25,79.215,0.08,79.171,-0.06,79.066,-0.13,79.145,0.1,79.492,0.44,79.728,0.3,79.926,0.25,80.221,0.37,80.473,0.31,80.762,0.36,80.859,0.12,80.892,0.04,80.927,0.04,80.989,0.08,81.108,0.15,81.407,0.37,81.699,0.36,81.917,0.27,82.09,0.21,82.258,0.2,82.501,0.3,82.854,0.43,83.388,0.64,83.785,0.48,84.227,0.53,84.525,0.35,84.825,0.35,85.198,0.44,85.578,0.45,85.927,0.41,86.105,0.21,86.125,0.02,86.114,-0.01,86.084,-0.03,86.082,0,86.101,0.02,86.136,0.04,86.177,0.05,86.243,0.08,86.328,0.1,86.531,0.24,86.719,0.22,86.761,0.05,86.769,0.01,86.76,-0.01,86.79,0.03,86.843,0.06,86.935,0.11,87.125,0.22,87.257,0.15,87.463,0.24,87.508,0.05,87.569,0.07,87.627,0.07,87.701,0.08,87.828,0.14,88.007,0.2,88.093,0.1,88.071,-0.03,87.94,-0.15,87.805,-0.15,87.68,-0.14,87.589,-0.1,87.856,0.3,87.969,0.13,87.943,-0.03,87.781,-0.18,87.526,-0.29,87.304,-0.25,87.032,-0.31,86.677,-0.41,86.395,-0.32,86.16,-0.27,85.972,-0.22,85.849,-0.14,85.805,-0.05,85.898,0.11,86.092,0.23,86.53,0.51,86.853,0.37,87.245,0.45,87.938,0.79,88.273,0.38,88.415,0.16,88.924,0.58,89.712,0.89,90.291,0.65,90.805,0.57,91.164,0.4,91.85,0.75,93.08,1.34,94.145,1.14,95.383,1.31,96.399,1.07,97.377,1.01,98.328,0.98,100,1.7,101.207,1.21,102.567,1.34,103.787,1.19,105.017,1.18,105.857,0.8,106.204,0.33,106.284,0.08,106.262,-0.02,106.203,-0.06,106.198,0,106.145,-0.05,106.034,-0.1,105.825,-0.2,105.286,-0.51,104.461,-0.78,103.203,-1.2,101.121,-2.02,98.174,-2.91,96.093,-2.12,94.541,-1.62,93.509,-1.09,92.925,-0.62
수도권,,,,52.391,-,52.082,-0.59,51.905,-0.34,52.07,0.32,52.252,0.35,52.468,0.41,52.464,-0.01,52.312,-0.29,52.148,-0.31,51.849,-0.57,51.621,-0.44,51.418,-0.39,51.116,-0.59,50.834,-0.55,50.628,-0.41,50.999,0.73,51.32,0.63,51.738,0.81,52.201,0.9,53.136,1.79,53.962,1.55,54.203,0.45,54.282,0.14,54.194,-0.16,54.21,0.03,54.335,0.23,54.616,0.52,55.056,0.81,55.697,1.17,56.596,1.61,57.684,1.92,58.229,0.95,58.481,0.43,58.734,0.43,59.274,0.92,60.843,2.65,64.935,6.73,67.507,3.96,69.103,2.37,69.664,0.81,69.971,0.44,70.226,0.36,70.29,0.09,70.486,0.28,70.84,0.5,71.198,0.51,71.603,0.57,72.069,0.65,72.515,0.62,72.81,0.41,73.28,0.65,73.732,0.62,74.764,1.4,76.36,2.14,77.445,1.42,78.616,1.51,79.333,0.91,79.664,0.42,79.989,0.41,79.728,-0.33,78.886,-1.06,77.736,-1.46,76.965,-0.99,76.641,-0.42,76.331,-0.4,76.356,0.03,76.494,0.18,76.696,0.26,77.079,0.5,77.362,0.37,78.042,0.88,78.268,0.29,78.273,0.01,78.204,-0.09,78.188,-0.02,78.264,0.1,78.227,-0.05,78.064,-0.21,77.635,-0.55,77.218,-0.54,76.701,-0.67,76.309,-0.51,76.119,-0.25,75.984,-0.18,75.895,-0.12,75.927,0.04,76.029,0.13,76.273,0.32,76.497,0.29,76.59,0.12,76.599,0.01,76.548,-0.07,76.464,-0.11,76.427,-0.05,76.404,-0.03,76.362,-0.05,76.26,-0.13,76.143,-0.15,75.927,-0.28,75.807,-0.16,75.576,-0.31,75.3,-0.37,74.975,-0.43,74.539,-0.58,74.063,-0.64,73.491,-0.77,72.998,-0.67,72.554,-0.61,72.176,-0.52,71.747,-0.59,71.277,-0.66,70.964,-0.44,70.779,-0.26,70.818,0.06,70.965,0.21,70.929,-0.05,70.7,-0.32,70.474,-0.32,70.527,0.07,70.891,0.52,71.049,0.22,71.143,0.13,71.359,0.3,71.614,0.36,71.952,0.47,71.968,0.02,71.925,-0.06,71.896,-0.04,71.896,0,72.002,0.15,72.357,0.49,72.651,0.41,72.824,0.24,72.924,0.14,73.061,0.19,73.325,0.36,73.707,0.52,74.295,0.8,74.753,0.62,75.245,0.66,75.61,0.49,75.96,0.46,76.376,0.55,76.823,0.59,77.212,0.51,77.435,0.29,77.471,0.05,77.473,0,77.469,-0.01,77.506,0.05,77.592,0.11,77.75,0.2,77.901,0.19,78.076,0.23,78.239,0.21,78.542,0.39,78.811,0.34,78.88,0.09,78.889,0.01,78.9,0.01,78.966,0.08,79.095,0.16,79.285,0.24,79.644,0.45,79.906,0.33,80.287,0.48,80.394,0.13,80.555,0.2,80.759,0.25,80.992,0.29,81.382,0.48,81.868,0.6,82.169,0.37,82.327,0.19,82.382,0.07,82.415,0.04,82.457,0.05,82.645,0.23,83.388,0.9,83.784,0.47,83.918,0.16,83.871,-0.06,83.659,-0.25,83.455,-0.24,83.203,-0.3,82.869,-0.4,82.626,-0.29,82.469,-0.19,82.411,-0.07,82.416,0.01,82.529,0.14,82.79,0.32,83.159,0.45,83.856,0.84,84.309,0.54,84.906,0.71,86.071,1.37,86.7,0.73,86.981,0.32,87.577,0.69,88.596,1.16,89.22,0.7,89.715,0.56,90.022,0.34,90.619,0.66,91.469,0.94,92.493,1.12,94.076,1.71,95.392,1.4,96.656,1.33,97.825,1.21,100,2.22,101.643,1.64,103.458,1.79,105.085,1.57,106.591,1.43,107.535,0.89,107.908,0.35,107.927,0.02,107.84,-0.08,107.709,-0.12,107.662,-0.04,107.559,-0.1,107.401,-0.15,107.103,-0.28,106.398,-0.66,105.355,-0.98,103.748,-1.52,101.161,-2.49,97.463,-3.66,94.939,-2.59,93.136,-1.9,92.019,-1.2,91.463,-0.6
지방권,,,,58.161,-,57.844,-0.55,57.774,-0.12,57.98,0.36,58.246,0.46,58.499,0.44,58.656,0.27,58.73,0.13,58.757,0.05,58.757,0,58.843,0.15,58.971,0.22,58.881,-0.15,58.728,-0.26,58.695,-0.06,58.863,0.28,59.168,0.52,59.588,0.71,59.945,0.6,60.247,0.5,60.513,0.44,60.809,0.49,61.042,0.38,61.192,0.25,61.255,0.1,61.389,0.22,61.578,0.31,61.77,0.31,62.026,0.41,62.221,0.31,62.421,0.32,62.488,0.11,62.474,-0.02,62.469,-0.01,62.518,0.08,62.708,0.3,62.958,0.4,63.121,0.26,63.246,0.2,63.296,0.08,63.321,0.04,63.353,0.05,63.333,-0.03,63.335,0,63.314,-0.03,63.301,-0.02,63.323,0.03,63.412,0.14,63.51,0.16,63.596,0.13,63.692,0.15,63.764,0.11,63.924,0.25,64.264,0.53,64.45,0.29,64.77,0.5,65.005,0.36,65.223,0.34,65.522,0.46,65.67,0.22,65.669,0,65.483,-0.28,65.279,-0.31,65.166,-0.17,65.148,-0.03,65.194,0.07,65.28,0.13,65.354,0.11,65.454,0.15,65.624,0.26,66.068,0.68,66.403,0.51,66.846,0.67,67.15,0.46,67.364,0.32,67.809,0.66,68.233,0.63,68.67,0.64,69.139,0.68,69.481,0.49,69.76,0.4,70.034,0.39,70.408,0.53,70.896,0.69,71.697,1.13,72.445,1.04,73.209,1.05,74.46,1.71,76.072,2.17,78.405,3.07,78.844,0.56,79.985,1.45,81.016,1.29,82.177,1.43,83.34,1.42,84.218,1.05,85.272,1.25,85.734,0.54,86.471,0.86,86.626,0.18,86.93,0.35,87.132,0.23,87.265,0.15,87.23,-0.04,87.106,-0.14,87.036,-0.08,87.027,-0.01,87.083,0.06,87.144,0.07,87.176,0.04,87.185,0.01,87.176,-0.01,87.223,0.05,87.496,0.31,87.756,0.3,87.935,0.2,88.123,0.21,88.17,0.05,88.281,0.13,88.601,0.36,88.928,0.37,89.252,0.36,89.642,0.44,89.883,0.27,90.104,0.25,90.301,0.22,90.431,0.14,90.545,0.13,90.68,0.15,90.814,0.15,91.036,0.24,91.319,0.31,91.588,0.29,91.849,0.29,92.052,0.22,92.265,0.23,92.575,0.34,93.032,0.49,93.343,0.34,93.715,0.4,93.929,0.23,94.165,0.25,94.483,0.34,94.778,0.31,95.076,0.31,95.196,0.13,95.198,0,95.171,-0.03,95.112,-0.06,95.064,-0.05,95.004,-0.06,94.895,-0.11,94.806,-0.09,94.745,-0.06,94.738,-0.01,94.825,0.09,94.918,0.1,94.93,0.01,94.935,0.01,94.904,-0.03,94.893,-0.01,94.859,-0.04,94.838,-0.02,94.834,0,94.818,-0.02,94.828,0.01,94.802,-0.03,94.751,-0.05,94.646,-0.11,94.542,-0.11,94.378,-0.17,94.22,-0.17,94.073,-0.16,93.855,-0.23,93.525,-0.35,93.21,-0.34,92.905,-0.33,92.518,-0.42,92.281,-0.26,92.1,-0.2,91.908,-0.21,91.625,-0.31,91.328,-0.32,91.087,-0.26,90.795,-0.32,90.419,-0.41,90.098,-0.35,89.784,-0.35,89.464,-0.36,89.209,-0.28,89.005,-0.23,88.929,-0.09,88.946,0.02,89.124,0.2,89.315,0.21,89.505,0.21,89.732,0.25,89.78,0.05,89.786,0.01,90.209,0.47,90.775,0.63,91.311,0.59,91.842,0.58,92.252,0.45,93.025,0.84,94.622,1.72,95.727,1.17,96.629,0.94,97.356,0.75,98.059,0.72,98.803,0.76,100,1.21,100.803,0.8,101.744,0.93,102.593,0.83,103.571,0.95,104.316,0.72,104.64,0.31,104.776,0.13,104.813,0.04,104.819,0.01,104.853,0.03,104.844,-0.01,104.777,-0.06,104.648,-0.12,104.26,-0.37,103.635,-0.6,102.697,-0.9,101.084,-1.57,98.841,-2.22,97.179,-1.68,95.865,-1.35,94.914,-0.99,94.304,-0.64
6대광역시,,,,53.181,-,52.746,-0.82,52.648,-0.19,52.771,0.23,52.942,0.32,53.137,0.37,53.27,0.25,53.312,0.08,53.304,-0.02,53.205,-0.18,53.187,-0.03,53.245,0.11,53.078,-0.31,52.858,-0.41,52.743,-0.22,52.826,0.16,53.079,0.48,53.419,0.64,53.701,0.53,53.919,0.41,54.091,0.32,54.321,0.42,54.458,0.25,54.464,0.01,54.451,-0.02,54.547,0.18,54.692,0.26,54.801,0.2,54.952,0.28,55.093,0.26,55.23,0.25,55.276,0.08,55.234,-0.08,55.244,0.02,55.298,0.1,55.607,0.56,56.267,1.19,56.8,0.95,57.191,0.69,57.301,0.19,57.358,0.1,57.422,0.11,57.495,0.13,57.585,0.16,57.678,0.16,57.776,0.17,57.891,0.2,58.133,0.42,58.375,0.42,58.54,0.28,58.749,0.36,58.893,0.25,59.215,0.55,59.754,0.91,60.14,0.65,60.639,0.83,61.109,0.77,61.386,0.45,61.759,0.61,61.893,0.22,61.85,-0.07,61.61,-0.39,61.364,-0.4,61.175,-0.31,61.081,-0.15,61.037,-0.07,61.124,0.14,61.196,0.12,61.314,0.19,61.465,0.25,61.951,0.79,62.255,0.49,62.646,0.63,62.898,0.4,63.089,0.3,63.456,0.58,63.808,0.55,64.163,0.56,64.484,0.5,64.649,0.26,64.729,0.12,64.88,0.23,65.123,0.37,65.506,0.59,66.055,0.84,66.632,0.87,67.215,0.87,68.232,1.51,69.425,1.75,71.137,2.47,71.454,0.45,72.317,1.21,73.08,1.05,73.852,1.06,74.641,1.07,75.164,0.7,75.847,0.91,76.08,0.31,76.498,0.55,76.502,0.01,76.611,0.14,76.643,0.04,76.638,-0.01,76.481,-0.21,76.234,-0.32,75.958,-0.36,75.82,-0.18,75.733,-0.11,75.719,-0.02,75.666,-0.07,75.571,-0.13,75.459,-0.15,75.415,-0.06,75.669,0.34,75.878,0.28,76.05,0.23,76.193,0.19,76.219,0.03,76.309,0.12,76.645,0.44,76.965,0.42,77.257,0.38,77.591,0.43,77.836,0.32,78.095,0.33,78.278,0.23,78.396,0.15,78.49,0.12,78.627,0.17,78.777,0.19,79.017,0.3,79.258,0.3,79.511,0.32,79.746,0.29,79.929,0.23,80.156,0.28,80.514,0.45,81.112,0.74,81.544,0.53,82.064,0.64,82.385,0.39,82.669,0.35,83.035,0.44,83.424,0.47,83.819,0.47,83.981,0.19,83.986,0.01,83.97,-0.02,83.951,-0.02,83.964,0.02,83.977,0.01,83.973,0,83.999,0.03,84.066,0.08,84.155,0.11,84.376,0.26,84.612,0.28,84.729,0.14,84.785,0.07,84.789,0.01,84.819,0.04,84.877,0.07,84.934,0.07,85.015,0.1,85.107,0.11,85.316,0.25,85.455,0.16,85.546,0.11,85.607,0.07,85.592,-0.02,85.581,-0.01,85.572,-0.01,85.561,-0.01,85.517,-0.05,85.409,-0.13,85.277,-0.16,85.131,-0.17,84.932,-0.23,84.894,-0.04,84.986,0.11,85.024,0.05,85.016,-0.01,84.904,-0.13,84.793,-0.13,84.648,-0.17,84.452,-0.23,84.3,-0.18,84.168,-0.16,84.038,-0.15,83.968,-0.08,84.016,0.06,84.148,0.16,84.397,0.3,84.838,0.52,85.191,0.42,85.53,0.4,86.173,0.75,86.514,0.4,86.697,0.21,87.25,0.64,87.735,0.56,88.147,0.47,88.752,0.69,89.279,0.59,90.312,1.16,92.17,2.06,93.522,1.47,94.838,1.41,95.995,1.22,97.073,1.12,98.193,1.15,100,1.84,101.094,1.09,102.257,1.15,103.279,1,104.378,1.06,105.114,0.71,105.389,0.26,105.407,0.02,105.319,-0.08,105.157,-0.15,105.045,-0.11,104.843,-0.19,104.612,-0.22,104.318,-0.28,103.637,-0.65,102.624,-0.98,101.244,-1.35,98.913,-2.3,95.836,-3.11,93.682,-2.25,92.009,-1.79,90.755,-1.36,90.04,-0.79
5대광역시,,,,53.024,-,52.571,-0.85,52.481,-0.17,52.612,0.25,52.811,0.38,53.025,0.4,53.195,0.32,53.262,0.13,53.231,-0.06,53.174,-0.11,53.214,0.08,53.342,0.24,53.227,-0.22,53.052,-0.33,52.975,-0.15,53.081,0.2,53.343,0.49,53.718,0.7,54.038,0.6,54.304,0.49,54.519,0.4,54.797,0.51,54.988,0.35,55.011,0.04,55.022,0.02,55.149,0.23,55.325,0.32,55.449,0.22,55.61,0.29,55.719,0.2,55.836,0.21,55.843,0.01,55.763,-0.14,55.736,-0.05,55.751,0.03,55.924,0.31,56.188,0.47,56.339,0.27,56.444,0.19,56.455,0.02,56.472,0.03,56.443,-0.05,56.395,-0.08,56.384,-0.02,56.327,-0.1,56.294,-0.06,56.286,-0.01,56.362,0.14,56.435,0.13,56.464,0.05,56.522,0.1,56.544,0.04,56.691,0.26,56.893,0.36,57.044,0.26,57.18,0.24,57.322,0.25,57.436,0.2,57.617,0.31,57.691,0.13,57.662,-0.05,57.502,-0.28,57.286,-0.38,57.149,-0.24,57.102,-0.08,57.095,-0.01,57.199,0.18,57.279,0.14,57.419,0.24,57.582,0.28,58.068,0.84,58.382,0.54,58.826,0.76,59.14,0.53,59.366,0.38,59.809,0.75,60.224,0.69,60.68,0.76,61.121,0.73,61.386,0.43,61.58,0.32,61.826,0.4,62.166,0.55,62.648,0.77,63.343,1.11,64.052,1.12,64.765,1.11,65.998,1.9,67.439,2.18,69.531,3.1,69.931,0.58,71.029,1.57,72.031,1.41,73.023,1.38,74.065,1.43,74.793,0.98,75.72,1.24,76.046,0.43,76.606,0.74,76.662,0.07,76.842,0.23,76.926,0.11,77.008,0.11,76.915,-0.12,76.729,-0.24,76.513,-0.28,76.446,-0.09,76.463,0.02,76.552,0.12,76.615,0.08,76.656,0.05,76.627,-0.04,76.647,0.03,76.932,0.37,77.181,0.32,77.401,0.29,77.605,0.26,77.668,0.08,77.759,0.12,78.042,0.36,78.36,0.41,78.683,0.41,79.045,0.46,79.287,0.31,79.489,0.26,79.675,0.23,79.799,0.16,79.912,0.14,80.067,0.19,80.22,0.19,80.451,0.29,80.7,0.31,80.965,0.33,81.234,0.33,81.438,0.25,81.677,0.29,82.035,0.44,82.639,0.74,83.072,0.52,83.595,0.63,83.92,0.39,84.215,0.35,84.6,0.46,85.019,0.5,85.446,0.5,85.597,0.18,85.594,0,85.576,-0.02,85.542,-0.04,85.542,0,85.544,0,85.506,-0.04,85.505,0,85.54,0.04,85.628,0.1,85.867,0.28,86.123,0.3,86.255,0.15,86.329,0.09,86.354,0.03,86.386,0.04,86.444,0.07,86.5,0.06,86.57,0.08,86.66,0.1,86.835,0.2,86.943,0.12,87.013,0.08,87.045,0.04,87.029,-0.02,87.017,-0.01,86.988,-0.03,86.965,-0.03,86.915,-0.06,86.793,-0.14,86.629,-0.19,86.477,-0.18,86.294,-0.21,86.266,-0.03,86.366,0.12,86.375,0.01,86.319,-0.06,86.189,-0.15,86.072,-0.14,85.906,-0.19,85.67,-0.28,85.495,-0.2,85.332,-0.19,85.181,-0.18,85.143,-0.05,85.167,0.03,85.316,0.17,85.575,0.3,86.032,0.53,86.436,0.47,86.75,0.36,87.016,0.31,87.105,0.1,87.142,0.04,87.588,0.51,88.055,0.53,88.531,0.54,89.243,0.8,89.857,0.69,91.052,1.33,93.254,2.42,94.718,1.57,95.959,1.31,96.912,0.99,97.706,0.82,98.565,0.88,100,1.46,100.85,0.85,101.791,0.93,102.578,0.77,103.442,0.84,104.038,0.58,104.238,0.19,104.24,0,104.142,-0.09,103.972,-0.16,103.845,-0.12,103.654,-0.18,103.436,-0.21,103.17,-0.26,102.58,-0.57,101.66,-0.9,100.454,-1.19,98.428,-2.02,95.77,-2.7,93.757,-2.1,92.053,-1.82,90.739,-1.43,89.905,-0.92
