"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일","거래유형","중개사소재지"
"대구광역시 남구 대명동","3022-1","3022","0001","강남골든하이츠","83.56","200707","30","         8,700","5","2002","양지남길 28","","-","-"
"대구광역시 남구 대명동","1635","1635","0000","개나리맨션","59.8","200701","18","        10,500","2","1980","대명로 117","","-","-"
"대구광역시 남구 대명동","1635","1635","0000","개나리맨션","59.8","200703","14","         9,600","1","1980","대명로 117","","-","-"
"대구광역시 남구 대명동","1635","1635","0000","개나리맨션","59.8","200703","22","         7,000","7","1980","대명로 117","","-","-"
"대구광역시 남구 대명동","1635","1635","0000","개나리맨션","59.8","200704","10","        10,700","10","1980","대명로 117","","-","-"
"대구광역시 남구 대명동","1635","1635","0000","개나리맨션","59.8","200706","28","        10,000","9","1980","대명로 117","","-","-"
"대구광역시 남구 대명동","1635","1635","0000","개나리맨션","59.8","200708","21","         9,700","9","1980","대명로 117","","-","-"
"대구광역시 남구 대명동","1635","1635","0000","개나리맨션","59.8","200711","29","         9,250","5","1980","대명로 117","","-","-"
"대구광역시 남구 대명동","1733-3","1733","0003","경일맨션","71.37","200704","26","         6,100","3","1977","현충로 190","","-","-"
"대구광역시 남구 대명동","1797-69","1797","0069","경일빌라트","122.61","200703","28","         9,000","8","1996","중앙대로47길 39","","-","-"
"대구광역시 남구 대명동","2519-5","2519","0005","계명맨션","106.6775","200701","3","         9,700","5","1980","명덕로20길 12","","-","-"
"대구광역시 남구 대명동","2519-5","2519","0005","계명맨션","112.82","200702","7","         9,000","5","1980","명덕로20길 12","","-","-"
"대구광역시 남구 대명동","2519-5","2519","0005","계명맨션","81.33","200708","17","         7,800","5","1980","명덕로20길 12","","-","-"
"대구광역시 남구 대명동","1607-11","1607","0011","금강리치타운","84.07","200701","5","        12,200","4","2006","도촌길 138","","-","-"
"대구광역시 남구 대명동","1607-11","1607","0011","금강리치타운","84.07","200701","7","        12,800","7","2006","도촌길 138","","-","-"
"대구광역시 남구 대명동","1607-11","1607","0011","금강리치타운","84.07","200701","29","        12,800","3","2006","도촌길 138","","-","-"
"대구광역시 남구 대명동","1607-11","1607","0011","금강리치타운","84.07","200702","14","        12,200","4","2006","도촌길 138","","-","-"
"대구광역시 남구 대명동","1607-11","1607","0011","금강리치타운","84.07","200711","15","        11,000","1","2006","도촌길 138","","-","-"
"대구광역시 남구 대명동","3051-12","3051","0012","금오맨션1동","60.975","200704","15","         6,700","4","1982","두류공원로17길 39","","-","-"
"대구광역시 남구 대명동","3051-16","3051","0016","금오맨션2동","72.205","200708","14","         7,000","5","1982","두류공원로17길 39","","-","-"
"대구광역시 남구 대명동","산58-2","0058","0002","대명가든맨션","69.84","200709","16","         6,950","1","1983","중앙대로31길 79","","-","-"
"대구광역시 남구 대명동","산58-2","0058","0002","대명가든맨션","69.84","200711","8","         7,200","1","1983","중앙대로31길 79","","-","-"
"대구광역시 남구 대명동","산58-2","0058","0002","대명가든맨션","83.16","200712","4","         8,000","5","1983","중앙대로31길 79","","-","-"
"대구광역시 남구 대명동","3000-12","3000","0012","대명하이츠","71.63","200704","5","         6,500","5","2001","양지남길 57","","-","-"
"대구광역시 남구 대명동","3000-12","3000","0012","대명하이츠","74.2","200704","22","         8,500","3","2001","양지남길 57","","-","-"
"대구광역시 남구 대명동","780-3","0780","0003","동신점보","84.8","200702","28","         6,500","11","1979","대명로 177","","-","-"
"대구광역시 남구 대명동","780-3","0780","0003","동신점보","84.8","200705","30","         8,500","4","1979","대명로 177","","-","-"
"대구광역시 남구 대명동","780-3","0780","0003","동신점보","84.8","200706","5","         9,500","2","1979","대명로 177","","-","-"
"대구광역시 남구 대명동","780-3","0780","0003","동신점보","84.8","200706","15","         9,400","6","1979","대명로 177","","-","-"
"대구광역시 남구 대명동","780-3","0780","0003","동신점보","84.8","200707","4","        11,350","12","1979","대명로 177","","-","-"
"대구광역시 남구 대명동","780-3","0780","0003","동신점보","84.8","200707","16","         9,750","12","1979","대명로 177","","-","-"
"대구광역시 남구 대명동","780-3","0780","0003","동신점보","63.35","200709","17","         8,270","11","1979","대명로 177","","-","-"
"대구광역시 남구 대명동","780-3","0780","0003","동신점보","63.35","200710","24","         7,000","4","1979","대명로 177","","-","-"
"대구광역시 남구 대명동","3008-4","3008","0004","동아","52.515","200706","5","         4,700","5","1980","현충로31길 48","","-","-"
"대구광역시 남구 대명동","1220-24","1220","0024","동아대덕","84.96","200701","4","        10,400","14","1992","현충서길 29","","-","-"
"대구광역시 남구 대명동","1220-24","1220","0024","동아대덕","72.78","200701","8","         8,350","6","1992","현충서길 29","","-","-"
"대구광역시 남구 대명동","1220-24","1220","0024","동아대덕","72.78","200703","9","         8,450","8","1992","현충서길 29","","-","-"
"대구광역시 남구 대명동","1220-24","1220","0024","동아대덕","84.96","200703","25","        11,000","12","1992","현충서길 29","","-","-"
"대구광역시 남구 대명동","1220-24","1220","0024","동아대덕","72.78","200703","26","         8,250","5","1992","현충서길 29","","-","-"
"대구광역시 남구 대명동","1220-24","1220","0024","동아대덕","72.78","200704","7","         8,300","2","1992","현충서길 29","","-","-"
"대구광역시 남구 대명동","1220-24","1220","0024","동아대덕","84.96","200704","30","        11,150","12","1992","현충서길 29","","-","-"
"대구광역시 남구 대명동","1220-24","1220","0024","동아대덕","84.96","200705","28","        11,050","15","1992","현충서길 29","","-","-"
"대구광역시 남구 대명동","1220-24","1220","0024","동아대덕","72.78","200705","29","         8,400","9","1992","현충서길 29","","-","-"
"대구광역시 남구 대명동","1220-24","1220","0024","동아대덕","84.96","200709","8","        10,450","8","1992","현충서길 29","","-","-"
"대구광역시 남구 대명동","1220-24","1220","0024","동아대덕","84.96","200710","1","        10,300","5","1992","현충서길 29","","-","-"
"대구광역시 남구 대명동","1220-24","1220","0024","동아대덕","72.78","200710","7","         8,800","6","1992","현충서길 29","","-","-"
"대구광역시 남구 대명동","1220-24","1220","0024","동아대덕","84.96","200711","18","         9,300","4","1992","현충서길 29","","-","-"
"대구광역시 남구 대명동","181-1","0181","0001","백작맨션","110.97","200701","2","        16,500","2","1988","중앙대로31길 28","","-","-"
"대구광역시 남구 대명동","181-1","0181","0001","백작맨션","110.97","200703","26","        13,000","3","1988","중앙대로31길 28","","-","-"
"대구광역시 남구 대명동","181-1","0181","0001","백작맨션","110.97","200708","17","        15,200","3","1988","중앙대로31길 28","","-","-"
"대구광역시 남구 대명동","2680-17","2680","0017","보성청록타운","59.79","200701","3","         9,400","1","1998","큰골길 200","","-","-"
"대구광역시 남구 대명동","2680-17","2680","0017","보성청록타운","59.79","200702","16","         9,750","5","1998","큰골길 200","","-","-"
"대구광역시 남구 대명동","2680-17","2680","0017","보성청록타운","59.79","200703","11","         9,900","12","1998","큰골길 200","","-","-"
"대구광역시 남구 대명동","2680-17","2680","0017","보성청록타운","84.99","200703","12","        14,400","12","1998","큰골길 200","","-","-"
"대구광역시 남구 대명동","2680-17","2680","0017","보성청록타운","84.99","200703","19","        14,480","7","1998","큰골길 200","","-","-"
"대구광역시 남구 대명동","2680-17","2680","0017","보성청록타운","120.84","200703","21","        20,500","12","1998","큰골길 200","","-","-"
"대구광역시 남구 대명동","2680-17","2680","0017","보성청록타운","120.84","200704","10","        20,500","10","1998","큰골길 200","","-","-"
"대구광역시 남구 대명동","2680-17","2680","0017","보성청록타운","59.79","200704","20","         9,700","10","1998","큰골길 200","","-","-"
"대구광역시 남구 대명동","2680-17","2680","0017","보성청록타운","84.99","200704","20","        13,000","11","1998","큰골길 200","","-","-"
"대구광역시 남구 대명동","2680-17","2680","0017","보성청록타운","120.84","200705","25","        19,000","12","1998","큰골길 200","","-","-"
"대구광역시 남구 대명동","2680-17","2680","0017","보성청록타운","84.99","200705","30","        13,100","14","1998","큰골길 200","","-","-"
"대구광역시 남구 대명동","2680-17","2680","0017","보성청록타운","84.99","200707","2","        14,200","4","1998","큰골길 200","","-","-"
"대구광역시 남구 대명동","2680-17","2680","0017","보성청록타운","59.79","200708","18","         9,400","4","1998","큰골길 200","","-","-"
"대구광역시 남구 대명동","2680-17","2680","0017","보성청록타운","59.79","200709","12","         9,000","3","1998","큰골길 200","","-","-"
"대구광역시 남구 대명동","2680-17","2680","0017","보성청록타운","84.99","200709","20","        10,000","4","1998","큰골길 200","","-","-"
"대구광역시 남구 대명동","2680-17","2680","0017","보성청록타운","84.99","200709","27","        14,650","11","1998","큰골길 200","","-","-"
"대구광역시 남구 대명동","2680-17","2680","0017","보성청록타운","59.79","200710","3","         9,600","8","1998","큰골길 200","","-","-"
"대구광역시 남구 대명동","2680-17","2680","0017","보성청록타운","59.79","200710","12","         9,550","3","1998","큰골길 200","","-","-"
"대구광역시 남구 대명동","2680-17","2680","0017","보성청록타운","84.99","200710","17","        10,300","2","1998","큰골길 200","","-","-"
"대구광역시 남구 대명동","2680-17","2680","0017","보성청록타운","84.99","200711","19","        14,580","8","1998","큰골길 200","","-","-"
"대구광역시 남구 대명동","3044-8","3044","0008","비취맨션","79.8275","200702","26","         5,810","5","1983","두류공원로 88","","-","-"
"대구광역시 남구 대명동","3044-8","3044","0008","비취맨션","79.8275","200703","9","         5,400","5","1983","두류공원로 88","","-","-"
"대구광역시 남구 대명동","3044-8","3044","0008","비취맨션","84.7875","200708","16","         9,500","2","1983","두류공원로 88","","-","-"
"대구광역시 남구 대명동","1662-30","1662","0030","사랑채(1662-30)","84.98","200701","26","        11,700","5","2007","현충로23길 88","","-","-"
"대구광역시 남구 대명동","1662-30","1662","0030","사랑채(1662-30)","84.98","200702","20","        11,700","5","2007","현충로23길 88","","-","-"
"대구광역시 남구 대명동","1662-30","1662","0030","사랑채(1662-30)","84.98","200707","31","        15,000","6","2007","현충로23길 88","","-","-"
"대구광역시 남구 대명동","1662-30","1662","0030","사랑채(1662-30)","84.98","200710","1","        15,000","2","2007","현충로23길 88","","-","-"
"대구광역시 남구 대명동","1662-30","1662","0030","사랑채(1662-30)","84.98","200710","1","        14,500","3","2007","현충로23길 88","","-","-"
"대구광역시 남구 대명동","1721-29","1721","0029","삼두","42.525","200701","21","         5,100","1","1980","대명서로 17","","-","-"
"대구광역시 남구 대명동","1721-29","1721","0029","삼두","42.525","200701","24","         3,700","5","1980","대명서로 17","","-","-"
"대구광역시 남구 대명동","1721-29","1721","0029","삼두","42.525","200703","9","         5,250","1","1980","대명서로 17","","-","-"
"대구광역시 남구 대명동","1721-29","1721","0029","삼두","42.525","200703","30","         4,950","3","1980","대명서로 17","","-","-"
"대구광역시 남구 대명동","1721-29","1721","0029","삼두","42.525","200704","2","         5,100","3","1980","대명서로 17","","-","-"
"대구광역시 남구 대명동","1721-29","1721","0029","삼두","42.525","200704","18","         3,500","4","1980","대명서로 17","","-","-"
"대구광역시 남구 대명동","1721-29","1721","0029","삼두","42.525","200707","12","         4,550","1","1980","대명서로 17","","-","-"
"대구광역시 남구 대명동","1721-29","1721","0029","삼두","42.525","200707","31","         5,000","4","1980","대명서로 17","","-","-"
"대구광역시 남구 대명동","1721-29","1721","0029","삼두","42.525","200709","17","         4,500","4","1980","대명서로 17","","-","-"
"대구광역시 남구 대명동","1721-29","1721","0029","삼두","42.525","200709","21","         5,000","1","1980","대명서로 17","","-","-"
"대구광역시 남구 대명동","1721-29","1721","0029","삼두","42.525","200710","31","         4,500","2","1980","대명서로 17","","-","-"
"대구광역시 남구 대명동","1721-29","1721","0029","삼두","42.525","200711","7","         5,000","3","1980","대명서로 17","","-","-"
"대구광역시 남구 대명동","1551-34","1551","0034","삼성공원","44.52","200707","25","         5,000","2","1983","앞산순환로 337","","-","-"
"대구광역시 남구 대명동","1551-34","1551","0034","삼성공원","44.52","200708","21","         4,600","5","1983","앞산순환로 337","","-","-"
"대구광역시 남구 대명동","1598-8","1598","0008","삼정비취(1598-8)","84.885","200705","1","         6,000","4","1989","대명복개로3길 32","","-","-"
"대구광역시 남구 대명동","1714-7","1714","0007","서동해피플러스","84.5475","200709","11","        19,500","12","2007","현충로 127","","-","-"
"대구광역시 남구 대명동","1714-7","1714","0007","서동해피플러스","84.605","200709","11","        17,500","9","2007","현충로 127","","-","-"
"대구광역시 남구 대명동","1714-7","1714","0007","서동해피플러스","84.5475","200709","18","        19,500","8","2007","현충로 127","","-","-"
"대구광역시 남구 대명동","1714-7","1714","0007","서동해피플러스","84.5475","200712","22","        19,500","13","2007","현충로 127","","-","-"
"대구광역시 남구 대명동","1714-7","1714","0007","서동해피플러스","84.5475","200712","23","        19,500","4","2007","현충로 127","","-","-"
"대구광역시 남구 대명동","1714-7","1714","0007","서동해피플러스","84.5475","200712","27","        15,000","3","2007","현충로 127","","-","-"
"대구광역시 남구 대명동","329-13","0329","0013","세광","84.9","200702","4","        12,800","15","1997","현충로26길 67","","-","-"
"대구광역시 남구 대명동","329-13","0329","0013","세광","59.79","200703","13","         8,000","7","1997","현충로26길 67","","-","-"
"대구광역시 남구 대명동","329-13","0329","0013","세광","84.9","200703","26","        12,300","7","1997","현충로26길 67","","-","-"
"대구광역시 남구 대명동","329-13","0329","0013","세광","59.79","200705","2","         6,300","15","1997","현충로26길 67","","-","-"
"대구광역시 남구 대명동","329-13","0329","0013","세광","84.9","200706","25","        13,000","9","1997","현충로26길 67","","-","-"
"대구광역시 남구 대명동","329-13","0329","0013","세광","84.9","200710","3","        12,300","6","1997","현충로26길 67","","-","-"
"대구광역시 남구 대명동","329-13","0329","0013","세광","45.36","200711","20","         6,400","2","1997","현충로26길 67","","-","-"
"대구광역시 남구 대명동","461-1","0461","0001","세신(461-1)","66.45","200704","16","         5,900","1","1980","자유1길 86","","-","-"
"대구광역시 남구 대명동","1223-5","1223","0005","세종아파트","57.42","200703","5","         6,000","2","1980","두류공원로 72","","-","-"
"대구광역시 남구 대명동","1223-5","1223","0005","세종아파트","57.42","200704","3","         5,000","1","1980","두류공원로 72","","-","-"
"대구광역시 남구 대명동","1223-5","1223","0005","세종아파트","55.47","200707","23","         7,600","2","1980","두류공원로 72","","-","-"
"대구광역시 남구 대명동","1714-5","1714","0005","아크로파트","84.56","200701","15","        12,900","10","2003","현충로 133","","-","-"
"대구광역시 남구 대명동","1714-5","1714","0005","아크로파트","134.52","200702","27","        19,000","4","2003","현충로 133","","-","-"
"대구광역시 남구 대명동","1714-5","1714","0005","아크로파트","84.56","200705","25","        11,400","6","2003","현충로 133","","-","-"
"대구광역시 남구 대명동","1714-5","1714","0005","아크로파트","134.52","200708","16","        22,000","9","2003","현충로 133","","-","-"
"대구광역시 남구 대명동","1714-5","1714","0005","아크로파트","134.52","200711","21","        21,000","10","2003","현충로 133","","-","-"
"대구광역시 남구 대명동","1676-5","1676","0005","앞산클래식명가","100.47","200701","2","        22,000","14","2006","현충로 107","","-","-"
"대구광역시 남구 대명동","1676-5","1676","0005","앞산클래식명가","100.47","200701","2","        22,000","15","2006","현충로 107","","-","-"
"대구광역시 남구 대명동","1676-5","1676","0005","앞산클래식명가","100.47","200701","2","        22,000","13","2006","현충로 107","","-","-"
"대구광역시 남구 대명동","1676-5","1676","0005","앞산클래식명가","100.47","200701","2","        22,000","15","2006","현충로 107","","-","-"
"대구광역시 남구 대명동","1676-5","1676","0005","앞산클래식명가","100.47","200701","2","        22,000","3","2006","현충로 107","","-","-"
"대구광역시 남구 대명동","1676-5","1676","0005","앞산클래식명가","100.47","200701","2","        22,000","5","2006","현충로 107","","-","-"
"대구광역시 남구 대명동","1676-5","1676","0005","앞산클래식명가","100.47","200701","2","        22,000","3","2006","현충로 107","","-","-"
"대구광역시 남구 대명동","1676-5","1676","0005","앞산클래식명가","100.47","200701","2","        22,000","14","2006","현충로 107","","-","-"
"대구광역시 남구 대명동","1676-5","1676","0005","앞산클래식명가","100.47","200701","2","        22,000","11","2006","현충로 107","","-","-"
"대구광역시 남구 대명동","1676-5","1676","0005","앞산클래식명가","100.47","200701","2","        22,000","12","2006","현충로 107","","-","-"
"대구광역시 남구 대명동","1676-5","1676","0005","앞산클래식명가","100.47","200701","2","        22,000","13","2006","현충로 107","","-","-"
"대구광역시 남구 대명동","1676-5","1676","0005","앞산클래식명가","100.47","200701","3","        22,000","3","2006","현충로 107","","-","-"
"대구광역시 남구 대명동","1676-5","1676","0005","앞산클래식명가","100.47","200701","24","        22,000","10","2006","현충로 107","","-","-"
"대구광역시 남구 대명동","1676-5","1676","0005","앞산클래식명가","100.47","200701","24","        22,000","14","2006","현충로 107","","-","-"
"대구광역시 남구 대명동","1676-5","1676","0005","앞산클래식명가","100.47","200702","1","        22,000","3","2006","현충로 107","","-","-"
"대구광역시 남구 대명동","1676-5","1676","0005","앞산클래식명가","100.47","200703","9","        22,000","9","2006","현충로 107","","-","-"
"대구광역시 남구 대명동","1676-5","1676","0005","앞산클래식명가","100.47","200703","9","        22,000","8","2006","현충로 107","","-","-"
"대구광역시 남구 대명동","1676-5","1676","0005","앞산클래식명가","100.47","200703","20","        22,000","7","2006","현충로 107","","-","-"
"대구광역시 남구 대명동","1676-5","1676","0005","앞산클래식명가","100.47","200703","26","        22,000","12","2006","현충로 107","","-","-"
"대구광역시 남구 대명동","1676-5","1676","0005","앞산클래식명가","100.47","200704","14","        22,000","11","2006","현충로 107","","-","-"
"대구광역시 남구 대명동","1676-5","1676","0005","앞산클래식명가","100.47","200706","1","        22,500","10","2006","현충로 107","","-","-"
"대구광역시 남구 대명동","1676-5","1676","0005","앞산클래식명가","100.47","200706","10","        22,000","15","2006","현충로 107","","-","-"
"대구광역시 남구 대명동","1676-5","1676","0005","앞산클래식명가","100.47","200706","11","        22,000","13","2006","현충로 107","","-","-"
"대구광역시 남구 대명동","1676-5","1676","0005","앞산클래식명가","100.47","200708","1","        22,000","10","2006","현충로 107","","-","-"
"대구광역시 남구 대명동","1676-5","1676","0005","앞산클래식명가","100.47","200708","1","        22,000","11","2006","현충로 107","","-","-"
"대구광역시 남구 대명동","1676-5","1676","0005","앞산클래식명가","100.47","200708","17","        22,000","12","2006","현충로 107","","-","-"
"대구광역시 남구 대명동","1676-5","1676","0005","앞산클래식명가","100.47","200709","6","        22,000","12","2006","현충로 107","","-","-"
"대구광역시 남구 대명동","1676-5","1676","0005","앞산클래식명가","100.47","200709","12","        22,000","7","2006","현충로 107","","-","-"
"대구광역시 남구 대명동","1676-5","1676","0005","앞산클래식명가","100.47","200710","15","        22,000","6","2006","현충로 107","","-","-"
"대구광역시 남구 대명동","1676-5","1676","0005","앞산클래식명가","100.47","200710","25","        22,000","15","2006","현충로 107","","-","-"
"대구광역시 남구 대명동","1676-5","1676","0005","앞산클래식명가","100.47","200711","6","        22,000","6","2006","현충로 107","","-","-"
"대구광역시 남구 대명동","302-1","0302","0001","영대맨션","89.43","200707","25","         9,500","2","2001","대명로53길 33","","-","-"
"대구광역시 남구 대명동","1638-5","1638","0005","용마맨션","104.59","200702","26","        14,600","2","1979","대명로 145","","-","-"
"대구광역시 남구 대명동","1638-5","1638","0005","용마맨션","71.57","200703","12","        11,480","9","1979","대명로 145","","-","-"
"대구광역시 남구 대명동","1638-5","1638","0005","용마맨션","76.33","200705","18","        10,700","1","1979","대명로 145","","-","-"
"대구광역시 남구 대명동","1638-5","1638","0005","용마맨션","104.59","200708","14","        15,000","8","1979","대명로 145","","-","-"
"대구광역시 남구 대명동","1638-5","1638","0005","용마맨션","104.59","200708","16","        13,200","9","1979","대명로 145","","-","-"
"대구광역시 남구 대명동","1638-5","1638","0005","용마맨션","76.33","200711","21","        10,600","3","1979","대명로 145","","-","-"
"대구광역시 남구 대명동","1638-5","1638","0005","용마맨션","104.59","200712","24","        15,000","4","1979","대명로 145","","-","-"
"대구광역시 남구 대명동","1210-8","1210","0008","우방뉴-코스모스","84.745","200705","14","        14,800","2","1983","대명로10길 6","","-","-"
"대구광역시 남구 대명동","1210-8","1210","0008","우방뉴-코스모스","69.12","200708","1","        11,750","5","1983","대명로10길 6","","-","-"
"대구광역시 남구 대명동","1210-8","1210","0008","우방뉴-코스모스","84.745","200708","20","        14,150","1","1983","대명로10길 6","","-","-"
"대구광역시 남구 대명동","1210-8","1210","0008","우방뉴-코스모스","69.12","200712","3","        10,800","1","1983","대명로10길 6","","-","-"
"대구광역시 남구 대명동","1210-8","1210","0008","우방뉴-코스모스","84.745","200712","4","        13,900","2","1983","대명로10길 6","","-","-"
"대구광역시 남구 대명동","1111","1111","0000","우방코스모스","56.05","200702","24","         7,400","5","1981","대명서7길 112","","-","-"
"대구광역시 남구 대명동","1111","1111","0000","우방코스모스","71.855","200702","27","        11,000","1","1981","대명로 42","","-","-"
"대구광역시 남구 대명동","1111","1111","0000","우방코스모스","73.427","200705","6","        12,800","2","1981","대명로 42","","-","-"
"대구광역시 남구 대명동","1111","1111","0000","우방코스모스","57.165","200705","16","        10,400","5","1981","대명역2길 41","","-","-"
"대구광역시 남구 대명동","1111","1111","0000","우방코스모스","59.23","200705","29","         9,650","1","1981","대명역2길 41","","-","-"
"대구광역시 남구 대명동","1111","1111","0000","우방코스모스","63.147","200706","25","         9,500","2","1981","대명로 42","","-","-"
"대구광역시 남구 대명동","1111","1111","0000","우방코스모스","51.94","200707","5","         7,300","2","1981","대명역2길 41","","-","-"
"대구광역시 남구 대명동","1111","1111","0000","우방코스모스","63.147","200709","17","        10,400","3","1981","대명로 42","","-","-"
"대구광역시 남구 대명동","1111","1111","0000","우방코스모스","70.187","200710","23","        12,000","1","1981","대명로 42","","-","-"
"대구광역시 남구 대명동","1111","1111","0000","우방코스모스","57.165","200711","13","        10,000","3","1981","대명역2길 41","","-","-"
"대구광역시 남구 대명동","619-1","0619","0001","유성맨션","73.28","200703","3","         6,200","5","1981","현충로25길 55","","-","-"
"대구광역시 남구 대명동","3042-32","3042","0032","이-파크","107.2627","200701","30","        15,000","9","2005","성당로 142","","-","-"
"대구광역시 남구 대명동","3042-32","3042","0032","이-파크","107.2627","200701","30","        15,000","4","2005","성당로 142","","-","-"
"대구광역시 남구 대명동","3042-32","3042","0032","이-파크","80.2675","200704","4","        13,000","10","2005","성당로 142","","-","-"
"대구광역시 남구 대명동","3042-32","3042","0032","이-파크","80.2675","200704","4","        13,000","15","2005","성당로 142","","-","-"
"대구광역시 남구 대명동","629-1","0629","0001","정우맨션","109.02","200701","1","        11,000","2","1979","현충로25길 71","","-","-"
"대구광역시 남구 대명동","629-1","0629","0001","정우맨션","109.02","200702","2","        11,500","2","1979","현충로25길 71","","-","-"
"대구광역시 남구 대명동","629-1","0629","0001","정우맨션","140.728","200702","14","        14,000","12","1979","현충로25길 71","","-","-"
"대구광역시 남구 대명동","629-1","0629","0001","정우맨션","81.818","200703","29","         9,100","8","1979","현충로25길 71","","-","-"
"대구광역시 남구 대명동","629-1","0629","0001","정우맨션","81.818","200704","20","         9,350","5","1979","현충로25길 71","","-","-"
"대구광역시 남구 대명동","629-1","0629","0001","정우맨션","109.02","200704","22","        11,650","9","1979","현충로25길 71","","-","-"
"대구광역시 남구 대명동","629-1","0629","0001","정우맨션","140.728","200705","31","        14,100","3","1979","현충로25길 71","","-","-"
"대구광역시 남구 대명동","629-1","0629","0001","정우맨션","140.728","200706","7","        14,900","2","1979","현충로25길 71","","-","-"
"대구광역시 남구 대명동","629-1","0629","0001","정우맨션","109.02","200706","8","        11,500","1","1979","현충로25길 71","","-","-"
"대구광역시 남구 대명동","629-1","0629","0001","정우맨션","81.818","200706","19","         9,550","5","1979","현충로25길 71","","-","-"
"대구광역시 남구 대명동","629-1","0629","0001","정우맨션","140.728","200707","19","        14,000","2","1979","현충로25길 71","","-","-"
"대구광역시 남구 대명동","629-1","0629","0001","정우맨션","109.02","200709","3","        11,800","8","1979","현충로25길 71","","-","-"
"대구광역시 남구 대명동","629-1","0629","0001","정우맨션","109.02","200709","20","        12,000","10","1979","현충로25길 71","","-","-"
"대구광역시 남구 대명동","629-1","0629","0001","정우맨션","81.818","200709","29","        10,000","1","1979","현충로25길 71","","-","-"
"대구광역시 남구 대명동","629-1","0629","0001","정우맨션","81.818","200710","1","         9,650","1","1979","현충로25길 71","","-","-"
"대구광역시 남구 대명동","629-1","0629","0001","정우맨션","81.818","200710","10","         9,800","4","1979","현충로25길 71","","-","-"
"대구광역시 남구 대명동","629-1","0629","0001","정우맨션","109.02","200710","29","        11,800","12","1979","현충로25길 71","","-","-"
"대구광역시 남구 대명동","629-1","0629","0001","정우맨션","140.728","200711","1","        14,500","6","1979","현충로25길 71","","-","-"
"대구광역시 남구 대명동","629-1","0629","0001","정우맨션","140.728","200711","9","        14,150","4","1979","현충로25길 71","","-","-"
"대구광역시 남구 대명동","629-1","0629","0001","정우맨션","81.818","200711","28","         9,000","6","1979","현충로25길 71","","-","-"
"대구광역시 남구 대명동","1797-10","1797","0010","제2경일맨션","93.85","200705","9","         5,500","5","1979","중앙대로47길 35","","-","-"
"대구광역시 남구 대명동","1132-3","1132","0003","조은하이빌","84.85","200701","4","        12,000","4","2003","관문시장1길 18","","-","-"
"대구광역시 남구 대명동","1132-3","1132","0003","조은하이빌","84.85","200701","15","        12,000","4","2003","관문시장1길 18","","-","-"
"대구광역시 남구 대명동","1132-3","1132","0003","조은하이빌","84.85","200702","14","        12,500","4","2003","관문시장1길 18","","-","-"
"대구광역시 남구 대명동","1132-3","1132","0003","조은하이빌","84.85","200702","15","        13,600","9","2003","관문시장1길 18","","-","-"
"대구광역시 남구 대명동","1132-3","1132","0003","조은하이빌","84.85","200704","7","        14,500","5","2003","관문시장1길 18","","-","-"
"대구광역시 남구 대명동","63-1","0063","0001","천호","99.83","200703","30","        10,000","8","2002","명덕시장길 96","","-","-"
"대구광역시 남구 대명동","63-1","0063","0001","천호","99.83","200711","5","        13,400","7","2002","명덕시장길 96","","-","-"
"대구광역시 남구 대명동","1719","1719","0000","청구로얄하이츠","232.3675","200707","18","        13,000","1","1982","현충로29길 29","","-","-"
"대구광역시 남구 대명동","1719","1719","0000","청구로얄하이츠","232.3675","200708","10","        26,000","5","1982","현충로29길 29","","-","-"
"대구광역시 남구 대명동","1719","1719","0000","청구로얄하이츠","232.3675","200711","30","        16,900","4","1982","현충로29길 29","","-","-"
"대구광역시 남구 대명동","1593-5","1593","0005","코스모스","81.31","200712","17","        11,000","5","1982","대명로 37","","-","-"
"대구광역시 남구 대명동","1633","1633","0000","파크맨션","56.88","200701","12","         7,450","10","1980","대명복개로 230","","-","-"
"대구광역시 남구 대명동","1633","1633","0000","파크맨션","61.78","200701","24","         8,400","3","1980","대명복개로 230","","-","-"
"대구광역시 남구 대명동","1633","1633","0000","파크맨션","52.24","200703","8","         7,500","2","1980","대명복개로 230","","-","-"
"대구광역시 남구 대명동","1633","1633","0000","파크맨션","61.78","200703","12","         8,300","2","1980","대명복개로 230","","-","-"
"대구광역시 남구 대명동","1633","1633","0000","파크맨션","52.24","200703","14","         6,700","11","1980","대명복개로 230","","-","-"
"대구광역시 남구 대명동","1633","1633","0000","파크맨션","52.24","200703","21","         7,000","2","1980","대명복개로 230","","-","-"
"대구광역시 남구 대명동","1633","1633","0000","파크맨션","56.88","200703","22","         8,500","9","1980","대명복개로 230","","-","-"
"대구광역시 남구 대명동","1633","1633","0000","파크맨션","82.49","200704","7","        10,500","1","1980","대명복개로 230","","-","-"
"대구광역시 남구 대명동","1633","1633","0000","파크맨션","52.24","200704","7","         7,700","1","1980","대명복개로 230","","-","-"
"대구광역시 남구 대명동","1633","1633","0000","파크맨션","52.24","200704","14","         6,700","11","1980","대명복개로 230","","-","-"
"대구광역시 남구 대명동","1633","1633","0000","파크맨션","61.78","200705","14","         8,000","3","1980","대명복개로 230","","-","-"
"대구광역시 남구 대명동","1633","1633","0000","파크맨션","52.24","200705","29","         5,000","3","1980","대명복개로 230","","-","-"
