,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,Year,제곱미터당가격(만원),날짜,지수,행정구
3674,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,59.87,2006-03-01,1,9000.0,19,2001.0,팔공로 322-5,,-,-,2006,150.32570569567397,2006-03-01,57.34647609,대구광역시동구
3675,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,59.87,2006-03-01,7,9500.0,5,2001.0,팔공로 322-5,,-,-,2006,158.67713378987807,2006-03-01,57.34647609,대구광역시동구
3676,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,121.2919,2006-03-01,10,20000.0,6,2001.0,팔공로 322-5,,-,-,2006,164.89147255505108,2006-03-01,57.34647609,대구광역시동구
3677,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,84.995,2006-03-01,10,14700.0,9,2001.0,팔공로 322-5,,-,-,2006,172.95135007941641,2006-03-01,57.34647609,대구광역시동구
3678,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,59.87,2006-03-01,17,9900.0,7,2001.0,팔공로 322-5,,-,-,2006,165.35827626524136,2006-03-01,57.34647609,대구광역시동구
5491,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,121.2919,2006-04-01,25,22100.0,10,2001.0,팔공로 322-5,,-,-,2006,182.20507717333143,2006-04-01,57.54743175,대구광역시동구
6914,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,84.995,2006-05-01,3,14500.0,6,2001.0,팔공로 322-5,,-,-,2006,170.5982704864992,2006-05-01,57.78075678,대구광역시동구
6915,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,121.2919,2006-05-01,15,18000.0,1,2001.0,팔공로 322-5,,-,-,2006,148.40232529954596,2006-05-01,57.78075678,대구광역시동구
6916,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,84.995,2006-05-01,22,14000.0,5,2001.0,팔공로 322-5,,-,-,2006,164.7155715042061,2006-05-01,57.78075678,대구광역시동구
8073,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,59.87,2006-07-01,13,9400.0,9,2001.0,팔공로 322-5,,-,-,2006,157.00684817103726,2006-07-01,57.58424016,대구광역시동구
9228,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,59.87,2006-09-01,21,9500.0,5,2001.0,팔공로 322-5,,-,-,2006,158.67713378987807,2006-09-01,57.3940838,대구광역시동구
10848,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,84.995,2006-10-01,26,16000.0,15,2001.0,팔공로 322-5,,-,-,2006,188.24636743337842,2006-10-01,57.36027055,대구광역시동구
10849,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,84.995,2006-10-01,27,12500.0,20,2001.0,팔공로 322-5,,-,-,2006,147.0674745573269,2006-10-01,57.36027055,대구광역시동구
14119,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,84.995,2006-11-01,22,15850.0,16,2001.0,팔공로 322-5,,-,-,2006,186.4815577386905,2006-11-01,57.34058975,대구광역시동구
16424,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,84.995,2006-12-01,12,14850.0,5,2001.0,팔공로 322-5,,-,-,2006,174.71615977410434,2006-12-01,57.34538394,대구광역시동구
16425,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,84.995,2006-12-01,19,15500.0,2,2001.0,팔공로 322-5,,-,-,2006,182.36366845108535,2006-12-01,57.34538394,대구광역시동구
16426,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,59.87,2006-12-01,26,10200.0,11,2001.0,팔공로 322-5,,-,-,2006,170.36913312176384,2006-12-01,57.34538394,대구광역시동구
18427,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,59.87,2006-06-01,7,9800.0,13,2001.0,팔공로 322-5,,-,-,2006,163.68799064640055,2006-06-01,57.71723837,대구광역시동구
18428,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,84.995,2006-06-01,15,15950.0,7,2001.0,팔공로 322-5,,-,-,2006,187.65809753514912,2006-06-01,57.71723837,대구광역시동구
20599,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,59.87,2007-07-01,4,10200.0,19,2001.0,팔공로 322-5,,-,-,2007,170.36913312176384,2007-07-01,56.28218301,대구광역시동구
20600,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,84.995,2007-07-01,13,16000.0,11,2001.0,팔공로 322-5,,-,-,2007,188.24636743337842,2007-07-01,56.28218301,대구광역시동구
22083,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,84.995,2007-01-01,15,16000.0,6,2001.0,팔공로 322-5,,-,-,2007,188.24636743337842,2007-01-01,57.31846862,대구광역시동구
24093,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,84.995,2007-03-01,12,16000.0,5,2001.0,팔공로 322-5,,-,-,2007,188.24636743337842,2007-03-01,57.08749012,대구광역시동구
25613,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,134.7875,2007-04-01,2,26400.0,10,2001.0,팔공로 322-5,,-,-,2007,195.86385977928222,2007-04-01,56.86922921,대구광역시동구
25614,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,59.87,2007-04-01,3,8500.0,1,2001.0,팔공로 322-5,,-,-,2007,141.97427760146985,2007-04-01,56.86922921,대구광역시동구
25615,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,84.995,2007-04-01,16,14350.0,5,2001.0,팔공로 322-5,,-,-,2007,168.83346079181126,2007-04-01,56.86922921,대구광역시동구
25616,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,84.995,2007-04-01,30,16000.0,7,2001.0,팔공로 322-5,,-,-,2007,188.24636743337842,2007-04-01,56.86922921,대구광역시동구
26971,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,84.995,2007-06-01,11,13700.0,3,2001.0,팔공로 322-5,,-,-,2007,161.1859521148303,2007-06-01,56.49345407,대구광역시동구
26972,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,59.87,2007-06-01,21,10000.0,10,2001.0,팔공로 322-5,,-,-,2007,167.0285618840822,2007-06-01,56.49345407,대구광역시동구
26973,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,59.87,2007-06-01,30,9000.0,4,2001.0,팔공로 322-5,,-,-,2007,150.32570569567397,2007-06-01,56.49345407,대구광역시동구
29152,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,59.87,2007-08-01,18,9900.0,14,2001.0,팔공로 322-5,,-,-,2007,165.35827626524136,2007-08-01,56.16351502,대구광역시동구
29153,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,84.995,2007-08-01,19,10800.0,1,2001.0,팔공로 322-5,,-,-,2007,127.06629801753044,2007-08-01,56.16351502,대구광역시동구
31365,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,59.87,2007-11-01,30,9500.0,5,2001.0,팔공로 322-5,,-,-,2007,158.67713378987807,2007-11-01,55.85788472,대구광역시동구
32976,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,84.995,2007-02-01,7,16500.0,8,2001.0,팔공로 322-5,,-,-,2007,194.1290664156715,2007-02-01,57.22594452,대구광역시동구
32977,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,134.7875,2007-02-01,27,26000.0,12,2001.0,팔공로 322-5,,-,-,2007,192.89622554020218,2007-02-01,57.22594452,대구광역시동구
34346,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,121.2919,2007-09-01,7,20000.0,6,2001.0,팔공로 322-5,,-,-,2007,164.89147255505108,2007-09-01,56.06914493,대구광역시동구
34347,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,59.87,2007-09-01,7,9500.0,16,2001.0,팔공로 322-5,,-,-,2007,158.67713378987807,2007-09-01,56.06914493,대구광역시동구
35738,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,84.995,2007-12-01,18,16300.0,17,2001.0,팔공로 322-5,,-,-,2007,191.77598682275428,2007-12-01,55.7187225,대구광역시동구
38218,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,84.995,2007-05-01,7,15250.0,19,2001.0,팔공로 322-5,,-,-,2007,179.42231895993882,2007-05-01,56.67768634,대구광역시동구
38219,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,59.87,2007-05-01,11,10450.0,15,2001.0,팔공로 322-5,,-,-,2007,174.54484716886589,2007-05-01,56.67768634,대구광역시동구
39819,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,84.995,2007-10-01,1,14300.0,17,2001.0,팔공로 322-5,,-,-,2007,168.24519089358196,2007-10-01,55.98447384,대구광역시동구
39820,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,59.87,2007-10-01,11,10000.0,15,2001.0,팔공로 322-5,,-,-,2007,167.0285618840822,2007-10-01,55.98447384,대구광역시동구
39821,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,84.995,2007-10-01,22,16300.0,9,2001.0,팔공로 322-5,,-,-,2007,191.77598682275428,2007-10-01,55.98447384,대구광역시동구
39822,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,84.995,2007-10-01,31,15050.0,5,2001.0,팔공로 322-5,,-,-,2007,177.06923936702157,2007-10-01,55.98447384,대구광역시동구
41565,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,134.7875,2008-10-01,15,27000.0,10,2001.0,팔공로 322-5,,-,-,2008,200.31531113790226,2008-10-01,54.61268755,대구광역시동구
41566,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,84.995,2008-10-01,24,15000.0,5,2001.0,팔공로 322-5,,-,-,2008,176.48096946879227,2008-10-01,54.61268755,대구광역시동구
41567,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,84.995,2008-10-01,30,16200.0,14,2001.0,팔공로 322-5,,-,-,2008,190.59944702629565,2008-10-01,54.61268755,대구광역시동구
41568,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,59.87,2008-10-01,31,10000.0,15,2001.0,팔공로 322-5,,-,-,2008,167.0285618840822,2008-10-01,54.61268755,대구광역시동구
43202,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,59.87,2008-01-01,22,9800.0,20,2001.0,팔공로 322-5,,-,-,2008,163.68799064640055,2008-01-01,55.58457985,대구광역시동구
48460,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,134.7875,2008-03-01,18,26000.0,8,2001.0,팔공로 322-5,,-,-,2008,192.89622554020218,2008-03-01,55.41245583,대구광역시동구
57950,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,84.995,2008-06-01,12,12400.0,2,2001.0,팔공로 322-5,,-,-,2008,145.89093476086828,2008-06-01,55.0474613,대구광역시동구
61782,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,84.995,2008-12-01,29,13000.0,5,2001.0,팔공로 322-5,,-,-,2008,152.95017353961998,2008-12-01,53.87379818,대구광역시동구
64882,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,84.995,2009-04-01,28,14450.0,17,2001.0,팔공로 322-5,,-,-,2009,170.0100005882699,2009-04-01,52.32352475,대구광역시동구
66783,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,59.87,2009-01-01,13,9800.0,15,2001.0,팔공로 322-5,,-,-,2009,163.68799064640055,2009-01-01,53.2707006,대구광역시동구
69245,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,84.995,2009-03-01,17,13500.0,18,2001.0,팔공로 322-5,,-,-,2009,158.83287252191303,2009-03-01,52.50221219,대구광역시동구
72005,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,59.87,2009-05-01,15,9930.0,11,2001.0,팔공로 322-5,,-,-,2009,165.8593619508936,2009-05-01,52.34629986,대구광역시동구
78071,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,84.995,2009-07-01,10,15300.0,20,2001.0,팔공로 322-5,,-,-,2009,180.01058885816812,2009-07-01,52.31826973,대구광역시동구
78072,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,84.995,2009-07-01,11,14200.0,6,2001.0,팔공로 322-5,,-,-,2009,167.06865109712336,2009-07-01,52.31826973,대구광역시동구
81044,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,84.995,2009-08-01,25,16000.0,19,2001.0,팔공로 322-5,,-,-,2009,188.24636743337842,2009-08-01,52.33053554,대구광역시동구
84027,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,134.7875,2009-09-01,21,24000.0,10,2001.0,팔공로 322-5,,-,-,2009,178.058054344802,2009-09-01,52.58108236,대구광역시동구
88261,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,59.87,2009-10-01,1,10000.0,14,2001.0,팔공로 322-5,,-,-,2009,167.0285618840822,2009-10-01,52.78330814,대구광역시동구
88262,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,84.995,2009-10-01,9,12000.0,13,2001.0,팔공로 322-5,,-,-,2009,141.18477557503383,2009-10-01,52.78330814,대구광역시동구
88263,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,84.995,2009-10-01,21,16000.0,19,2001.0,팔공로 322-5,,-,-,2009,188.24636743337842,2009-10-01,52.78330814,대구광역시동구
88264,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,59.87,2009-10-01,22,10600.0,4,2001.0,팔공로 322-5,,-,-,2009,177.05027559712713,2009-10-01,52.78330814,대구광역시동구
90700,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,84.995,2009-11-01,18,14000.0,12,2001.0,팔공로 322-5,,-,-,2009,164.7155715042061,2009-11-01,52.92104651,대구광역시동구
103686,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,84.995,2010-03-01,24,14800.0,3,2001.0,팔공로 322-5,,-,-,2010,174.12788987587504,2010-03-01,53.2927623,대구광역시동구
110510,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,84.995,2010-07-01,13,17000.0,12,2001.0,팔공로 322-5,,-,-,2010,200.01176539796458,2010-07-01,53.42534339,대구광역시동구
110511,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,59.87,2010-07-01,26,10500.0,13,2001.0,팔공로 322-5,,-,-,2010,175.3799899782863,2010-07-01,53.42534339,대구광역시동구
112616,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,59.87,2010-08-01,20,10000.0,13,2001.0,팔공로 322-5,,-,-,2010,167.0285618840822,2010-08-01,53.45402963,대구광역시동구
115065,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,84.995,2010-09-01,27,16100.0,15,2001.0,팔공로 322-5,,-,-,2010,189.42290722983705,2010-09-01,53.55493304,대구광역시동구
118402,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,84.995,2010-10-01,5,13500.0,2,2001.0,팔공로 322-5,,-,-,2010,158.83287252191303,2010-10-01,53.71304036,대구광역시동구
122087,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,59.87,2010-11-01,1,9300.0,6,2001.0,팔공로 322-5,,-,-,2010,155.33656255219643,2010-11-01,53.9883751,대구광역시동구
122088,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,84.995,2010-11-01,2,15000.0,17,2001.0,팔공로 322-5,,-,-,2010,176.48096946879227,2010-11-01,53.9883751,대구광역시동구
122089,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,59.87,2010-11-01,13,10350.0,9,2001.0,팔공로 322-5,,-,-,2010,172.87456155002505,2010-11-01,53.9883751,대구광역시동구
122090,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,59.87,2010-11-01,20,10300.0,11,2001.0,팔공로 322-5,,-,-,2010,172.03941874060465,2010-11-01,53.9883751,대구광역시동구
125739,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,59.87,2010-12-01,1,10150.0,12,2001.0,팔공로 322-5,,-,-,2010,169.5339903123434,2010-12-01,54.21475043,대구광역시동구
125740,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,59.87,2010-12-01,2,9700.0,1,2001.0,팔공로 322-5,,-,-,2010,162.0177050275597,2010-12-01,54.21475043,대구광역시동구
125741,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,59.87,2010-12-01,27,10800.0,19,2001.0,팔공로 322-5,,-,-,2010,180.39084683480877,2010-12-01,54.21475043,대구광역시동구
128818,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,84.995,2010-04-01,10,15500.0,16,2001.0,팔공로 322-5,,-,-,2010,182.36366845108535,2010-04-01,53.35295669,대구광역시동구
128819,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,59.87,2010-04-01,10,10500.0,19,2001.0,팔공로 322-5,,-,-,2010,175.3799899782863,2010-04-01,53.35295669,대구광역시동구
128820,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,84.995,2010-04-01,20,14000.0,10,2001.0,팔공로 322-5,,-,-,2010,164.7155715042061,2010-04-01,53.35295669,대구광역시동구
139154,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,84.995,2011-02-01,25,12900.0,10,2001.0,팔공로 322-5,,-,-,2011,151.77363374316135,2011-02-01,55.12215352,대구광역시동구
143456,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,59.87,2011-03-01,2,10200.0,19,2001.0,팔공로 322-5,,-,-,2011,170.36913312176384,2011-03-01,55.89181076,대구광역시동구
143457,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,84.995,2011-03-01,8,13600.0,12,2001.0,팔공로 322-5,,-,-,2011,160.00941231837166,2011-03-01,55.89181076,대구광역시동구
143458,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,84.995,2011-03-01,9,13600.0,1,2001.0,팔공로 322-5,,-,-,2011,160.00941231837166,2011-03-01,55.89181076,대구광역시동구
143459,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,59.87,2011-03-01,25,10500.0,12,2001.0,팔공로 322-5,,-,-,2011,175.3799899782863,2011-03-01,55.89181076,대구광역시동구
143460,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,84.995,2011-03-01,25,12300.0,3,2001.0,팔공로 322-5,,-,-,2011,144.71439496440965,2011-03-01,55.89181076,대구광역시동구
143461,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,59.87,2011-03-01,28,10500.0,7,2001.0,팔공로 322-5,,-,-,2011,175.3799899782863,2011-03-01,55.89181076,대구광역시동구
147697,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,84.995,2011-04-01,1,14100.0,5,2001.0,팔공로 322-5,,-,-,2011,165.89211130066474,2011-04-01,56.88191836,대구광역시동구
147698,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,59.87,2011-04-01,9,10500.0,18,2001.0,팔공로 322-5,,-,-,2011,175.3799899782863,2011-04-01,56.88191836,대구광역시동구
147699,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,59.87,2011-04-01,11,10500.0,15,2001.0,팔공로 322-5,,-,-,2011,175.3799899782863,2011-04-01,56.88191836,대구광역시동구
147700,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,84.995,2011-04-01,13,14900.0,12,2001.0,팔공로 322-5,,-,-,2011,175.30442967233367,2011-04-01,56.88191836,대구광역시동구
147701,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,59.87,2011-04-01,26,9300.0,2,2001.0,팔공로 322-5,,-,-,2011,155.33656255219643,2011-04-01,56.88191836,대구광역시동구
151504,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,84.995,2011-05-01,16,13800.0,2,2001.0,팔공로 322-5,,-,-,2011,162.36249191128888,2011-05-01,57.14875126,대구광역시동구
151505,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,59.87,2011-05-01,16,8400.0,1,2001.0,팔공로 322-5,,-,-,2011,140.30399198262904,2011-05-01,57.14875126,대구광역시동구
151506,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,84.995,2011-05-01,16,13700.0,3,2001.0,팔공로 322-5,,-,-,2011,161.1859521148303,2011-05-01,57.14875126,대구광역시동구
151507,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,59.87,2011-05-01,16,10250.0,3,2001.0,팔공로 322-5,,-,-,2011,171.20427593118424,2011-05-01,57.14875126,대구광역시동구
151508,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,84.995,2011-05-01,24,14500.0,4,2001.0,팔공로 322-5,,-,-,2011,170.5982704864992,2011-05-01,57.14875126,대구광역시동구
151509,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,84.995,2011-05-01,24,14500.0,18,2001.0,팔공로 322-5,,-,-,2011,170.5982704864992,2011-05-01,57.14875126,대구광역시동구
151510,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,84.995,2011-05-01,27,15900.0,14,2001.0,팔공로 322-5,,-,-,2011,187.0698276369198,2011-05-01,57.14875126,대구광역시동구
154718,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,59.87,2011-06-01,11,10800.0,8,2001.0,팔공로 322-5,,-,-,2011,180.39084683480877,2011-06-01,57.70877813,대구광역시동구
154719,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,84.995,2011-06-01,18,15400.0,6,2001.0,팔공로 322-5,,-,-,2011,181.18712865462675,2011-06-01,57.70877813,대구광역시동구
154720,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,59.87,2011-06-01,25,11000.0,9,2001.0,팔공로 322-5,,-,-,2011,183.7314180724904,2011-06-01,57.70877813,대구광역시동구
158138,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,59.87,2011-08-01,11,10700.0,12,2001.0,팔공로 322-5,,-,-,2011,178.72056121596793,2011-08-01,58.97094669,대구광역시동구
158139,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,84.995,2011-08-01,22,13300.0,1,2001.0,팔공로 322-5,,-,-,2011,156.4797929289958,2011-08-01,58.97094669,대구광역시동구
161728,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,59.87,2011-09-01,24,10800.0,2,2001.0,팔공로 322-5,,-,-,2011,180.39084683480877,2011-09-01,59.75283604,대구광역시동구
165129,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,84.995,2011-10-01,14,17000.0,12,2001.0,팔공로 322-5,,-,-,2011,200.01176539796458,2011-10-01,60.3479097,대구광역시동구
168510,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,84.995,2011-12-01,3,14800.0,4,2001.0,팔공로 322-5,,-,-,2011,174.12788987587504,2011-12-01,61.64393284,대구광역시동구
168511,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,84.995,2011-12-01,20,15700.0,20,2001.0,팔공로 322-5,,-,-,2011,184.71674804400257,2011-12-01,61.64393284,대구광역시동구
168512,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,84.995,2011-12-01,28,17000.0,7,2001.0,팔공로 322-5,,-,-,2011,200.01176539796458,2011-12-01,61.64393284,대구광역시동구
168513,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,59.87,2011-12-01,30,11800.0,13,2001.0,팔공로 322-5,,-,-,2011,197.093703023217,2011-12-01,61.64393284,대구광역시동구
171548,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,134.7875,2011-07-01,4,23850.0,16,2001.0,팔공로 322-5,,-,-,2011,176.945191505147,2011-07-01,58.27284182,대구광역시동구
171549,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,59.87,2011-07-01,16,11500.0,3,2001.0,팔공로 322-5,,-,-,2011,192.0828461666945,2011-07-01,58.27284182,대구광역시동구
174721,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,59.87,2012-02-01,29,12000.0,19,2001.0,팔공로 322-5,,-,-,2012,200.43427426089863,2012-02-01,63.33950033,대구광역시동구
178002,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,84.995,2012-05-01,4,15950.0,9,2001.0,팔공로 322-5,,-,-,2012,187.65809753514912,2012-05-01,64.3129423,대구광역시동구
178003,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,59.87,2012-05-01,14,12250.0,16,2001.0,팔공로 322-5,,-,-,2012,204.60998830800068,2012-05-01,64.3129423,대구광역시동구
181157,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,134.7875,2012-03-01,30,23800.0,8,2001.0,팔공로 322-5,,-,-,2012,176.57423722526198,2012-03-01,63.7567406,대구광역시동구
184403,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,84.995,2012-04-01,17,17600.0,8,2001.0,팔공로 322-5,,-,-,2012,207.07100417671626,2012-04-01,64.11324591,대구광역시동구
187300,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,59.87,2012-06-01,9,10000.0,2,2001.0,팔공로 322-5,,-,-,2012,167.0285618840822,2012-06-01,64.37921995,대구광역시동구
187301,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,84.995,2012-06-01,25,19500.0,4,2001.0,팔공로 322-5,,-,-,2012,229.42526030942994,2012-06-01,64.37921995,대구광역시동구
189818,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,84.995,2012-07-01,4,16700.0,17,2001.0,팔공로 322-5,,-,-,2012,196.48214600858873,2012-07-01,64.46236194,대구광역시동구
189819,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,121.2919,2012-07-01,17,20000.0,4,2001.0,팔공로 322-5,,-,-,2012,164.89147255505108,2012-07-01,64.46236194,대구광역시동구
192264,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,59.87,2012-08-01,11,12600.0,18,2001.0,팔공로 322-5,,-,-,2012,210.45598797394356,2012-08-01,64.64537056,대구광역시동구
195208,대구광역시 동구 봉무동,1524,1524,0,대구이시아폴리스더샵1차,84.991,2012-09-01,26,20810.0,9,2012.0,팔공로53길 10,,-,-,2012,244.84945464813921,2012-09-01,64.7902792,대구광역시동구
195209,대구광역시 동구 봉무동,1524,1524,0,대구이시아폴리스더샵1차,84.991,2012-09-01,27,20710.0,13,2012.0,팔공로53길 10,,-,-,2012,243.67285947923898,2012-09-01,64.7902792,대구광역시동구
195210,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,59.87,2012-09-01,14,13000.0,11,2001.0,팔공로 322-5,,-,-,2012,217.13713044930685,2012-09-01,64.7902792,대구광역시동구
195211,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,59.87,2012-09-01,21,12000.0,2,2001.0,팔공로 322-5,,-,-,2012,200.43427426089863,2012-09-01,64.7902792,대구광역시동구
198912,대구광역시 동구 봉무동,1524,1524,0,대구이시아폴리스더샵1차,101.939,2012-10-01,24,27440.0,2,2012.0,팔공로53길 10,,-,-,2012,269.18058839109665,2012-10-01,64.95215543,대구광역시동구
198913,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,59.87,2012-10-01,28,11300.0,13,2001.0,팔공로 322-5,,-,-,2012,188.74227492901286,2012-10-01,64.95215543,대구광역시동구
206117,대구광역시 동구 봉무동,1524,1524,0,대구이시아폴리스더샵1차,101.939,2012-12-01,21,28290.0,4,2012.0,팔공로53길 10,,-,-,2012,277.51890836676836,2012-12-01,65.61889373,대구광역시동구
206118,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,84.995,2012-12-01,3,17500.0,11,2001.0,팔공로 322-5,,-,-,2012,205.89446438025766,2012-12-01,65.61889373,대구광역시동구
206119,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,84.995,2012-12-01,3,17550.0,17,2001.0,팔공로 322-5,,-,-,2012,206.48273427848696,2012-12-01,65.61889373,대구광역시동구
206120,대구광역시 동구 봉무동,245,245,0,봉무청구새들마을,84.995,2012-12-01,12,17200.0,13,2001.0,팔공로 322-5,,-,-,2012,202.3648449908818,2012-12-01,65.61889373,대구광역시동구
