,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,Year,제곱미터당가격(만원),날짜,지수,행정구
534,대구광역시 북구 대현동,112-42,112,42,신화맨션,60.0,2006-01-01,20,7900.0,12,1994.0,경대로5길 25,,-,-,2006,131.66666666666666,2006-01-01,56.80721512,대구광역시북구
3990,대구광역시 북구 대현동,270-9,270,9,신영푸른마을,84.698,2006-03-01,14,11500.0,2,2003.0,대현로 106,,-,-,2006,135.77652364872844,2006-03-01,57.34647609,대구광역시북구
3991,대구광역시 북구 대현동,270-9,270,9,신영푸른마을,84.698,2006-03-01,16,8500.0,2,2003.0,대현로 106,,-,-,2006,100.3565609577558,2006-03-01,57.34647609,대구광역시북구
3992,대구광역시 북구 대현동,190-1,190,1,신화,131.748,2006-03-01,15,14500.0,3,1992.0,대현로19길 23,,-,-,2006,110.05859671494065,2006-03-01,57.34647609,대구광역시북구
9442,대구광역시 북구 대현동,112-70,112,70,대산조합,68.05,2006-09-01,5,6900.0,1,1992.0,대현로21길 20,,-,-,2006,101.39603232916973,2006-09-01,57.3940838,대구광역시북구
9443,대구광역시 북구 대현동,112-42,112,42,신화맨션,84.98,2006-09-01,30,10800.0,1,1994.0,경대로5길 25,,-,-,2006,127.08872675923746,2006-09-01,57.3940838,대구광역시북구
11071,대구광역시 북구 대현동,25-13,25,13,성지무궁타운,84.995,2006-10-01,16,8000.0,2,1992.0,경대로7길 60,,-,-,2006,94.12318371668921,2006-10-01,57.36027055,대구광역시북구
11072,대구광역시 북구 대현동,270-9,270,9,신영푸른마을,84.698,2006-10-01,30,9900.0,4,2003.0,대현로 106,,-,-,2006,116.8858768802097,2006-10-01,57.36027055,대구광역시북구
14413,대구광역시 북구 대현동,480-16,480,16,서경리버빌,81.17,2006-11-01,14,10000.0,4,2001.0,신천동로 732,,-,-,2006,123.19822594554638,2006-11-01,57.34058975,대구광역시북구
14414,대구광역시 북구 대현동,25-13,25,13,성지무궁타운,84.995,2006-11-01,3,7000.0,5,1992.0,경대로7길 60,,-,-,2006,82.35778575210306,2006-11-01,57.34058975,대구광역시북구
14415,대구광역시 북구 대현동,112-42,112,42,신화맨션,60.0,2006-11-01,17,8200.0,8,1994.0,경대로5길 25,,-,-,2006,136.66666666666666,2006-11-01,57.34058975,대구광역시북구
16941,대구광역시 북구 대현동,112-42,112,42,신화맨션,84.98,2006-12-01,22,11400.0,14,1994.0,경대로5길 25,,-,-,2006,134.1492115791951,2006-12-01,57.34538394,대구광역시북구
20862,대구광역시 북구 대현동,527,527,0,대현뜨란채,84.95,2007-07-01,30,19000.0,8,2006.0,대현남로 28,,-,-,2007,223.66097704532078,2007-07-01,56.28218301,대구광역시북구
20863,대구광역시 북구 대현동,25-13,25,13,성지무궁타운,84.995,2007-07-01,21,8800.0,6,1992.0,경대로7길 60,,-,-,2007,103.53550208835813,2007-07-01,56.28218301,대구광역시북구
20864,대구광역시 북구 대현동,112-42,112,42,신화맨션,84.98,2007-07-01,31,11000.0,11,1994.0,경대로5길 25,,-,-,2007,129.44222169922335,2007-07-01,56.28218301,대구광역시북구
22658,대구광역시 북구 대현동,527,527,0,대현뜨란채,84.95,2007-01-01,15,16000.0,7,2006.0,대현남로 28,,-,-,2007,188.3460859329017,2007-01-01,57.31846862,대구광역시북구
24344,대구광역시 북구 대현동,215-2,215,2,대현(215-2),47.07,2007-03-01,2,5230.0,3,1980.0,대현로19길 15,,-,-,2007,111.11111111111111,2007-03-01,57.08749012,대구광역시북구
24345,대구광역시 북구 대현동,527,527,0,대현뜨란채,75.78,2007-03-01,26,13650.0,16,2006.0,대현남로 28,,-,-,2007,180.12668250197942,2007-03-01,57.08749012,대구광역시북구
24346,대구광역시 북구 대현동,112-42,112,42,신화맨션,60.0,2007-03-01,21,8000.0,2,1994.0,경대로5길 25,,-,-,2007,133.33333333333334,2007-03-01,57.08749012,대구광역시북구
25825,대구광역시 북구 대현동,527,527,0,대현뜨란채,75.78,2007-04-01,7,15500.0,20,2006.0,대현남로 28,,-,-,2007,204.539456320929,2007-04-01,56.86922921,대구광역시북구
25826,대구광역시 북구 대현동,25-13,25,13,성지무궁타운,84.995,2007-04-01,28,8100.0,10,1992.0,경대로7길 60,,-,-,2007,95.29972351314782,2007-04-01,56.86922921,대구광역시북구
25827,대구광역시 북구 대현동,112-42,112,42,신화맨션,84.98,2007-04-01,26,11800.0,16,1994.0,경대로5길 25,,-,-,2007,138.85620145916687,2007-04-01,56.86922921,대구광역시북구
25828,대구광역시 북구 대현동,480-4,480,4,환인골든빌라트,78.0349,2007-04-01,18,8000.0,3,2002.0,신천동로 732-1,,-,-,2007,102.51823222686261,2007-04-01,56.86922921,대구광역시북구
28057,대구광역시 북구 대현동,527,527,0,대현뜨란채,75.78,2007-06-01,21,15000.0,11,2006.0,대현남로 28,,-,-,2007,197.9414093428345,2007-06-01,56.49345407,대구광역시북구
28058,대구광역시 북구 대현동,527,527,0,대현뜨란채,84.77,2007-06-01,28,18500.0,9,2006.0,대현남로 28,,-,-,2007,218.23758405096143,2007-06-01,56.49345407,대구광역시북구
28059,대구광역시 북구 대현동,112-42,112,42,신화맨션,60.0,2007-06-01,13,8000.0,3,1994.0,경대로5길 25,,-,-,2007,133.33333333333334,2007-06-01,56.49345407,대구광역시북구
29343,대구광역시 북구 대현동,527,527,0,대현뜨란채,59.44,2007-08-01,8,11800.0,3,2006.0,대현남로 28,,-,-,2007,198.51951547779274,2007-08-01,56.16351502,대구광역시북구
29344,대구광역시 북구 대현동,112-42,112,42,신화맨션,134.62,2007-08-01,13,13800.0,1,1994.0,경대로5길 25,,-,-,2007,102.51077105927797,2007-08-01,56.16351502,대구광역시북구
31643,대구광역시 북구 대현동,527,527,0,대현뜨란채,108.95,2007-11-01,21,24000.0,11,2006.0,대현남로 28,,-,-,2007,220.2845341899954,2007-11-01,55.85788472,대구광역시북구
31644,대구광역시 북구 대현동,480-16,480,16,서경리버빌,81.17,2007-11-01,24,9900.0,4,2001.0,신천동로 732,,-,-,2007,121.96624368609092,2007-11-01,55.85788472,대구광역시북구
31645,대구광역시 북구 대현동,25-13,25,13,성지무궁타운,84.995,2007-11-01,2,8300.0,8,1992.0,경대로7길 60,,-,-,2007,97.65280310606505,2007-11-01,55.85788472,대구광역시북구
31646,대구광역시 북구 대현동,25-13,25,13,성지무궁타운,84.195,2007-11-01,17,8200.0,10,1992.0,경대로7길 60,,-,-,2007,97.39295682641487,2007-11-01,55.85788472,대구광역시북구
31647,대구광역시 북구 대현동,270-9,270,9,신영푸른마을,84.698,2007-11-01,30,13500.0,4,2003.0,대현로 106,,-,-,2007,159.38983210937687,2007-11-01,55.85788472,대구광역시북구
34553,대구광역시 북구 대현동,25-13,25,13,성지무궁타운,140.3175,2007-09-01,22,13000.0,6,1992.0,경대로7길 60,,-,-,2007,92.64703262244552,2007-09-01,56.06914493,대구광역시북구
36766,대구광역시 북구 대현동,25-13,25,13,성지무궁타운,140.3175,2007-12-01,7,10000.0,4,1992.0,경대로7길 60,,-,-,2007,71.26694817111195,2007-12-01,55.7187225,대구광역시북구
36767,대구광역시 북구 대현동,270-9,270,9,신영푸른마을,84.698,2007-12-01,29,12900.0,6,2003.0,대현로 106,,-,-,2007,152.30583957118233,2007-12-01,55.7187225,대구광역시북구
38437,대구광역시 북구 대현동,112-70,112,70,대산조합,59.07,2007-05-01,12,6150.0,4,1992.0,대현로21길 20,,-,-,2007,104.11376333164043,2007-05-01,56.67768634,대구광역시북구
38438,대구광역시 북구 대현동,112-42,112,42,신화맨션,60.0,2007-05-01,8,7950.0,3,1994.0,경대로5길 25,,-,-,2007,132.5,2007-05-01,56.67768634,대구광역시북구
40157,대구광역시 북구 대현동,527,527,0,대현뜨란채,108.95,2007-10-01,12,23500.0,8,2006.0,대현남로 28,,-,-,2007,215.69527306103717,2007-10-01,55.98447384,대구광역시북구
40158,대구광역시 북구 대현동,527,527,0,대현뜨란채,84.45,2007-10-01,14,16500.0,1,2006.0,대현남로 28,,-,-,2007,195.38188277087033,2007-10-01,55.98447384,대구광역시북구
40159,대구광역시 북구 대현동,527,527,0,대현뜨란채,84.95,2007-10-01,28,17400.0,2,2006.0,대현남로 28,,-,-,2007,204.8263684520306,2007-10-01,55.98447384,대구광역시북구
40160,대구광역시 북구 대현동,112-42,112,42,신화맨션,60.0,2007-10-01,21,8000.0,18,1994.0,경대로5길 25,,-,-,2007,133.33333333333334,2007-10-01,55.98447384,대구광역시북구
40161,대구광역시 북구 대현동,112-42,112,42,신화맨션,84.98,2007-10-01,22,12000.0,7,1994.0,경대로5길 25,,-,-,2007,141.20969639915273,2007-10-01,55.98447384,대구광역시북구
41753,대구광역시 북구 대현동,521,521,0,대현e-편한세상,112.4197,2008-10-01,17,27700.0,16,2008.0,대현로10길 82,,-,-,2008,246.39809570742494,2008-10-01,54.61268755,대구광역시북구
41754,대구광역시 북구 대현동,521,521,0,대현e-편한세상,84.7511,2008-10-01,31,21050.0,18,2008.0,대현로10길 82,,-,-,2008,248.37435738297205,2008-10-01,54.61268755,대구광역시북구
41755,대구광역시 북구 대현동,527,527,0,대현뜨란채,84.95,2008-10-01,2,17800.0,14,2006.0,대현남로 28,,-,-,2008,209.53502060035314,2008-10-01,54.61268755,대구광역시북구
41756,대구광역시 북구 대현동,527,527,0,대현뜨란채,59.92,2008-10-01,29,13100.0,15,2006.0,대현남로 28,,-,-,2008,218.62483311081442,2008-10-01,54.61268755,대구광역시북구
41757,대구광역시 북구 대현동,270-9,270,9,신영푸른마을,84.698,2008-10-01,1,13800.0,11,2003.0,대현로 106,,-,-,2008,162.9318283784741,2008-10-01,54.61268755,대구광역시북구
41758,대구광역시 북구 대현동,112-42,112,42,신화맨션,84.98,2008-10-01,1,13300.0,9,1994.0,경대로5길 25,,-,-,2008,156.50741350906094,2008-10-01,54.61268755,대구광역시북구
43535,대구광역시 북구 대현동,25-13,25,13,성지무궁타운,84.995,2008-01-01,2,8300.0,5,1992.0,경대로7길 60,,-,-,2008,97.65280310606505,2008-01-01,55.58457985,대구광역시북구
43536,대구광역시 북구 대현동,270-9,270,9,신영푸른마을,84.698,2008-01-01,16,11500.0,11,2003.0,대현로 106,,-,-,2008,135.77652364872844,2008-01-01,55.58457985,대구광역시북구
43537,대구광역시 북구 대현동,112-42,112,42,신화맨션,60.0,2008-01-01,11,5000.0,1,1994.0,경대로5길 25,,-,-,2008,83.33333333333333,2008-01-01,55.58457985,대구광역시북구
43538,대구광역시 북구 대현동,112-42,112,42,신화맨션,60.0,2008-01-01,26,8250.0,7,1994.0,경대로5길 25,,-,-,2008,137.5,2008-01-01,55.58457985,대구광역시북구
46472,대구광역시 북구 대현동,527,527,0,대현뜨란채,59.44,2008-02-01,5,12200.0,9,2006.0,대현남로 28,,-,-,2008,205.24899057873486,2008-02-01,55.48178591,대구광역시북구
46473,대구광역시 북구 대현동,527,527,0,대현뜨란채,84.95,2008-02-01,26,18000.0,9,2006.0,대현남로 28,,-,-,2008,211.8893466745144,2008-02-01,55.48178591,대구광역시북구
46474,대구광역시 북구 대현동,25-13,25,13,성지무궁타운,84.995,2008-02-01,15,8500.0,9,1992.0,경대로7길 60,,-,-,2008,100.00588269898229,2008-02-01,55.48178591,대구광역시북구
46475,대구광역시 북구 대현동,270-9,270,9,신영푸른마을,84.698,2008-02-01,29,12000.0,10,2003.0,대현로 106,,-,-,2008,141.67985076389053,2008-02-01,55.48178591,대구광역시북구
48859,대구광역시 북구 대현동,527,527,0,대현뜨란채,75.78,2008-03-01,3,14000.0,10,2006.0,대현남로 28,,-,-,2008,184.74531538664556,2008-03-01,55.41245583,대구광역시북구
48860,대구광역시 북구 대현동,527,527,0,대현뜨란채,108.95,2008-03-01,20,22200.0,2,2006.0,대현남로 28,,-,-,2008,203.76319412574574,2008-03-01,55.41245583,대구광역시북구
48861,대구광역시 북구 대현동,527,527,0,대현뜨란채,84.45,2008-03-01,22,17500.0,3,2006.0,대현남로 28,,-,-,2008,207.22320899940792,2008-03-01,55.41245583,대구광역시북구
48862,대구광역시 북구 대현동,270-9,270,9,신영푸른마을,84.698,2008-03-01,11,13800.0,6,2003.0,대현로 106,,-,-,2008,162.9318283784741,2008-03-01,55.41245583,대구광역시북구
48863,대구광역시 북구 대현동,270-9,270,9,신영푸른마을,84.698,2008-03-01,13,12500.0,10,2003.0,대현로 106,,-,-,2008,147.58317787905264,2008-03-01,55.41245583,대구광역시북구
48864,대구광역시 북구 대현동,270-9,270,9,신영푸른마을,84.698,2008-03-01,21,13400.0,5,2003.0,대현로 106,,-,-,2008,158.20916668634445,2008-03-01,55.41245583,대구광역시북구
48865,대구광역시 북구 대현동,190-1,190,1,신화,131.748,2008-03-01,10,19000.0,5,1992.0,대현로19길 23,,-,-,2008,144.21471293681878,2008-03-01,55.41245583,대구광역시북구
48866,대구광역시 북구 대현동,112-42,112,42,신화맨션,84.98,2008-03-01,26,12250.0,15,1994.0,경대로5길 25,,-,-,2008,144.15156507413508,2008-03-01,55.41245583,대구광역시북구
50952,대구광역시 북구 대현동,527,527,0,대현뜨란채,84.95,2008-05-01,9,16500.0,5,2006.0,대현남로 28,,-,-,2008,194.23190111830488,2008-05-01,55.20256247,대구광역시북구
50953,대구광역시 북구 대현동,270-9,270,9,신영푸른마을,84.698,2008-05-01,17,14300.0,9,2003.0,대현로 106,,-,-,2008,168.83515549363622,2008-05-01,55.20256247,대구광역시북구
52987,대구광역시 북구 대현동,527,527,0,대현뜨란채,108.95,2008-07-01,7,23000.0,12,2006.0,대현남로 28,,-,-,2008,211.10601193207893,2008-07-01,55.00110539,대구광역시북구
52988,대구광역시 북구 대현동,25-13,25,13,성지무궁타운,84.995,2008-07-01,25,8200.0,5,1992.0,경대로7길 60,,-,-,2008,96.47626330960644,2008-07-01,55.00110539,대구광역시북구
52989,대구광역시 북구 대현동,25-13,25,13,성지무궁타운,84.195,2008-07-01,31,9300.0,10,1992.0,경대로7길 60,,-,-,2008,110.45786566898273,2008-07-01,55.00110539,대구광역시북구
52990,대구광역시 북구 대현동,270-9,270,9,신영푸른마을,84.698,2008-07-01,9,14250.0,10,2003.0,대현로 106,,-,-,2008,168.24482278212002,2008-07-01,55.00110539,대구광역시북구
52991,대구광역시 북구 대현동,112-42,112,42,신화맨션,60.0,2008-07-01,5,8200.0,9,1994.0,경대로5길 25,,-,-,2008,136.66666666666666,2008-07-01,55.00110539,대구광역시북구
54345,대구광역시 북구 대현동,112-70,112,70,대산조합,59.07,2008-08-01,18,6300.0,4,1992.0,대현로21길 20,,-,-,2008,106.65312341289994,2008-08-01,54.91412706,대구광역시북구
54346,대구광역시 북구 대현동,527,527,0,대현뜨란채,59.44,2008-08-01,12,14000.0,5,2006.0,대현남로 28,,-,-,2008,235.53162853297442,2008-08-01,54.91412706,대구광역시북구
54347,대구광역시 북구 대현동,112-42,112,42,신화맨션,84.98,2008-08-01,1,12000.0,8,1994.0,경대로5길 25,,-,-,2008,141.20969639915273,2008-08-01,54.91412706,대구광역시북구
54348,대구광역시 북구 대현동,112-42,112,42,신화맨션,84.98,2008-08-01,20,12300.0,2,1994.0,경대로5길 25,,-,-,2008,144.73993880913156,2008-08-01,54.91412706,대구광역시북구
54349,대구광역시 북구 대현동,112-42,112,42,신화맨션,134.62,2008-08-01,30,16100.0,5,1994.0,경대로5길 25,,-,-,2008,119.59589956915762,2008-08-01,54.91412706,대구광역시북구
56096,대구광역시 북구 대현동,112-70,112,70,대산조합,59.07,2008-04-01,25,6800.0,2,1992.0,대현로21길 20,,-,-,2008,115.11765701709835,2008-04-01,55.3028551,대구광역시북구
56097,대구광역시 북구 대현동,527,527,0,대현뜨란채,75.78,2008-04-01,7,14500.0,2,2006.0,대현남로 28,,-,-,2008,191.34336236474005,2008-04-01,55.3028551,대구광역시북구
56098,대구광역시 북구 대현동,527,527,0,대현뜨란채,75.78,2008-04-01,15,14200.0,15,2006.0,대현남로 28,,-,-,2008,187.38453417788335,2008-04-01,55.3028551,대구광역시북구
56099,대구광역시 북구 대현동,527,527,0,대현뜨란채,59.85,2008-04-01,21,13000.0,9,2006.0,대현남로 28,,-,-,2008,217.2096908939014,2008-04-01,55.3028551,대구광역시북구
56100,대구광역시 북구 대현동,527,527,0,대현뜨란채,84.95,2008-04-01,21,20000.0,17,2006.0,대현남로 28,,-,-,2008,235.43260741612713,2008-04-01,55.3028551,대구광역시북구
58218,대구광역시 북구 대현동,215-2,215,2,대현(215-2),47.07,2008-06-01,19,5250.0,4,1980.0,대현로19길 15,,-,-,2008,111.53601019757808,2008-06-01,55.0474613,대구광역시북구
58219,대구광역시 북구 대현동,527,527,0,대현뜨란채,59.44,2008-06-01,8,12850.0,9,2006.0,대현남로 28,,-,-,2008,216.18438761776582,2008-06-01,55.0474613,대구광역시북구
58220,대구광역시 북구 대현동,527,527,0,대현뜨란채,59.44,2008-06-01,27,12500.0,5,2006.0,대현남로 28,,-,-,2008,210.29609690444147,2008-06-01,55.0474613,대구광역시북구
58221,대구광역시 북구 대현동,112-42,112,42,신화맨션,60.0,2008-06-01,19,8200.0,18,1994.0,경대로5길 25,,-,-,2008,136.66666666666666,2008-06-01,55.0474613,대구광역시북구
58222,대구광역시 북구 대현동,112-42,112,42,신화맨션,84.98,2008-06-01,19,12200.0,6,1994.0,경대로5길 25,,-,-,2008,143.56319133913863,2008-06-01,55.0474613,대구광역시북구
60561,대구광역시 북구 대현동,521,521,0,대현e-편한세상,84.7511,2008-09-01,4,22700.0,20,2008.0,대현로10길 82,,-,-,2008,267.8431312395945,2008-09-01,54.78402221,대구광역시북구
60562,대구광역시 북구 대현동,521,521,0,대현e-편한세상,84.7511,2008-09-01,20,23050.0,16,2008.0,대현로10길 82,,-,-,2008,271.9728711485751,2008-09-01,54.78402221,대구광역시북구
60563,대구광역시 북구 대현동,521,521,0,대현e-편한세상,84.7511,2008-09-01,23,20400.0,14,2008.0,대현로10길 82,,-,-,2008,240.70484040915105,2008-09-01,54.78402221,대구광역시북구
60564,대구광역시 북구 대현동,527,527,0,대현뜨란채,84.77,2008-09-01,8,17300.0,13,2006.0,대현남로 28,,-,-,2008,204.08163265306123,2008-09-01,54.78402221,대구광역시북구
60565,대구광역시 북구 대현동,527,527,0,대현뜨란채,84.45,2008-09-01,22,17000.0,2,2006.0,대현남로 28,,-,-,2008,201.30254588513912,2008-09-01,54.78402221,대구광역시북구
60566,대구광역시 북구 대현동,527,527,0,대현뜨란채,59.44,2008-09-01,24,13000.0,12,2006.0,대현남로 28,,-,-,2008,218.7079407806191,2008-09-01,54.78402221,대구광역시북구
60567,대구광역시 북구 대현동,527,527,0,대현뜨란채,59.44,2008-09-01,26,13750.0,12,2006.0,대현남로 28,,-,-,2008,231.32570659488562,2008-09-01,54.78402221,대구광역시북구
60568,대구광역시 북구 대현동,112-42,112,42,신화맨션,84.98,2008-09-01,1,12200.0,9,1994.0,경대로5길 25,,-,-,2008,143.56319133913863,2008-09-01,54.78402221,대구광역시북구
60569,대구광역시 북구 대현동,112-42,112,42,신화맨션,134.62,2008-09-01,8,14900.0,1,1994.0,경대로5길 25,,-,-,2008,110.68191947704649,2008-09-01,54.78402221,대구광역시북구
60570,대구광역시 북구 대현동,112-42,112,42,신화맨션,84.98,2008-09-01,11,12200.0,11,1994.0,경대로5길 25,,-,-,2008,143.56319133913863,2008-09-01,54.78402221,대구광역시북구
60571,대구광역시 북구 대현동,112-42,112,42,신화맨션,60.0,2008-09-01,30,8400.0,12,1994.0,경대로5길 25,,-,-,2008,140.0,2008-09-01,54.78402221,대구광역시북구
60572,대구광역시 북구 대현동,480-4,480,4,환인골든빌라트,78.0349,2008-09-01,29,10000.0,3,2002.0,신천동로 732-1,,-,-,2008,128.14779028357825,2008-09-01,54.78402221,대구광역시북구
61970,대구광역시 북구 대현동,521,521,0,대현e-편한세상,84.7511,2008-12-01,1,19500.0,8,2008.0,대현로10길 82,,-,-,2008,230.08550921462967,2008-12-01,53.87379818,대구광역시북구
61971,대구광역시 북구 대현동,521,521,0,대현e-편한세상,84.7511,2008-12-01,10,22700.0,12,2008.0,대현로10길 82,,-,-,2008,267.8431312395945,2008-12-01,53.87379818,대구광역시북구
61972,대구광역시 북구 대현동,521,521,0,대현e-편한세상,84.7511,2008-12-01,15,20000.0,20,2008.0,대현로10길 82,,-,-,2008,235.98513765603045,2008-12-01,53.87379818,대구광역시북구
61973,대구광역시 북구 대현동,521,521,0,대현e-편한세상,84.7511,2008-12-01,29,23300.0,10,2008.0,대현로10길 82,,-,-,2008,274.9226853692755,2008-12-01,53.87379818,대구광역시북구
61974,대구광역시 북구 대현동,521,521,0,대현e-편한세상,84.7511,2008-12-01,30,20200.0,11,2008.0,대현로10길 82,,-,-,2008,238.34498903259075,2008-12-01,53.87379818,대구광역시북구
61975,대구광역시 북구 대현동,527,527,0,대현뜨란채,108.95,2008-12-01,24,22400.0,9,2006.0,대현남로 28,,-,-,2008,205.59889857732904,2008-12-01,53.87379818,대구광역시북구
63337,대구광역시 북구 대현동,112-70,112,70,대산조합,66.66,2008-11-01,21,6800.0,1,1992.0,대현로21길 20,,-,-,2008,102.01020102010202,2008-11-01,54.35464258,대구광역시북구
63338,대구광역시 북구 대현동,112-70,112,70,대산조합,59.07,2008-11-01,27,6300.0,4,1992.0,대현로21길 20,,-,-,2008,106.65312341289994,2008-11-01,54.35464258,대구광역시북구
63339,대구광역시 북구 대현동,521,521,0,대현e-편한세상,84.7511,2008-11-01,11,18300.0,19,2008.0,대현로10길 82,,-,-,2008,215.92640095526787,2008-11-01,54.35464258,대구광역시북구
63340,대구광역시 북구 대현동,527,527,0,대현뜨란채,108.95,2008-11-01,5,22500.0,9,2006.0,대현남로 28,,-,-,2008,206.5167508031207,2008-11-01,54.35464258,대구광역시북구
65159,대구광역시 북구 대현동,521,521,0,대현e-편한세상,151.5922,2009-04-01,1,36500.0,8,2008.0,대현로10길 82,,-,-,2009,240.77755979529292,2009-04-01,52.32352475,대구광역시북구
65160,대구광역시 북구 대현동,521,521,0,대현e-편한세상,112.4197,2009-04-01,1,28500.0,9,2008.0,대현로10길 82,,-,-,2009,253.51428619717007,2009-04-01,52.32352475,대구광역시북구
65161,대구광역시 북구 대현동,521,521,0,대현e-편한세상,76.4055,2009-04-01,4,18800.0,8,2008.0,대현로10길 82,,-,-,2009,246.05558500369736,2009-04-01,52.32352475,대구광역시북구
65162,대구광역시 북구 대현동,521,521,0,대현e-편한세상,128.2637,2009-04-01,16,29400.0,16,2008.0,대현로10길 82,,-,-,2009,229.21528070685628,2009-04-01,52.32352475,대구광역시북구
66935,대구광역시 북구 대현동,521,521,0,대현e-편한세상,84.7511,2009-01-01,7,20500.0,8,2008.0,대현로10길 82,,-,-,2009,241.8847660974312,2009-01-01,53.2707006,대구광역시북구
69528,대구광역시 북구 대현동,521,521,0,대현e-편한세상,112.4197,2009-03-01,1,25000.0,20,2008.0,대현로10길 82,,-,-,2009,222.38095280453513,2009-03-01,52.50221219,대구광역시북구
69529,대구광역시 북구 대현동,521,521,0,대현e-편한세상,84.7511,2009-03-01,7,21500.0,15,2008.0,대현로10길 82,,-,-,2009,253.68402298023273,2009-03-01,52.50221219,대구광역시북구
69530,대구광역시 북구 대현동,521,521,0,대현e-편한세상,128.2637,2009-03-01,10,29900.0,16,2008.0,대현로10길 82,,-,-,2009,233.1134997664967,2009-03-01,52.50221219,대구광역시북구
69531,대구광역시 북구 대현동,521,521,0,대현e-편한세상,84.7511,2009-03-01,10,19800.0,6,2008.0,대현로10길 82,,-,-,2009,233.62528627947015,2009-03-01,52.50221219,대구광역시북구
69532,대구광역시 북구 대현동,521,521,0,대현e-편한세상,84.7511,2009-03-01,12,23710.0,18,2008.0,대현로10길 82,,-,-,2009,279.7603806912241,2009-03-01,52.50221219,대구광역시북구
69533,대구광역시 북구 대현동,521,521,0,대현e-편한세상,84.7511,2009-03-01,20,22700.0,16,2008.0,대현로10길 82,,-,-,2009,267.8431312395945,2009-03-01,52.50221219,대구광역시북구
69534,대구광역시 북구 대현동,521,521,0,대현e-편한세상,84.7511,2009-03-01,25,22700.0,10,2008.0,대현로10길 82,,-,-,2009,267.8431312395945,2009-03-01,52.50221219,대구광역시북구
69535,대구광역시 북구 대현동,527,527,0,대현뜨란채,84.95,2009-03-01,5,17500.0,10,2006.0,대현남로 28,,-,-,2009,206.00353148911123,2009-03-01,52.50221219,대구광역시북구
69536,대구광역시 북구 대현동,527,527,0,대현뜨란채,84.95,2009-03-01,26,17320.0,13,2006.0,대현남로 28,,-,-,2009,203.8846380223661,2009-03-01,52.50221219,대구광역시북구
69537,대구광역시 북구 대현동,25-13,25,13,성지무궁타운,84.995,2009-03-01,10,8000.0,3,1992.0,경대로7길 60,,-,-,2009,94.12318371668921,2009-03-01,52.50221219,대구광역시북구
69538,대구광역시 북구 대현동,270-9,270,9,신영푸른마을,84.698,2009-03-01,2,10500.0,3,2003.0,대현로 106,,-,-,2009,123.96986941840422,2009-03-01,52.50221219,대구광역시북구
69539,대구광역시 북구 대현동,112-42,112,42,신화맨션,60.0,2009-03-01,1,8100.0,6,1994.0,경대로5길 25,,-,-,2009,135.0,2009-03-01,52.50221219,대구광역시북구
73163,대구광역시 북구 대현동,112-70,112,70,대산조합,66.66,2009-05-01,29,5800.0,2,1992.0,대현로21길 20,,-,-,2009,87.00870087008701,2009-05-01,52.34629986,대구광역시북구
73164,대구광역시 북구 대현동,521,521,0,대현e-편한세상,112.4197,2009-05-01,4,29200.0,20,2008.0,대현로10길 82,,-,-,2009,259.740952875697,2009-05-01,52.34629986,대구광역시북구
73165,대구광역시 북구 대현동,521,521,0,대현e-편한세상,84.7511,2009-05-01,23,23500.0,10,2008.0,대현로10길 82,,-,-,2009,277.2825367458358,2009-05-01,52.34629986,대구광역시북구
73166,대구광역시 북구 대현동,521,521,0,대현e-편한세상,84.7511,2009-05-01,29,22700.0,4,2008.0,대현로10길 82,,-,-,2009,267.8431312395945,2009-05-01,52.34629986,대구광역시북구
73167,대구광역시 북구 대현동,521,521,0,대현e-편한세상,84.7511,2009-05-01,29,22500.0,5,2008.0,대현로10길 82,,-,-,2009,265.4832798630342,2009-05-01,52.34629986,대구광역시북구
73168,대구광역시 북구 대현동,521,521,0,대현e-편한세상,112.4197,2009-05-01,29,30700.0,11,2008.0,대현로10길 82,,-,-,2009,273.08381004396915,2009-05-01,52.34629986,대구광역시북구
73169,대구광역시 북구 대현동,521,521,0,대현e-편한세상,112.4197,2009-05-01,29,30700.0,11,2008.0,대현로10길 82,,-,-,2009,273.08381004396915,2009-05-01,52.34629986,대구광역시북구
73170,대구광역시 북구 대현동,521,521,0,대현e-편한세상,76.4055,2009-05-01,29,19200.0,5,2008.0,대현로10길 82,,-,-,2009,251.29081021654198,2009-05-01,52.34629986,대구광역시북구
73171,대구광역시 북구 대현동,521,521,0,대현e-편한세상,84.7511,2009-05-01,29,22500.0,5,2008.0,대현로10길 82,,-,-,2009,265.4832798630342,2009-05-01,52.34629986,대구광역시북구
73172,대구광역시 북구 대현동,521,521,0,대현e-편한세상,84.7511,2009-05-01,29,22700.0,3,2008.0,대현로10길 82,,-,-,2009,267.8431312395945,2009-05-01,52.34629986,대구광역시북구
73173,대구광역시 북구 대현동,527,527,0,대현뜨란채,84.95,2009-05-01,6,18500.0,9,2006.0,대현남로 28,,-,-,2009,217.7751618599176,2009-05-01,52.34629986,대구광역시북구
73174,대구광역시 북구 대현동,527,527,0,대현뜨란채,84.95,2009-05-01,20,19200.0,4,2006.0,대현남로 28,,-,-,2009,226.01530311948204,2009-05-01,52.34629986,대구광역시북구
