,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,Year,제곱미터당가격(만원),날짜,지수,행정구
81369,대구광역시 북구 검단동,887-8,887,8,유성청구,47.85,2009-08-01,14,5300.0,15,1992.0,검단로 115,,-,-,2009,110.76280041797283,2009-08-01,52.33053554,대구광역시북구
81370,대구광역시 북구 검단동,887-8,887,8,유성청구,47.85,2009-08-01,21,3900.0,15,1992.0,검단로 115,,-,-,2009,81.50470219435736,2009-08-01,52.33053554,대구광역시북구
81371,대구광역시 북구 검단동,887-8,887,8,유성청구,47.85,2009-08-01,29,5600.0,6,1992.0,검단로 115,,-,-,2009,117.03239289446185,2009-08-01,52.33053554,대구광역시북구
84301,대구광역시 북구 검단동,1128-3,1128,3,민들레,59.94,2009-09-01,2,5625.0,7,1991.0,검단로 255,,-,-,2009,93.84384384384384,2009-09-01,52.58108236,대구광역시북구
84302,대구광역시 북구 검단동,1128-3,1128,3,민들레,59.94,2009-09-01,7,5650.0,5,1991.0,검단로 255,,-,-,2009,94.26092759426093,2009-09-01,52.58108236,대구광역시북구
84303,대구광역시 북구 검단동,1128-3,1128,3,민들레,59.94,2009-09-01,13,5600.0,10,1991.0,검단로 255,,-,-,2009,93.42676009342676,2009-09-01,52.58108236,대구광역시북구
84304,대구광역시 북구 검단동,887-8,887,8,유성청구,47.49,2009-09-01,9,5500.0,14,1992.0,검단로 115,,-,-,2009,115.81385554853652,2009-09-01,52.58108236,대구광역시북구
84305,대구광역시 북구 검단동,887-8,887,8,유성청구,35.1,2009-09-01,17,3800.0,3,1992.0,검단로 115,,-,-,2009,108.26210826210826,2009-09-01,52.58108236,대구광역시북구
84306,대구광역시 북구 검단동,887-8,887,8,유성청구,47.85,2009-09-01,27,5800.0,13,1992.0,검단로 115,,-,-,2009,121.2121212121212,2009-09-01,52.58108236,대구광역시북구
88660,대구광역시 북구 검단동,1128-3,1128,3,민들레,59.94,2009-10-01,4,5100.0,15,1991.0,검단로 255,,-,-,2009,85.08508508508508,2009-10-01,52.78330814,대구광역시북구
88661,대구광역시 북구 검단동,1128-3,1128,3,민들레,59.94,2009-10-01,5,5700.0,9,1991.0,검단로 255,,-,-,2009,95.0950950950951,2009-10-01,52.78330814,대구광역시북구
88662,대구광역시 북구 검단동,1128-3,1128,3,민들레,59.94,2009-10-01,22,6000.0,3,1991.0,검단로 255,,-,-,2009,100.10010010010011,2009-10-01,52.78330814,대구광역시북구
88663,대구광역시 북구 검단동,1128-3,1128,3,민들레,59.94,2009-10-01,22,6000.0,5,1991.0,검단로 255,,-,-,2009,100.10010010010011,2009-10-01,52.78330814,대구광역시북구
88664,대구광역시 북구 검단동,1128-3,1128,3,민들레,59.94,2009-10-01,28,5300.0,3,1991.0,검단로 255,,-,-,2009,88.42175508842176,2009-10-01,52.78330814,대구광역시북구
88665,대구광역시 북구 검단동,887-8,887,8,유성청구,47.49,2009-10-01,11,5250.0,6,1992.0,검단로 115,,-,-,2009,110.54958938723941,2009-10-01,52.78330814,대구광역시북구
88666,대구광역시 북구 검단동,887-8,887,8,유성청구,47.49,2009-10-01,26,5200.0,7,1992.0,검단로 115,,-,-,2009,109.49673615497998,2009-10-01,52.78330814,대구광역시북구
90902,대구광역시 북구 검단동,1128-3,1128,3,민들레,59.94,2009-11-01,1,5900.0,8,1991.0,검단로 255,,-,-,2009,98.43176509843177,2009-11-01,52.92104651,대구광역시북구
90903,대구광역시 북구 검단동,1128-3,1128,3,민들레,59.94,2009-11-01,5,4800.0,3,1991.0,검단로 255,,-,-,2009,80.08008008008008,2009-11-01,52.92104651,대구광역시북구
90904,대구광역시 북구 검단동,1128-3,1128,3,민들레,59.94,2009-11-01,11,6200.0,11,1991.0,검단로 255,,-,-,2009,103.43677010343677,2009-11-01,52.92104651,대구광역시북구
90905,대구광역시 북구 검단동,887-8,887,8,유성청구,47.85,2009-11-01,3,5800.0,5,1992.0,검단로 115,,-,-,2009,121.2121212121212,2009-11-01,52.92104651,대구광역시북구
90906,대구광역시 북구 검단동,887-8,887,8,유성청구,47.85,2009-11-01,16,4900.0,15,1992.0,검단로 115,,-,-,2009,102.40334378265412,2009-11-01,52.92104651,대구광역시북구
90907,대구광역시 북구 검단동,887-8,887,8,유성청구,47.49,2009-11-01,22,5050.0,11,1992.0,검단로 115,,-,-,2009,106.33817645820172,2009-11-01,52.92104651,대구광역시북구
90908,대구광역시 북구 검단동,887-8,887,8,유성청구,47.49,2009-11-01,23,5800.0,11,1992.0,검단로 115,,-,-,2009,122.13097494209306,2009-11-01,52.92104651,대구광역시북구
90909,대구광역시 북구 검단동,887-8,887,8,유성청구,47.85,2009-11-01,23,5750.0,9,1992.0,검단로 115,,-,-,2009,120.16718913270637,2009-11-01,52.92104651,대구광역시북구
90910,대구광역시 북구 검단동,887-8,887,8,유성청구,47.85,2009-11-01,25,5300.0,1,1992.0,검단로 115,,-,-,2009,110.76280041797283,2009-11-01,52.92104651,대구광역시북구
90911,대구광역시 북구 검단동,887-8,887,8,유성청구,35.1,2009-11-01,25,3900.0,14,1992.0,검단로 115,,-,-,2009,111.1111111111111,2009-11-01,52.92104651,대구광역시북구
90912,대구광역시 북구 검단동,887-8,887,8,유성청구,47.85,2009-11-01,27,4550.0,1,1992.0,검단로 115,,-,-,2009,95.08881922675026,2009-11-01,52.92104651,대구광역시북구
90913,대구광역시 북구 검단동,887-8,887,8,유성청구,47.49,2009-11-01,29,5300.0,10,1992.0,검단로 115,,-,-,2009,111.60244261949883,2009-11-01,52.92104651,대구광역시북구
93087,대구광역시 북구 검단동,887-8,887,8,유성청구,47.85,2009-12-01,5,5600.0,6,1992.0,검단로 115,,-,-,2009,117.03239289446185,2009-12-01,53.07318289,대구광역시북구
93088,대구광역시 북구 검단동,887-8,887,8,유성청구,47.85,2009-12-01,12,5750.0,8,1992.0,검단로 115,,-,-,2009,120.16718913270637,2009-12-01,53.07318289,대구광역시북구
93089,대구광역시 북구 검단동,887-8,887,8,유성청구,47.85,2009-12-01,22,5500.0,14,1992.0,검단로 115,,-,-,2009,114.94252873563218,2009-12-01,53.07318289,대구광역시북구
93090,대구광역시 북구 검단동,887-8,887,8,유성청구,47.49,2009-12-01,23,5350.0,6,1992.0,검단로 115,,-,-,2009,112.65529585175825,2009-12-01,53.07318289,대구광역시북구
93091,대구광역시 북구 검단동,887-8,887,8,유성청구,47.49,2009-12-01,26,5450.0,13,1992.0,검단로 115,,-,-,2009,114.7610023162771,2009-12-01,53.07318289,대구광역시북구
93092,대구광역시 북구 검단동,887-8,887,8,유성청구,47.85,2009-12-01,29,5300.0,5,1992.0,검단로 115,,-,-,2009,110.76280041797283,2009-12-01,53.07318289,대구광역시북구
95272,대구광역시 북구 검단동,1128-3,1128,3,민들레,59.94,2009-02-01,3,5000.0,1,1991.0,검단로 255,,-,-,2009,83.41675008341676,2009-02-01,52.78379111,대구광역시북구
95273,대구광역시 북구 검단동,1128-3,1128,3,민들레,59.94,2009-02-01,18,6150.0,7,1991.0,검단로 255,,-,-,2009,102.6026026026026,2009-02-01,52.78379111,대구광역시북구
95274,대구광역시 북구 검단동,1128-3,1128,3,민들레,59.94,2009-02-01,19,3000.0,5,1991.0,검단로 255,,-,-,2009,50.050050050050054,2009-02-01,52.78379111,대구광역시북구
95275,대구광역시 북구 검단동,1128-3,1128,3,민들레,59.94,2009-02-01,24,5600.0,4,1991.0,검단로 255,,-,-,2009,93.42676009342676,2009-02-01,52.78379111,대구광역시북구
95276,대구광역시 북구 검단동,887-8,887,8,유성청구,47.85,2009-02-01,1,6000.0,6,1992.0,검단로 115,,-,-,2009,125.39184952978056,2009-02-01,52.78379111,대구광역시북구
95277,대구광역시 북구 검단동,887-8,887,8,유성청구,47.49,2009-02-01,5,5700.0,14,1992.0,검단로 115,,-,-,2009,120.02526847757422,2009-02-01,52.78379111,대구광역시북구
95278,대구광역시 북구 검단동,887-8,887,8,유성청구,47.85,2009-02-01,13,5650.0,10,1992.0,검단로 115,,-,-,2009,118.0773249738767,2009-02-01,52.78379111,대구광역시북구
95279,대구광역시 북구 검단동,887-8,887,8,유성청구,35.1,2009-02-01,13,3850.0,4,1992.0,검단로 115,,-,-,2009,109.68660968660969,2009-02-01,52.78379111,대구광역시북구
95280,대구광역시 북구 검단동,887-8,887,8,유성청구,47.49,2009-02-01,17,5250.0,4,1992.0,검단로 115,,-,-,2009,110.54958938723941,2009-02-01,52.78379111,대구광역시북구
95281,대구광역시 북구 검단동,887-8,887,8,유성청구,47.85,2009-02-01,19,5625.0,8,1992.0,검단로 115,,-,-,2009,117.55485893416927,2009-02-01,52.78379111,대구광역시북구
95282,대구광역시 북구 검단동,887-8,887,8,유성청구,47.85,2009-02-01,24,5400.0,13,1992.0,검단로 115,,-,-,2009,112.85266457680251,2009-02-01,52.78379111,대구광역시북구
98209,대구광역시 북구 검단동,1128-3,1128,3,민들레,59.94,2010-01-01,13,5750.0,14,1991.0,검단로 255,,-,-,2010,95.92926259592926,2010-01-01,53.14881414,대구광역시북구
98210,대구광역시 북구 검단동,1128-3,1128,3,민들레,59.94,2010-01-01,16,5700.0,8,1991.0,검단로 255,,-,-,2010,95.0950950950951,2010-01-01,53.14881414,대구광역시북구
98211,대구광역시 북구 검단동,887-8,887,8,유성청구,47.85,2010-01-01,2,5600.0,10,1992.0,검단로 115,,-,-,2010,117.03239289446185,2010-01-01,53.14881414,대구광역시북구
98212,대구광역시 북구 검단동,887-8,887,8,유성청구,47.49,2010-01-01,2,5300.0,10,1992.0,검단로 115,,-,-,2010,111.60244261949883,2010-01-01,53.14881414,대구광역시북구
98213,대구광역시 북구 검단동,887-8,887,8,유성청구,47.49,2010-01-01,9,5200.0,9,1992.0,검단로 115,,-,-,2010,109.49673615497998,2010-01-01,53.14881414,대구광역시북구
98214,대구광역시 북구 검단동,887-8,887,8,유성청구,35.1,2010-01-01,11,3800.0,1,1992.0,검단로 115,,-,-,2010,108.26210826210826,2010-01-01,53.14881414,대구광역시북구
98215,대구광역시 북구 검단동,887-8,887,8,유성청구,47.85,2010-01-01,12,5750.0,5,1992.0,검단로 115,,-,-,2010,120.16718913270637,2010-01-01,53.14881414,대구광역시북구
98216,대구광역시 북구 검단동,887-8,887,8,유성청구,47.49,2010-01-01,13,5000.0,1,1992.0,검단로 115,,-,-,2010,105.28532322594229,2010-01-01,53.14881414,대구광역시북구
98217,대구광역시 북구 검단동,887-8,887,8,유성청구,47.49,2010-01-01,14,5300.0,11,1992.0,검단로 115,,-,-,2010,111.60244261949883,2010-01-01,53.14881414,대구광역시북구
98218,대구광역시 북구 검단동,887-8,887,8,유성청구,35.1,2010-01-01,18,4050.0,7,1992.0,검단로 115,,-,-,2010,115.38461538461539,2010-01-01,53.14881414,대구광역시북구
98219,대구광역시 북구 검단동,887-8,887,8,유성청구,47.85,2010-01-01,21,5950.0,7,1992.0,검단로 115,,-,-,2010,124.34691745036572,2010-01-01,53.14881414,대구광역시북구
98220,대구광역시 북구 검단동,887-8,887,8,유성청구,35.1,2010-01-01,27,4000.0,8,1992.0,검단로 115,,-,-,2010,113.96011396011396,2010-01-01,53.14881414,대구광역시북구
98221,대구광역시 북구 검단동,887-8,887,8,유성청구,47.49,2010-01-01,29,5500.0,9,1992.0,검단로 115,,-,-,2010,115.81385554853652,2010-01-01,53.14881414,대구광역시북구
98222,대구광역시 북구 검단동,887-8,887,8,유성청구,47.85,2010-01-01,29,5650.0,13,1992.0,검단로 115,,-,-,2010,118.0773249738767,2010-01-01,53.14881414,대구광역시북구
98223,대구광역시 북구 검단동,887-8,887,8,유성청구,47.49,2010-01-01,30,5300.0,11,1992.0,검단로 115,,-,-,2010,111.60244261949883,2010-01-01,53.14881414,대구광역시북구
100566,대구광역시 북구 검단동,1128-3,1128,3,민들레,59.94,2010-02-01,9,4000.0,5,1991.0,검단로 255,,-,-,2010,66.73340006673341,2010-02-01,53.24486508,대구광역시북구
100567,대구광역시 북구 검단동,1128-3,1128,3,민들레,59.94,2010-02-01,22,5100.0,15,1991.0,검단로 255,,-,-,2010,85.08508508508508,2010-02-01,53.24486508,대구광역시북구
100568,대구광역시 북구 검단동,887-8,887,8,유성청구,47.49,2010-02-01,1,5000.0,1,1992.0,검단로 115,,-,-,2010,105.28532322594229,2010-02-01,53.24486508,대구광역시북구
100569,대구광역시 북구 검단동,887-8,887,8,유성청구,47.49,2010-02-01,3,4800.0,1,1992.0,검단로 115,,-,-,2010,101.0739102969046,2010-02-01,53.24486508,대구광역시북구
100570,대구광역시 북구 검단동,887-8,887,8,유성청구,47.49,2010-02-01,15,5300.0,13,1992.0,검단로 115,,-,-,2010,111.60244261949883,2010-02-01,53.24486508,대구광역시북구
100571,대구광역시 북구 검단동,887-8,887,8,유성청구,47.49,2010-02-01,15,5100.0,15,1992.0,검단로 115,,-,-,2010,107.39102969046114,2010-02-01,53.24486508,대구광역시북구
100572,대구광역시 북구 검단동,887-8,887,8,유성청구,47.85,2010-02-01,27,5725.0,11,1992.0,검단로 115,,-,-,2010,119.64472309299894,2010-02-01,53.24486508,대구광역시북구
103995,대구광역시 북구 검단동,1128-3,1128,3,민들레,59.94,2010-03-01,4,5800.0,12,1991.0,검단로 255,,-,-,2010,96.76343009676343,2010-03-01,53.2927623,대구광역시북구
103996,대구광역시 북구 검단동,1128-3,1128,3,민들레,59.94,2010-03-01,8,5300.0,4,1991.0,검단로 255,,-,-,2010,88.42175508842176,2010-03-01,53.2927623,대구광역시북구
103997,대구광역시 북구 검단동,1128-3,1128,3,민들레,59.94,2010-03-01,13,5870.0,10,1991.0,검단로 255,,-,-,2010,97.93126459793127,2010-03-01,53.2927623,대구광역시북구
103998,대구광역시 북구 검단동,1128-3,1128,3,민들레,59.94,2010-03-01,15,5650.0,11,1991.0,검단로 255,,-,-,2010,94.26092759426093,2010-03-01,53.2927623,대구광역시북구
103999,대구광역시 북구 검단동,1128-3,1128,3,민들레,59.94,2010-03-01,28,5900.0,8,1991.0,검단로 255,,-,-,2010,98.43176509843177,2010-03-01,53.2927623,대구광역시북구
104000,대구광역시 북구 검단동,887-8,887,8,유성청구,47.85,2010-03-01,1,5500.0,13,1992.0,검단로 115,,-,-,2010,114.94252873563218,2010-03-01,53.2927623,대구광역시북구
104001,대구광역시 북구 검단동,887-8,887,8,유성청구,47.49,2010-03-01,6,5400.0,15,1992.0,검단로 115,,-,-,2010,113.70814908401768,2010-03-01,53.2927623,대구광역시북구
104002,대구광역시 북구 검단동,887-8,887,8,유성청구,47.49,2010-03-01,10,5350.0,5,1992.0,검단로 115,,-,-,2010,112.65529585175825,2010-03-01,53.2927623,대구광역시북구
104003,대구광역시 북구 검단동,887-8,887,8,유성청구,47.85,2010-03-01,15,5800.0,10,1992.0,검단로 115,,-,-,2010,121.2121212121212,2010-03-01,53.2927623,대구광역시북구
104004,대구광역시 북구 검단동,887-8,887,8,유성청구,47.85,2010-03-01,31,5700.0,4,1992.0,검단로 115,,-,-,2010,119.12225705329153,2010-03-01,53.2927623,대구광역시북구
106450,대구광역시 북구 검단동,1128-3,1128,3,민들레,59.94,2010-05-01,28,5020.0,15,1991.0,검단로 255,,-,-,2010,83.75041708375042,2010-05-01,53.42622902,대구광역시북구
106451,대구광역시 북구 검단동,887-8,887,8,유성청구,47.49,2010-05-01,8,5300.0,8,1992.0,검단로 115,,-,-,2010,111.60244261949883,2010-05-01,53.42622902,대구광역시북구
106452,대구광역시 북구 검단동,887-8,887,8,유성청구,47.85,2010-05-01,14,5900.0,7,1992.0,검단로 115,,-,-,2010,123.30198537095089,2010-05-01,53.42622902,대구광역시북구
106453,대구광역시 북구 검단동,887-8,887,8,유성청구,47.85,2010-05-01,16,5730.0,13,1992.0,검단로 115,,-,-,2010,119.74921630094043,2010-05-01,53.42622902,대구광역시북구
106454,대구광역시 북구 검단동,887-8,887,8,유성청구,35.1,2010-05-01,24,3950.0,9,1992.0,검단로 115,,-,-,2010,112.53561253561253,2010-05-01,53.42622902,대구광역시북구
106455,대구광역시 북구 검단동,887-8,887,8,유성청구,47.49,2010-05-01,24,5400.0,11,1992.0,검단로 115,,-,-,2010,113.70814908401768,2010-05-01,53.42622902,대구광역시북구
106456,대구광역시 북구 검단동,887-8,887,8,유성청구,47.85,2010-05-01,29,5600.0,6,1992.0,검단로 115,,-,-,2010,117.03239289446185,2010-05-01,53.42622902,대구광역시북구
106457,대구광역시 북구 검단동,887-8,887,8,유성청구,47.49,2010-05-01,29,5350.0,11,1992.0,검단로 115,,-,-,2010,112.65529585175825,2010-05-01,53.42622902,대구광역시북구
108770,대구광역시 북구 검단동,1128-3,1128,3,민들레,59.94,2010-06-01,5,5000.0,9,1991.0,검단로 255,,-,-,2010,83.41675008341676,2010-06-01,53.44244697,대구광역시북구
108771,대구광역시 북구 검단동,1128-3,1128,3,민들레,59.94,2010-06-01,9,5550.0,9,1991.0,검단로 255,,-,-,2010,92.5925925925926,2010-06-01,53.44244697,대구광역시북구
108772,대구광역시 북구 검단동,887-8,887,8,유성청구,47.49,2010-06-01,7,5250.0,11,1992.0,검단로 115,,-,-,2010,110.54958938723941,2010-06-01,53.44244697,대구광역시북구
108773,대구광역시 북구 검단동,887-8,887,8,유성청구,35.1,2010-06-01,9,3900.0,5,1992.0,검단로 115,,-,-,2010,111.1111111111111,2010-06-01,53.44244697,대구광역시북구
108774,대구광역시 북구 검단동,887-8,887,8,유성청구,47.49,2010-06-01,20,5250.0,11,1992.0,검단로 115,,-,-,2010,110.54958938723941,2010-06-01,53.44244697,대구광역시북구
108775,대구광역시 북구 검단동,887-8,887,8,유성청구,47.49,2010-06-01,25,5200.0,8,1992.0,검단로 115,,-,-,2010,109.49673615497998,2010-06-01,53.44244697,대구광역시북구
108776,대구광역시 북구 검단동,887-8,887,8,유성청구,47.85,2010-06-01,28,5680.0,3,1992.0,검단로 115,,-,-,2010,118.7042842215256,2010-06-01,53.44244697,대구광역시북구
110736,대구광역시 북구 검단동,1128-3,1128,3,민들레,59.94,2010-07-01,1,5800.0,10,1991.0,검단로 255,,-,-,2010,96.76343009676343,2010-07-01,53.42534339,대구광역시북구
110737,대구광역시 북구 검단동,1128-3,1128,3,민들레,59.94,2010-07-01,29,5950.0,8,1991.0,검단로 255,,-,-,2010,99.26593259926594,2010-07-01,53.42534339,대구광역시북구
110738,대구광역시 북구 검단동,887-8,887,8,유성청구,47.49,2010-07-01,12,5450.0,10,1992.0,검단로 115,,-,-,2010,114.7610023162771,2010-07-01,53.42534339,대구광역시북구
110739,대구광역시 북구 검단동,887-8,887,8,유성청구,47.49,2010-07-01,19,5350.0,7,1992.0,검단로 115,,-,-,2010,112.65529585175825,2010-07-01,53.42534339,대구광역시북구
110740,대구광역시 북구 검단동,887-8,887,8,유성청구,47.85,2010-07-01,20,5900.0,11,1992.0,검단로 115,,-,-,2010,123.30198537095089,2010-07-01,53.42534339,대구광역시북구
110741,대구광역시 북구 검단동,887-8,887,8,유성청구,47.85,2010-07-01,28,6000.0,4,1992.0,검단로 115,,-,-,2010,125.39184952978056,2010-07-01,53.42534339,대구광역시북구
112877,대구광역시 북구 검단동,1128-3,1128,3,민들레,59.94,2010-08-01,13,5300.0,1,1991.0,검단로 255,,-,-,2010,88.42175508842176,2010-08-01,53.45402963,대구광역시북구
112878,대구광역시 북구 검단동,1128-3,1128,3,민들레,59.94,2010-08-01,15,5750.0,8,1991.0,검단로 255,,-,-,2010,95.92926259592926,2010-08-01,53.45402963,대구광역시북구
112879,대구광역시 북구 검단동,1128-3,1128,3,민들레,59.94,2010-08-01,16,5300.0,7,1991.0,검단로 255,,-,-,2010,88.42175508842176,2010-08-01,53.45402963,대구광역시북구
112880,대구광역시 북구 검단동,1128-3,1128,3,민들레,59.94,2010-08-01,29,5200.0,13,1991.0,검단로 255,,-,-,2010,86.75342008675342,2010-08-01,53.45402963,대구광역시북구
112881,대구광역시 북구 검단동,887-8,887,8,유성청구,47.49,2010-08-01,9,4980.0,15,1992.0,검단로 115,,-,-,2010,104.86418193303852,2010-08-01,53.45402963,대구광역시북구
112882,대구광역시 북구 검단동,887-8,887,8,유성청구,47.49,2010-08-01,10,5280.0,3,1992.0,검단로 115,,-,-,2010,111.18130132659506,2010-08-01,53.45402963,대구광역시북구
112883,대구광역시 북구 검단동,887-8,887,8,유성청구,35.1,2010-08-01,10,4000.0,6,1992.0,검단로 115,,-,-,2010,113.96011396011396,2010-08-01,53.45402963,대구광역시북구
112884,대구광역시 북구 검단동,887-8,887,8,유성청구,47.85,2010-08-01,13,5700.0,6,1992.0,검단로 115,,-,-,2010,119.12225705329153,2010-08-01,53.45402963,대구광역시북구
112885,대구광역시 북구 검단동,887-8,887,8,유성청구,35.1,2010-08-01,14,3950.0,9,1992.0,검단로 115,,-,-,2010,112.53561253561253,2010-08-01,53.45402963,대구광역시북구
112886,대구광역시 북구 검단동,887-8,887,8,유성청구,47.49,2010-08-01,18,5550.0,10,1992.0,검단로 115,,-,-,2010,116.86670878079595,2010-08-01,53.45402963,대구광역시북구
112887,대구광역시 북구 검단동,887-8,887,8,유성청구,47.49,2010-08-01,24,5400.0,8,1992.0,검단로 115,,-,-,2010,113.70814908401768,2010-08-01,53.45402963,대구광역시북구
112888,대구광역시 북구 검단동,887-8,887,8,유성청구,35.1,2010-08-01,25,4210.0,9,1992.0,검단로 115,,-,-,2010,119.94301994301993,2010-08-01,53.45402963,대구광역시북구
115339,대구광역시 북구 검단동,1128-3,1128,3,민들레,59.94,2010-09-01,28,6200.0,9,1991.0,검단로 255,,-,-,2010,103.43677010343677,2010-09-01,53.55493304,대구광역시북구
115340,대구광역시 북구 검단동,887-8,887,8,유성청구,35.1,2010-09-01,1,4300.0,9,1992.0,검단로 115,,-,-,2010,122.5071225071225,2010-09-01,53.55493304,대구광역시북구
115341,대구광역시 북구 검단동,887-8,887,8,유성청구,47.85,2010-09-01,1,5000.0,15,1992.0,검단로 115,,-,-,2010,104.4932079414838,2010-09-01,53.55493304,대구광역시북구
115342,대구광역시 북구 검단동,887-8,887,8,유성청구,47.49,2010-09-01,8,5300.0,6,1992.0,검단로 115,,-,-,2010,111.60244261949883,2010-09-01,53.55493304,대구광역시북구
115343,대구광역시 북구 검단동,887-8,887,8,유성청구,47.85,2010-09-01,16,5700.0,15,1992.0,검단로 115,,-,-,2010,119.12225705329153,2010-09-01,53.55493304,대구광역시북구
115344,대구광역시 북구 검단동,887-8,887,8,유성청구,35.1,2010-09-01,17,4120.0,12,1992.0,검단로 115,,-,-,2010,117.37891737891738,2010-09-01,53.55493304,대구광역시북구
115345,대구광역시 북구 검단동,887-8,887,8,유성청구,47.85,2010-09-01,25,5300.0,1,1992.0,검단로 115,,-,-,2010,110.76280041797283,2010-09-01,53.55493304,대구광역시북구
115346,대구광역시 북구 검단동,887-8,887,8,유성청구,47.49,2010-09-01,30,5450.0,9,1992.0,검단로 115,,-,-,2010,114.7610023162771,2010-09-01,53.55493304,대구광역시북구
118781,대구광역시 북구 검단동,1128-3,1128,3,민들레,59.94,2010-10-01,5,5850.0,13,1991.0,검단로 255,,-,-,2010,97.5975975975976,2010-10-01,53.71304036,대구광역시북구
118782,대구광역시 북구 검단동,1128-3,1128,3,민들레,59.94,2010-10-01,9,5400.0,12,1991.0,검단로 255,,-,-,2010,90.09009009009009,2010-10-01,53.71304036,대구광역시북구
118783,대구광역시 북구 검단동,1128-3,1128,3,민들레,59.94,2010-10-01,12,5600.0,7,1991.0,검단로 255,,-,-,2010,93.42676009342676,2010-10-01,53.71304036,대구광역시북구
118784,대구광역시 북구 검단동,1128-3,1128,3,민들레,59.94,2010-10-01,17,5100.0,1,1991.0,검단로 255,,-,-,2010,85.08508508508508,2010-10-01,53.71304036,대구광역시북구
118785,대구광역시 북구 검단동,1128-3,1128,3,민들레,59.94,2010-10-01,19,4000.0,6,1991.0,검단로 255,,-,-,2010,66.73340006673341,2010-10-01,53.71304036,대구광역시북구
118786,대구광역시 북구 검단동,1128-3,1128,3,민들레,59.94,2010-10-01,24,5950.0,5,1991.0,검단로 255,,-,-,2010,99.26593259926594,2010-10-01,53.71304036,대구광역시북구
118787,대구광역시 북구 검단동,887-8,887,8,유성청구,35.1,2010-10-01,1,4000.0,4,1992.0,검단로 115,,-,-,2010,113.96011396011396,2010-10-01,53.71304036,대구광역시북구
118788,대구광역시 북구 검단동,887-8,887,8,유성청구,47.49,2010-10-01,3,5500.0,12,1992.0,검단로 115,,-,-,2010,115.81385554853652,2010-10-01,53.71304036,대구광역시북구
118789,대구광역시 북구 검단동,887-8,887,8,유성청구,35.1,2010-10-01,7,4000.0,2,1992.0,검단로 115,,-,-,2010,113.96011396011396,2010-10-01,53.71304036,대구광역시북구
118790,대구광역시 북구 검단동,887-8,887,8,유성청구,47.85,2010-10-01,7,5900.0,12,1992.0,검단로 115,,-,-,2010,123.30198537095089,2010-10-01,53.71304036,대구광역시북구
118791,대구광역시 북구 검단동,887-8,887,8,유성청구,47.49,2010-10-01,8,4000.0,15,1992.0,검단로 115,,-,-,2010,84.22825858075385,2010-10-01,53.71304036,대구광역시북구
118792,대구광역시 북구 검단동,887-8,887,8,유성청구,47.49,2010-10-01,8,5400.0,14,1992.0,검단로 115,,-,-,2010,113.70814908401768,2010-10-01,53.71304036,대구광역시북구
118793,대구광역시 북구 검단동,887-8,887,8,유성청구,47.49,2010-10-01,11,5000.0,2,1992.0,검단로 115,,-,-,2010,105.28532322594229,2010-10-01,53.71304036,대구광역시북구
118794,대구광역시 북구 검단동,887-8,887,8,유성청구,47.85,2010-10-01,15,5700.0,5,1992.0,검단로 115,,-,-,2010,119.12225705329153,2010-10-01,53.71304036,대구광역시북구
118795,대구광역시 북구 검단동,887-8,887,8,유성청구,35.1,2010-10-01,20,4250.0,7,1992.0,검단로 115,,-,-,2010,121.08262108262107,2010-10-01,53.71304036,대구광역시북구
118796,대구광역시 북구 검단동,887-8,887,8,유성청구,47.85,2010-10-01,24,6000.0,11,1992.0,검단로 115,,-,-,2010,125.39184952978056,2010-10-01,53.71304036,대구광역시북구
118797,대구광역시 북구 검단동,887-8,887,8,유성청구,47.49,2010-10-01,25,5600.0,10,1992.0,검단로 115,,-,-,2010,117.91956201305537,2010-10-01,53.71304036,대구광역시북구
118798,대구광역시 북구 검단동,887-8,887,8,유성청구,47.49,2010-10-01,29,5400.0,12,1992.0,검단로 115,,-,-,2010,113.70814908401768,2010-10-01,53.71304036,대구광역시북구
122457,대구광역시 북구 검단동,1128-3,1128,3,민들레,59.94,2010-11-01,8,5350.0,10,1991.0,검단로 255,,-,-,2010,89.25592258925593,2010-11-01,53.9883751,대구광역시북구
122458,대구광역시 북구 검단동,1128-3,1128,3,민들레,59.94,2010-11-01,15,5550.0,10,1991.0,검단로 255,,-,-,2010,92.5925925925926,2010-11-01,53.9883751,대구광역시북구
122459,대구광역시 북구 검단동,1128-3,1128,3,민들레,59.94,2010-11-01,17,6000.0,8,1991.0,검단로 255,,-,-,2010,100.10010010010011,2010-11-01,53.9883751,대구광역시북구
122460,대구광역시 북구 검단동,1128-3,1128,3,민들레,59.94,2010-11-01,23,5200.0,5,1991.0,검단로 255,,-,-,2010,86.75342008675342,2010-11-01,53.9883751,대구광역시북구
122461,대구광역시 북구 검단동,1128-3,1128,3,민들레,59.94,2010-11-01,28,6300.0,9,1991.0,검단로 255,,-,-,2010,105.10510510510511,2010-11-01,53.9883751,대구광역시북구
122462,대구광역시 북구 검단동,887-8,887,8,유성청구,47.85,2010-11-01,5,5950.0,9,1992.0,검단로 115,,-,-,2010,124.34691745036572,2010-11-01,53.9883751,대구광역시북구
