,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,Year,제곱미터당가격(만원),날짜,지수,행정구
433,대구광역시 동구 신암동,258-16,258,16,동림,132.02,2006-01-01,24,13500.0,1,1992.0,신암남로23길 13,,-,-,2006,102.25723375246174,2006-01-01,56.80721512,대구광역시동구
434,대구광역시 동구 신암동,20,20,0,동서1,61.82,2006-01-01,7,7800.0,1,1984.0,아양로39길 16,,-,-,2006,126.17275962471692,2006-01-01,56.80721512,대구광역시동구
435,대구광역시 동구 신암동,1525,1525,0,동서청기와,71.36,2006-01-01,16,12000.0,2,1988.0,아양로49길 20,,-,-,2006,168.16143497757847,2006-01-01,56.80721512,대구광역시동구
436,대구광역시 동구 신암동,184-5,184,5,동양B(184-5),42.98,2006-01-01,16,6190.0,4,1978.0,아양로8길 30,,-,-,2006,144.02047463936717,2006-01-01,56.80721512,대구광역시동구
437,대구광역시 동구 신암동,362-3,362,3,드림팔레스,84.92,2006-01-01,23,11000.0,6,2003.0,신암남로28길 80-8,,-,-,2006,129.5336787564767,2006-01-01,56.80721512,대구광역시동구
438,대구광역시 동구 신암동,622,622,0,보성1차,50.85,2006-01-01,12,7800.0,2,1985.0,큰고개로 23,,-,-,2006,153.3923303834808,2006-01-01,56.80721512,대구광역시동구
439,대구광역시 동구 신암동,67,67,0,보성2차,67.19,2006-01-01,21,10700.0,3,1988.0,아양로49길 77,,-,-,2006,159.24988837624647,2006-01-01,56.80721512,대구광역시동구
440,대구광역시 동구 신암동,194-1,194,1,신암건영캐스빌,83.718,2006-01-01,5,16300.0,10,2005.0,신암남로 50,,-,-,2006,194.70125898850904,2006-01-01,56.80721512,대구광역시동구
441,대구광역시 동구 신암동,194-1,194,1,신암건영캐스빌,83.718,2006-01-01,5,15950.0,14,2005.0,신암남로 50,,-,-,2006,190.52055710838766,2006-01-01,56.80721512,대구광역시동구
442,대구광역시 동구 신암동,194-1,194,1,신암건영캐스빌,83.718,2006-01-01,12,15800.0,10,2005.0,신암남로 50,,-,-,2006,188.7288277311928,2006-01-01,56.80721512,대구광역시동구
443,대구광역시 동구 신암동,194-1,194,1,신암건영캐스빌,73.322,2006-01-01,13,13150.0,5,2005.0,신암남로 50,,-,-,2006,179.34589891164998,2006-01-01,56.80721512,대구광역시동구
444,대구광역시 동구 신암동,194-1,194,1,신암건영캐스빌,58.61,2006-01-01,17,13100.0,14,2005.0,신암남로 50,,-,-,2006,223.51134618665756,2006-01-01,56.80721512,대구광역시동구
445,대구광역시 동구 신암동,194-1,194,1,신암건영캐스빌,83.718,2006-01-01,24,14300.0,8,2005.0,신암남로 50,,-,-,2006,170.81153395924412,2006-01-01,56.80721512,대구광역시동구
446,대구광역시 동구 신암동,194-1,194,1,신암건영캐스빌,83.718,2006-01-01,25,15000.0,9,2005.0,신암남로 50,,-,-,2006,179.17293771948684,2006-01-01,56.80721512,대구광역시동구
447,대구광역시 동구 신암동,461-1,461,1,신암그린타운,84.8529,2006-01-01,20,17000.0,7,2003.0,신성로 30,,-,-,2006,200.34671767258396,2006-01-01,56.80721512,대구광역시동구
1840,대구광역시 동구 신암동,483-3,483,3,강남,59.745,2006-02-01,28,6500.0,5,1992.0,신성로 60,,-,-,2006,108.7957151226044,2006-02-01,57.06789152,대구광역시동구
1841,대구광역시 동구 신암동,20,20,0,동서1,51.89,2006-02-01,23,8800.0,5,1984.0,아양로39길 16,,-,-,2006,169.58951628444788,2006-02-01,57.06789152,대구광역시동구
1842,대구광역시 동구 신암동,1525,1525,0,동서청기와,71.36,2006-02-01,10,12350.0,3,1988.0,아양로49길 20,,-,-,2006,173.06614349775785,2006-02-01,57.06789152,대구광역시동구
1843,대구광역시 동구 신암동,1525,1525,0,동서청기와,71.36,2006-02-01,13,11500.0,5,1988.0,아양로49길 20,,-,-,2006,161.15470852017938,2006-02-01,57.06789152,대구광역시동구
1844,대구광역시 동구 신암동,1525,1525,0,동서청기와,71.36,2006-02-01,16,13500.0,4,1988.0,아양로49길 20,,-,-,2006,189.1816143497758,2006-02-01,57.06789152,대구광역시동구
1845,대구광역시 동구 신암동,258-1,258,1,동원맨션,135.985,2006-02-01,18,14250.0,6,1992.0,신암남로23길 17,,-,-,2006,104.79096959223443,2006-02-01,57.06789152,대구광역시동구
1846,대구광역시 동구 신암동,362-3,362,3,드림팔레스,84.92,2006-02-01,27,11000.0,8,2003.0,신암남로28길 80-8,,-,-,2006,129.5336787564767,2006-02-01,57.06789152,대구광역시동구
1847,대구광역시 동구 신암동,622,622,0,보성1차,50.85,2006-02-01,13,7500.0,4,1985.0,큰고개로 23,,-,-,2006,147.49262536873155,2006-02-01,57.06789152,대구광역시동구
1848,대구광역시 동구 신암동,622,622,0,보성1차,68.33,2006-02-01,18,11250.0,1,1985.0,큰고개로 23,,-,-,2006,164.64217766720327,2006-02-01,57.06789152,대구광역시동구
1849,대구광역시 동구 신암동,622,622,0,보성1차,50.85,2006-02-01,21,7600.0,5,1985.0,큰고개로 23,,-,-,2006,149.45919370698132,2006-02-01,57.06789152,대구광역시동구
1850,대구광역시 동구 신암동,622,622,0,보성1차,84.99,2006-02-01,28,15000.0,1,1985.0,큰고개로 23,,-,-,2006,176.49135192375576,2006-02-01,57.06789152,대구광역시동구
1851,대구광역시 동구 신암동,67,67,0,보성2차,56.44,2006-02-01,27,8500.0,1,1988.0,아양로49길 77,,-,-,2006,150.60240963855424,2006-02-01,57.06789152,대구광역시동구
1852,대구광역시 동구 신암동,194-1,194,1,신암건영캐스빌,83.718,2006-02-01,1,15800.0,10,2005.0,신암남로 50,,-,-,2006,188.7288277311928,2006-02-01,57.06789152,대구광역시동구
1853,대구광역시 동구 신암동,194-1,194,1,신암건영캐스빌,58.61,2006-02-01,4,11800.0,13,2005.0,신암남로 50,,-,-,2006,201.3308309162259,2006-02-01,57.06789152,대구광역시동구
1854,대구광역시 동구 신암동,194-1,194,1,신암건영캐스빌,83.718,2006-02-01,6,17000.0,13,2005.0,신암남로 50,,-,-,2006,203.06266274875176,2006-02-01,57.06789152,대구광역시동구
1855,대구광역시 동구 신암동,194-1,194,1,신암건영캐스빌,83.718,2006-02-01,7,13900.0,4,2005.0,신암남로 50,,-,-,2006,166.03358895339113,2006-02-01,57.06789152,대구광역시동구
1856,대구광역시 동구 신암동,194-1,194,1,신암건영캐스빌,58.61,2006-02-01,11,12300.0,14,2005.0,신암남로 50,,-,-,2006,209.8617983279304,2006-02-01,57.06789152,대구광역시동구
1857,대구광역시 동구 신암동,194-1,194,1,신암건영캐스빌,83.718,2006-02-01,14,13000.0,3,2005.0,신암남로 50,,-,-,2006,155.28321269022192,2006-02-01,57.06789152,대구광역시동구
1858,대구광역시 동구 신암동,194-1,194,1,신암건영캐스빌,127.85,2006-02-01,15,24700.0,9,2005.0,신암남로 50,,-,-,2006,193.19515056707078,2006-02-01,57.06789152,대구광역시동구
1859,대구광역시 동구 신암동,194-1,194,1,신암건영캐스빌,58.61,2006-02-01,17,12500.0,4,2005.0,신암남로 50,,-,-,2006,213.27418529261217,2006-02-01,57.06789152,대구광역시동구
1860,대구광역시 동구 신암동,194-1,194,1,신암건영캐스빌,58.61,2006-02-01,18,12000.0,11,2005.0,신암남로 50,,-,-,2006,204.7432178809077,2006-02-01,57.06789152,대구광역시동구
1861,대구광역시 동구 신암동,194-1,194,1,신암건영캐스빌,58.61,2006-02-01,26,12200.0,13,2005.0,신암남로 50,,-,-,2006,208.1556048455895,2006-02-01,57.06789152,대구광역시동구
1862,대구광역시 동구 신암동,194-1,194,1,신암건영캐스빌,73.322,2006-02-01,28,14500.0,10,2005.0,신암남로 50,,-,-,2006,197.75783530181937,2006-02-01,57.06789152,대구광역시동구
1863,대구광역시 동구 신암동,194-1,194,1,신암건영캐스빌,49.766,2006-02-01,28,9800.0,10,2005.0,신암남로 50,,-,-,2006,196.92159305549976,2006-02-01,57.06789152,대구광역시동구
1864,대구광역시 동구 신암동,766,766,0,신암뜨란채,84.95,2006-02-01,3,17000.0,2,2005.0,아양로7길 12,,-,-,2006,200.11771630370805,2006-02-01,57.06789152,대구광역시동구
1865,대구광역시 동구 신암동,766,766,0,신암뜨란채,59.44,2006-02-01,23,14000.0,17,2005.0,아양로7길 12,,-,-,2006,235.53162853297442,2006-02-01,57.06789152,대구광역시동구
1866,대구광역시 동구 신암동,667-22,667,22,청운,60.93,2006-02-01,27,6000.0,2,2000.0,신암북로7길 60,,-,-,2006,98.47365829640572,2006-02-01,57.06789152,대구광역시동구
1867,대구광역시 동구 신암동,282-10,282,10,청운빌리지,82.59,2006-02-01,16,7900.0,4,2002.0,신암남로23길 26-8,,-,-,2006,95.6532267829035,2006-02-01,57.06789152,대구광역시동구
3727,대구광역시 동구 신암동,193-1,193,1,73신암시영,49.55,2006-03-01,10,6400.0,4,1975.0,신암남로 10,,-,-,2006,129.1624621594349,2006-03-01,57.34647609,대구광역시동구
3728,대구광역시 동구 신암동,193-1,193,1,73신암시영,49.55,2006-03-01,20,5700.0,4,1975.0,신암남로 10,,-,-,2006,115.03531786074673,2006-03-01,57.34647609,대구광역시동구
3729,대구광역시 동구 신암동,483-3,483,3,강남,48.6,2006-03-01,1,6000.0,13,1992.0,신성로 60,,-,-,2006,123.45679012345678,2006-03-01,57.34647609,대구광역시동구
3730,대구광역시 동구 신암동,483-3,483,3,강남,26.41,2006-03-01,1,3850.0,4,1992.0,신성로 60,,-,-,2006,145.77811435062478,2006-03-01,57.34647609,대구광역시동구
3731,대구광역시 동구 신암동,483-3,483,3,강남,31.59,2006-03-01,16,4500.0,5,1992.0,신성로 60,,-,-,2006,142.45014245014244,2006-03-01,57.34647609,대구광역시동구
3732,대구광역시 동구 신암동,483-3,483,3,강남,31.59,2006-03-01,16,4300.0,5,1992.0,신성로 60,,-,-,2006,136.1190250079139,2006-03-01,57.34647609,대구광역시동구
3733,대구광역시 동구 신암동,483-3,483,3,강남,31.59,2006-03-01,28,4500.0,9,1992.0,신성로 60,,-,-,2006,142.45014245014244,2006-03-01,57.34647609,대구광역시동구
3734,대구광역시 동구 신암동,483-3,483,3,강남,26.41,2006-03-01,31,3650.0,6,1992.0,신성로 60,,-,-,2006,138.20522529344944,2006-03-01,57.34647609,대구광역시동구
3735,대구광역시 동구 신암동,283-10,283,10,고려그린,79.21,2006-03-01,8,9500.0,5,2003.0,신암남로23길 26,,-,-,2006,119.93435172326727,2006-03-01,57.34647609,대구광역시동구
3736,대구광역시 동구 신암동,355-4,355,4,길원탑,84.964,2006-03-01,20,9500.0,2,2002.0,신암남로28길 40,,-,-,2006,111.8120615790217,2006-03-01,57.34647609,대구광역시동구
3737,대구광역시 동구 신암동,355-4,355,4,길원탑,84.964,2006-03-01,22,11000.0,5,2002.0,신암남로28길 40,,-,-,2006,129.4665976178146,2006-03-01,57.34647609,대구광역시동구
3738,대구광역시 동구 신암동,245-1,245,1,동대구,73.06,2006-03-01,10,7500.0,2,1979.0,동대구로 588,,-,-,2006,102.65535176567205,2006-03-01,57.34647609,대구광역시동구
3739,대구광역시 동구 신암동,20,20,0,동서1,61.82,2006-03-01,10,7800.0,3,1984.0,아양로39길 16,,-,-,2006,126.17275962471692,2006-03-01,57.34647609,대구광역시동구
3740,대구광역시 동구 신암동,1525,1525,0,동서청기와,54.98,2006-03-01,4,8500.0,2,1988.0,아양로49길 20,,-,-,2006,154.60167333575848,2006-03-01,57.34647609,대구광역시동구
3741,대구광역시 동구 신암동,1525,1525,0,동서청기와,84.795,2006-03-01,7,14000.0,4,1988.0,아양로49길 20,,-,-,2006,165.1040745326965,2006-03-01,57.34647609,대구광역시동구
3742,대구광역시 동구 신암동,361-1,361,1,로얄이스트2차,82.6593,2006-03-01,10,10000.0,8,2003.0,신암남로30길 46-3,,-,-,2006,120.9785226828681,2006-03-01,57.34647609,대구광역시동구
3743,대구광역시 동구 신암동,622,622,0,보성1차,68.33,2006-03-01,5,10000.0,3,1985.0,큰고개로 23,,-,-,2006,146.34860237084737,2006-03-01,57.34647609,대구광역시동구
3744,대구광역시 동구 신암동,622,622,0,보성1차,84.99,2006-03-01,10,13500.0,4,1985.0,큰고개로 23,,-,-,2006,158.84221673138018,2006-03-01,57.34647609,대구광역시동구
3745,대구광역시 동구 신암동,622,622,0,보성1차,68.33,2006-03-01,11,11650.0,3,1985.0,큰고개로 23,,-,-,2006,170.49612176203718,2006-03-01,57.34647609,대구광역시동구
3746,대구광역시 동구 신암동,622,622,0,보성1차,68.33,2006-03-01,19,11200.0,5,1985.0,큰고개로 23,,-,-,2006,163.91043465534904,2006-03-01,57.34647609,대구광역시동구
3747,대구광역시 동구 신암동,622,622,0,보성1차,81.2,2006-03-01,19,12900.0,4,1985.0,큰고개로 23,,-,-,2006,158.86699507389162,2006-03-01,57.34647609,대구광역시동구
3748,대구광역시 동구 신암동,622,622,0,보성1차,50.85,2006-03-01,28,7800.0,4,1985.0,큰고개로 23,,-,-,2006,153.3923303834808,2006-03-01,57.34647609,대구광역시동구
3749,대구광역시 동구 신암동,327-2,327,2,부림,84.68,2006-03-01,13,12500.0,10,2003.0,아양로34길 24,,-,-,2006,147.6145488899386,2006-03-01,57.34647609,대구광역시동구
3750,대구광역시 동구 신암동,194-1,194,1,신암건영캐스빌,83.718,2006-03-01,3,16300.0,10,2005.0,신암남로 50,,-,-,2006,194.70125898850904,2006-03-01,57.34647609,대구광역시동구
3751,대구광역시 동구 신암동,194-1,194,1,신암건영캐스빌,83.718,2006-03-01,15,16700.0,14,2005.0,신암남로 50,,-,-,2006,199.47920399436202,2006-03-01,57.34647609,대구광역시동구
3752,대구광역시 동구 신암동,194-1,194,1,신암건영캐스빌,83.718,2006-03-01,18,16600.0,7,2005.0,신암남로 50,,-,-,2006,198.28471774289878,2006-03-01,57.34647609,대구광역시동구
3753,대구광역시 동구 신암동,194-1,194,1,신암건영캐스빌,127.85,2006-03-01,20,22000.0,9,2005.0,신암남로 50,,-,-,2006,172.07665232694563,2006-03-01,57.34647609,대구광역시동구
3754,대구광역시 동구 신암동,194-1,194,1,신암건영캐스빌,83.718,2006-03-01,21,16300.0,6,2005.0,신암남로 50,,-,-,2006,194.70125898850904,2006-03-01,57.34647609,대구광역시동구
3755,대구광역시 동구 신암동,194-1,194,1,신암건영캐스빌,73.322,2006-03-01,24,11700.0,8,2005.0,신암남로 50,,-,-,2006,159.57011538146804,2006-03-01,57.34647609,대구광역시동구
3756,대구광역시 동구 신암동,194-1,194,1,신암건영캐스빌,83.718,2006-03-01,24,15560.0,1,2005.0,신암남로 50,,-,-,2006,185.862060727681,2006-03-01,57.34647609,대구광역시동구
3757,대구광역시 동구 신암동,194-1,194,1,신암건영캐스빌,73.322,2006-03-01,24,14000.0,6,2005.0,신암남로 50,,-,-,2006,190.93859960175664,2006-03-01,57.34647609,대구광역시동구
3758,대구광역시 동구 신암동,194-1,194,1,신암건영캐스빌,127.85,2006-03-01,25,24500.0,10,2005.0,신암남로 50,,-,-,2006,191.63081736409856,2006-03-01,57.34647609,대구광역시동구
3759,대구광역시 동구 신암동,766,766,0,신암뜨란채,84.35,2006-03-01,20,15530.0,1,2005.0,아양로7길 12,,-,-,2006,184.11381149970362,2006-03-01,57.34647609,대구광역시동구
3760,대구광역시 동구 신암동,373-1,373,1,진로2이스트,84.9,2006-03-01,10,11000.0,1,1998.0,동북로 460,,-,-,2006,129.56419316843343,2006-03-01,57.34647609,대구광역시동구
3761,대구광역시 동구 신암동,373-1,373,1,진로2이스트,84.9,2006-03-01,16,11500.0,7,1998.0,동북로 460,,-,-,2006,135.4534746760895,2006-03-01,57.34647609,대구광역시동구
5514,대구광역시 동구 신암동,193-1,193,1,73신암시영,37.82,2006-04-01,23,4050.0,1,1975.0,신암남로 10,,-,-,2006,107.08619777895294,2006-04-01,57.54743175,대구광역시동구
5515,대구광역시 동구 신암동,483-3,483,3,강남,26.41,2006-04-01,13,3670.0,10,1992.0,신성로 60,,-,-,2006,138.96251419916698,2006-04-01,57.54743175,대구광역시동구
5516,대구광역시 동구 신암동,483-3,483,3,강남,26.41,2006-04-01,26,3650.0,4,1992.0,신성로 60,,-,-,2006,138.20522529344944,2006-04-01,57.54743175,대구광역시동구
5517,대구광역시 동구 신암동,612-8,612,8,거북,56.54,2006-04-01,25,6450.0,2,1981.0,아양로15길 26,,-,-,2006,114.07852847541564,2006-04-01,57.54743175,대구광역시동구
5518,대구광역시 동구 신암동,666-10,666,10,경대,49.92,2006-04-01,20,5900.0,5,1981.0,경대로 88,,-,-,2006,118.18910256410255,2006-04-01,57.54743175,대구광역시동구
5519,대구광역시 동구 신암동,20,20,0,동서1,61.82,2006-04-01,27,9800.0,3,1984.0,아양로39길 16,,-,-,2006,158.52474927208024,2006-04-01,57.54743175,대구광역시동구
5520,대구광역시 동구 신암동,31,31,0,동서2차,51.65,2006-04-01,23,6250.0,5,1985.0,아양로39길 20,,-,-,2006,121.00677637947726,2006-04-01,57.54743175,대구광역시동구
5521,대구광역시 동구 신암동,1525,1525,0,동서청기와,84.795,2006-04-01,10,16000.0,3,1988.0,아양로49길 20,,-,-,2006,188.6903708945103,2006-04-01,57.54743175,대구광역시동구
5522,대구광역시 동구 신암동,1525,1525,0,동서청기와,71.36,2006-04-01,19,11850.0,1,1988.0,아양로49길 20,,-,-,2006,166.05941704035874,2006-04-01,57.54743175,대구광역시동구
5523,대구광역시 동구 신암동,1525,1525,0,동서청기와,71.36,2006-04-01,27,12000.0,5,1988.0,아양로49길 20,,-,-,2006,168.16143497757847,2006-04-01,57.54743175,대구광역시동구
5524,대구광역시 동구 신암동,622,622,0,보성1차,50.85,2006-04-01,12,8700.0,3,1985.0,큰고개로 23,,-,-,2006,171.09144542772862,2006-04-01,57.54743175,대구광역시동구
5525,대구광역시 동구 신암동,622,622,0,보성1차,84.99,2006-04-01,18,15550.0,3,1985.0,큰고개로 23,,-,-,2006,182.96270149429347,2006-04-01,57.54743175,대구광역시동구
5526,대구광역시 동구 신암동,622,622,0,보성1차,68.33,2006-04-01,29,10900.0,3,1985.0,큰고개로 23,,-,-,2006,159.51997658422363,2006-04-01,57.54743175,대구광역시동구
5527,대구광역시 동구 신암동,67,67,0,보성2차,67.19,2006-04-01,2,11700.0,3,1988.0,아양로49길 77,,-,-,2006,174.13305551421342,2006-04-01,57.54743175,대구광역시동구
5528,대구광역시 동구 신암동,67,67,0,보성2차,67.19,2006-04-01,6,10500.0,5,1988.0,아양로49길 77,,-,-,2006,156.2732549486531,2006-04-01,57.54743175,대구광역시동구
5529,대구광역시 동구 신암동,67,67,0,보성2차,67.19,2006-04-01,12,10000.0,1,1988.0,아양로49길 77,,-,-,2006,148.8316713796696,2006-04-01,57.54743175,대구광역시동구
5530,대구광역시 동구 신암동,67,67,0,보성2차,67.19,2006-04-01,14,11000.0,2,1988.0,아양로49길 77,,-,-,2006,163.71483851763657,2006-04-01,57.54743175,대구광역시동구
5531,대구광역시 동구 신암동,67,67,0,보성2차,56.44,2006-04-01,17,8350.0,1,1988.0,아양로49길 77,,-,-,2006,147.94472005669738,2006-04-01,57.54743175,대구광역시동구
5532,대구광역시 동구 신암동,67,67,0,보성2차,67.19,2006-04-01,22,9750.0,5,1988.0,아양로49길 77,,-,-,2006,145.11087959517786,2006-04-01,57.54743175,대구광역시동구
5533,대구광역시 동구 신암동,327-2,327,2,부림,84.68,2006-04-01,10,10500.0,4,2003.0,아양로34길 24,,-,-,2006,123.9962210675484,2006-04-01,57.54743175,대구광역시동구
5534,대구광역시 동구 신암동,194-1,194,1,신암건영캐스빌,83.718,2006-04-01,1,16750.0,8,2005.0,신암남로 50,,-,-,2006,200.07644712009363,2006-04-01,57.54743175,대구광역시동구
5535,대구광역시 동구 신암동,194-1,194,1,신암건영캐스빌,83.718,2006-04-01,4,16000.0,6,2005.0,신암남로 50,,-,-,2006,191.1178002341193,2006-04-01,57.54743175,대구광역시동구
5536,대구광역시 동구 신암동,194-1,194,1,신암건영캐스빌,83.718,2006-04-01,10,16750.0,10,2005.0,신암남로 50,,-,-,2006,200.07644712009363,2006-04-01,57.54743175,대구광역시동구
5537,대구광역시 동구 신암동,194-1,194,1,신암건영캐스빌,83.718,2006-04-01,10,17300.0,11,2005.0,신암남로 50,,-,-,2006,206.6461215031415,2006-04-01,57.54743175,대구광역시동구
5538,대구광역시 동구 신암동,194-1,194,1,신암건영캐스빌,58.61,2006-04-01,10,12800.0,8,2005.0,신암남로 50,,-,-,2006,218.39276573963488,2006-04-01,57.54743175,대구광역시동구
5539,대구광역시 동구 신암동,194-1,194,1,신암건영캐스빌,83.718,2006-04-01,11,15500.0,6,2005.0,신암남로 50,,-,-,2006,185.14536897680307,2006-04-01,57.54743175,대구광역시동구
5540,대구광역시 동구 신암동,194-1,194,1,신암건영캐스빌,58.61,2006-04-01,12,12775.0,14,2005.0,신암남로 50,,-,-,2006,217.96621736904964,2006-04-01,57.54743175,대구광역시동구
5541,대구광역시 동구 신암동,194-1,194,1,신암건영캐스빌,83.718,2006-04-01,13,17860.0,10,2005.0,신암남로 50,,-,-,2006,213.33524451133567,2006-04-01,57.54743175,대구광역시동구
5542,대구광역시 동구 신암동,194-1,194,1,신암건영캐스빌,83.718,2006-04-01,14,14000.0,1,2005.0,신암남로 50,,-,-,2006,167.22807520485438,2006-04-01,57.54743175,대구광역시동구
5543,대구광역시 동구 신암동,194-1,194,1,신암건영캐스빌,83.718,2006-04-01,15,15900.0,10,2005.0,신암남로 50,,-,-,2006,189.92331398265605,2006-04-01,57.54743175,대구광역시동구
5544,대구광역시 동구 신암동,194-1,194,1,신암건영캐스빌,58.61,2006-04-01,20,12700.0,15,2005.0,신암남로 50,,-,-,2006,216.686572257294,2006-04-01,57.54743175,대구광역시동구
5545,대구광역시 동구 신암동,194-1,194,1,신암건영캐스빌,127.85,2006-04-01,27,25827.0,6,2005.0,신암남로 50,,-,-,2006,202.01016816581932,2006-04-01,57.54743175,대구광역시동구
5546,대구광역시 동구 신암동,766,766,0,신암뜨란채,84.45,2006-04-01,26,16800.0,9,2005.0,아양로7길 12,,-,-,2006,198.93428063943162,2006-04-01,57.54743175,대구광역시동구
5547,대구광역시 동구 신암동,677-7,677,7,유한,67.5,2006-04-01,20,7170.0,3,1985.0,큰고개로 60,,-,-,2006,106.22222222222223,2006-04-01,57.54743175,대구광역시동구
5548,대구광역시 동구 신암동,677-7,677,7,유한,62.19,2006-04-01,24,5200.0,4,1985.0,큰고개로 60,,-,-,2006,83.61472905611835,2006-04-01,57.54743175,대구광역시동구
5549,대구광역시 동구 신암동,346-1,346,1,이스트캐슬,84.95,2006-04-01,24,13400.0,3,2001.0,신암남로28길 45,,-,-,2006,157.73984696880518,2006-04-01,57.54743175,대구광역시동구
5550,대구광역시 동구 신암동,288-11,288,11,이스트타운101,84.96,2006-04-01,10,11000.0,4,2002.0,아양로 160,,-,-,2006,129.4726930320151,2006-04-01,57.54743175,대구광역시동구
5551,대구광역시 동구 신암동,342-1,342,1,진산신암그랜드타운,81.73,2006-04-01,14,11000.0,11,2004.0,신암남로 179,,-,-,2006,134.58950201884252,2006-04-01,57.54743175,대구광역시동구
5552,대구광역시 동구 신암동,282-10,282,10,청운빌리지,84.18,2006-04-01,15,7200.0,7,2002.0,신암남로23길 26-8,,-,-,2006,85.53100498930861,2006-04-01,57.54743175,대구광역시동구
6938,대구광역시 동구 신암동,193-1,193,1,73신암시영,49.12,2006-05-01,19,5300.0,2,1975.0,신암남로 10,,-,-,2006,107.89902280130293,2006-05-01,57.78075678,대구광역시동구
6939,대구광역시 동구 신암동,483-3,483,3,강남,31.59,2006-05-01,3,4475.0,6,1992.0,신성로 60,,-,-,2006,141.6587527698639,2006-05-01,57.78075678,대구광역시동구
6940,대구광역시 동구 신암동,483-3,483,3,강남,26.41,2006-05-01,9,3700.0,9,1992.0,신성로 60,,-,-,2006,140.09844755774327,2006-05-01,57.78075678,대구광역시동구
6941,대구광역시 동구 신암동,612-8,612,8,거북,56.54,2006-05-01,26,6800.0,2,1981.0,아양로15길 26,,-,-,2006,120.26883622214362,2006-05-01,57.78075678,대구광역시동구
6942,대구광역시 동구 신암동,666-10,666,10,경대,49.92,2006-05-01,7,5200.0,4,1981.0,경대로 88,,-,-,2006,104.16666666666666,2006-05-01,57.78075678,대구광역시동구
6943,대구광역시 동구 신암동,666-10,666,10,경대,49.92,2006-05-01,11,5200.0,1,1981.0,경대로 88,,-,-,2006,104.16666666666666,2006-05-01,57.78075678,대구광역시동구
6944,대구광역시 동구 신암동,258-1,258,1,동원맨션,135.985,2006-05-01,10,15000.0,5,1992.0,신암남로23길 17,,-,-,2006,110.3062837812994,2006-05-01,57.78075678,대구광역시동구
6945,대구광역시 동구 신암동,361-1,361,1,로얄이스트2차,82.6661,2006-05-01,2,15000.0,10,2003.0,신암남로24길 97,,-,-,2006,181.45285673329212,2006-05-01,57.78075678,대구광역시동구
6946,대구광역시 동구 신암동,657-186,657,186,밀레니엄,55.96,2006-05-01,22,6500.0,5,2001.0,신암북로7길 59,,-,-,2006,116.15439599714081,2006-05-01,57.78075678,대구광역시동구
6947,대구광역시 동구 신암동,67,67,0,보성2차,56.44,2006-05-01,1,7000.0,2,1988.0,아양로49길 77,,-,-,2006,124.02551381998583,2006-05-01,57.78075678,대구광역시동구
6948,대구광역시 동구 신암동,67,67,0,보성2차,67.19,2006-05-01,3,10500.0,2,1988.0,아양로49길 77,,-,-,2006,156.2732549486531,2006-05-01,57.78075678,대구광역시동구
6949,대구광역시 동구 신암동,67,67,0,보성2차,67.19,2006-05-01,15,8600.0,3,1988.0,아양로49길 77,,-,-,2006,127.99523738651585,2006-05-01,57.78075678,대구광역시동구
6950,대구광역시 동구 신암동,233-16,233,16,삼승인터타워빌,84.18,2006-05-01,25,9800.0,6,2002.0,신암남로 69,,-,-,2006,116.41720123544783,2006-05-01,57.78075678,대구광역시동구
6951,대구광역시 동구 신암동,194-1,194,1,신암건영캐스빌,83.718,2006-05-01,17,16500.0,11,2005.0,신암남로 50,,-,-,2006,197.09023149143553,2006-05-01,57.78075678,대구광역시동구
6952,대구광역시 동구 신암동,194-1,194,1,신암건영캐스빌,83.718,2006-05-01,19,16400.0,6,2005.0,신암남로 50,,-,-,2006,195.89574523997229,2006-05-01,57.78075678,대구광역시동구
6953,대구광역시 동구 신암동,194-1,194,1,신암건영캐스빌,83.718,2006-05-01,26,15700.0,6,2005.0,신암남로 50,,-,-,2006,187.53434147972956,2006-05-01,57.78075678,대구광역시동구
6954,대구광역시 동구 신암동,194-1,194,1,신암건영캐스빌,58.61,2006-05-01,30,11500.0,10,2005.0,신암남로 50,,-,-,2006,196.2122504692032,2006-05-01,57.78075678,대구광역시동구
6955,대구광역시 동구 신암동,194-1,194,1,신암건영캐스빌,49.766,2006-05-01,31,9500.0,2,2005.0,신암남로 50,,-,-,2006,190.89338102318854,2006-05-01,57.78075678,대구광역시동구
6956,대구광역시 동구 신암동,461-1,461,1,신암그린타운,84.8529,2006-05-01,13,16500.0,13,2003.0,신성로 30,,-,-,2006,194.45416715280209,2006-05-01,57.78075678,대구광역시동구
6957,대구광역시 동구 신암동,766,766,0,신암뜨란채,84.35,2006-05-01,3,15530.0,1,2005.0,아양로7길 12,,-,-,2006,184.11381149970362,2006-05-01,57.78075678,대구광역시동구
6958,대구광역시 동구 신암동,766,766,0,신암뜨란채,59.44,2006-05-01,6,13000.0,14,2005.0,아양로7길 12,,-,-,2006,218.7079407806191,2006-05-01,57.78075678,대구광역시동구
6959,대구광역시 동구 신암동,373-1,373,1,진로2이스트,29.64,2006-05-01,4,4700.0,5,1998.0,동북로 460,,-,-,2006,158.56950067476382,2006-05-01,57.78075678,대구광역시동구
