,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,Year,제곱미터당가격(만원),날짜,지수
73539,대구광역시 서구 원대동2가,88,88,0,원대금류타운,59.63,2009-05-01,28,8250.0,13,1998.0,원대로13길 2,,-,-,2009,138.35317793057186,2009-05-01,52.34629986
76177,대구광역시 서구 원대동2가,88,88,0,원대금류타운,59.63,2009-06-01,22,8400.0,3,1998.0,원대로13길 2,,-,-,2009,140.86869025658225,2009-06-01,52.2929353
78801,대구광역시 서구 원대동2가,88,88,0,원대금류타운,84.39,2009-07-01,13,11000.0,5,1998.0,원대로13길 2,,-,-,2009,130.347197535253,2009-07-01,52.31826973
82006,대구광역시 서구 원대동2가,88,88,0,원대금류타운,59.63,2009-08-01,24,8400.0,10,1998.0,원대로13길 2,,-,-,2009,140.86869025658225,2009-08-01,52.33053554
89266,대구광역시 서구 원대동2가,88,88,0,원대금류타운,59.63,2009-10-01,26,8900.0,11,1998.0,원대로13길 2,,-,-,2009,149.25373134328356,2009-10-01,52.78330814
91394,대구광역시 서구 원대동2가,88,88,0,원대금류타운,84.39,2009-11-01,16,11100.0,5,1998.0,원대로13길 2,,-,-,2009,131.53217205830074,2009-11-01,52.92104651
93556,대구광역시 서구 원대동2가,88,88,0,원대금류타운,84.75,2009-12-01,7,11000.0,14,1998.0,원대로13길 2,,-,-,2009,129.79351032448378,2009-12-01,53.07318289
96492,대구광역시 서구 원대동2가,88,88,0,원대금류타운,84.75,2009-02-01,10,12000.0,10,1998.0,원대로13길 2,,-,-,2009,141.5929203539823,2009-02-01,52.78379111
96493,대구광역시 서구 원대동2가,88,88,0,원대금류타운,84.39,2009-02-01,18,11900.0,8,1998.0,원대로13길 2,,-,-,2009,141.01196824268277,2009-02-01,52.78379111
98747,대구광역시 서구 원대동2가,88,88,0,원대금류타운,59.63,2010-01-01,16,8000.0,3,1998.0,원대로13길 2,,-,-,2010,134.1606573872212,2010-01-01,53.14881414
111147,대구광역시 서구 원대동2가,88,88,0,원대금류타운,84.75,2010-07-01,21,10000.0,16,1998.0,원대로13길 2,,-,-,2010,117.99410029498524,2010-07-01,53.42534339
119580,대구광역시 서구 원대동2가,88,88,0,원대금류타운,59.63,2010-10-01,11,8250.0,6,1998.0,원대로13길 2,,-,-,2010,138.35317793057186,2010-10-01,53.71304036
132253,대구광역시 서구 원대동2가,88,88,0,원대금류타운,84.75,2011-11-01,28,13000.0,3,1998.0,원대로13길 2,,-,-,2011,153.39233038348084,2011-11-01,61.27036139
140535,대구광역시 서구 원대동2가,88,88,0,원대금류타운,59.63,2011-02-01,10,9000.0,8,1998.0,원대로13길 2,,-,-,2011,150.93073956062383,2011-02-01,55.12215352
148932,대구광역시 서구 원대동2가,88,88,0,원대금류타운,59.63,2011-04-01,11,8900.0,4,1998.0,원대로13길 2,,-,-,2011,149.25373134328356,2011-04-01,56.88191836
159157,대구광역시 서구 원대동2가,88,88,0,원대금류타운,59.63,2011-08-01,16,9400.0,4,1998.0,원대로13길 2,,-,-,2011,157.6387724299849,2011-08-01,58.97094669
166234,대구광역시 서구 원대동2가,88,88,0,원대금류타운,84.39,2011-10-01,28,12400.0,8,1998.0,원대로13길 2,,-,-,2011,146.93684085792157,2011-10-01,60.3479097
172495,대구광역시 서구 원대동2가,88,88,0,원대금류타운,84.75,2011-07-01,25,12000.0,4,1998.0,원대로13길 2,,-,-,2011,141.5929203539823,2011-07-01,58.27284182
178855,대구광역시 서구 원대동2가,88,88,0,원대금류타운,84.75,2012-05-01,14,13800.0,4,1998.0,원대로13길 2,,-,-,2012,162.83185840707964,2012-05-01,64.3129423
182271,대구광역시 서구 원대동2가,88,88,0,원대금류타운,84.39,2012-03-01,21,14500.0,7,1998.0,원대로13길 2,,-,-,2012,171.82130584192439,2012-03-01,63.7567406
185398,대구광역시 서구 원대동2가,88,88,0,원대금류타운,59.63,2012-04-01,12,10000.0,5,1998.0,원대로13길 2,,-,-,2012,167.70082173402648,2012-04-01,64.11324591
193089,대구광역시 서구 원대동2가,88,88,0,원대금류타운,84.39,2012-08-01,11,14500.0,12,1998.0,원대로13길 2,,-,-,2012,171.82130584192439,2012-08-01,64.64537056
218790,대구광역시 서구 원대동2가,88,88,0,원대금류타운,84.75,2013-03-01,4,15900.0,11,1998.0,원대로13길 2,,-,-,2013,187.61061946902655,2013-03-01,66.41775527
238637,대구광역시 서구 원대동2가,88,88,0,원대금류타운,84.75,2013-10-01,2,17000.0,8,1998.0,원대로13길 2,,-,-,2013,200.58997050147494,2013-10-01,71.34848452
238638,대구광역시 서구 원대동2가,88,88,0,원대금류타운,59.63,2013-10-01,24,12500.0,6,1998.0,원대로13길 2,,-,-,2013,209.62602716753312,2013-10-01,71.34848452
238639,대구광역시 서구 원대동2가,88,88,0,원대금류타운,59.63,2013-10-01,24,12500.0,8,1998.0,원대로13길 2,,-,-,2013,209.62602716753312,2013-10-01,71.34848452
238640,대구광역시 서구 원대동2가,88,88,0,원대금류타운,84.39,2013-10-01,24,16500.0,5,1998.0,원대로13길 2,,-,-,2013,195.5207963028795,2013-10-01,71.34848452
241837,대구광역시 서구 원대동2가,88,88,0,원대금류타운,84.75,2013-11-01,28,15000.0,5,1998.0,원대로13길 2,,-,-,2013,176.99115044247787,2013-11-01,72.16444368
244710,대구광역시 서구 원대동2가,88,88,0,원대금류타운,84.39,2013-12-01,5,14500.0,6,1998.0,원대로13길 2,,-,-,2013,171.82130584192439,2013-12-01,73.20598653
253573,대구광역시 서구 원대동2가,88,88,0,원대금류타운,84.75,2014-01-01,8,17900.0,16,1998.0,원대로13길 2,,-,-,2014,211.2094395280236,2014-01-01,74.31139808
259724,대구광역시 서구 원대동2가,88,88,0,원대금류타운,59.63,2014-03-01,16,13850.0,11,1998.0,원대로13길 2,,-,-,2014,232.26563810162668,2014-03-01,75.45425325
277874,대구광역시 서구 원대동2가,88,88,0,원대금류타운,59.63,2014-11-01,6,14500.0,4,1998.0,원대로13길 2,,-,-,2014,243.1661915143384,2014-11-01,78.40718518
280378,대구광역시 서구 원대동2가,88,88,0,원대금류타운,84.75,2014-12-01,23,19300.0,12,1998.0,원대로13길 2,,-,-,2014,227.72861356932154,2014-12-01,78.9787208
285783,대구광역시 서구 원대동2가,88,88,0,원대금류타운,59.63,2015-06-01,11,15000.0,11,1998.0,원대로13길 2,,-,-,2015,251.55123260103974,2015-06-01,82.93674147
291664,대구광역시 서구 원대동2가,88,88,0,원대금류타운,59.63,2015-02-01,10,15300.0,8,1998.0,원대로13길 2,,-,-,2015,256.5822572530605,2015-02-01,79.85742918
302895,대구광역시 서구 원대동2가,88,88,0,원대금류타운,84.75,2015-05-01,4,18400.0,2,1998.0,원대로13길 2,,-,-,2015,217.10914454277287,2015-05-01,82.0211757
310701,대구광역시 서구 원대동2가,88,88,0,원대금류타운,84.75,2015-09-01,15,22000.0,2,1998.0,원대로13길 2,,-,-,2015,259.58702064896755,2015-09-01,84.98696575
312963,대구광역시 서구 원대동2가,88,88,0,원대금류타운,59.63,2015-10-01,19,15000.0,4,1998.0,원대로13길 2,,-,-,2015,251.55123260103974,2015-10-01,85.65410381
320341,대구광역시 서구 원대동2가,88,88,0,원대금류타운,84.39,2016-05-01,11,21800.0,8,1998.0,원대로13길 2,,-,-,2016,258.32444602441046,2016-05-01,84.8023542
340947,대구광역시 서구 원대동2가,88,88,0,원대금류타운,84.75,2017-09-01,1,22800.0,10,1998.0,원대로13길 2,,-,-,2017,269.0265486725664,2017-09-01,83.34758574
347483,대구광역시 서구 원대동2가,88,88,0,원대금류타운,59.63,2017-03-01,29,16500.0,4,1998.0,원대로13길 2,,-,-,2017,276.7063558611437,2017-03-01,83.05410953
349807,대구광역시 서구 원대동2가,88,88,0,원대금류타운,84.39,2017-05-01,31,23000.0,14,1998.0,원대로13길 2,,-,-,2017,272.54414030098354,2017-05-01,82.73091205
353242,대구광역시 서구 원대동2가,88,88,0,원대금류타운,84.39,2017-07-01,1,22500.0,12,1998.0,원대로13길 2,,-,-,2017,266.6192676857448,2017-07-01,82.66612065
359192,대구광역시 서구 원대동2가,88,88,0,원대금류타운,84.39,2017-11-01,16,13200.0,2,1998.0,원대로13길 2,,-,-,2017,156.4166370423036,2017-11-01,83.73719119
362230,대구광역시 서구 원대동2가,88,88,0,원대금류타운,59.63,2017-06-01,2,16800.0,4,1998.0,원대로13길 2,,-,-,2017,281.7373805131645,2017-06-01,82.65710011
368655,대구광역시 서구 원대동2가,88,88,0,원대금류타운,59.63,2018-05-01,28,16900.0,11,1998.0,원대로13길 2,,-,-,2018,283.41438873050475,2018-05-01,84.84553655
372955,대구광역시 서구 원대동2가,88,88,0,원대금류타운,84.39,2018-01-01,10,23000.0,4,1998.0,원대로13길 2,,-,-,2018,272.54414030098354,2018-01-01,84.08186198
393402,대구광역시 서구 원대동2가,88,88,0,원대금류타운,84.75,2018-11-01,29,19300.0,12,1998.0,원대로13길 2,,-,-,2018,227.72861356932154,2018-11-01,86.27850309
398715,대구광역시 서구 원대동2가,88,88,0,원대금류타운,84.39,2018-04-01,10,22500.0,7,1998.0,원대로13길 2,,-,-,2018,266.6192676857448,2018-04-01,84.63530122
398716,대구광역시 서구 원대동2가,88,88,0,원대금류타운,84.39,2018-04-01,11,23000.0,2,1998.0,원대로13길 2,,-,-,2018,272.54414030098354,2018-04-01,84.63530122
398717,대구광역시 서구 원대동2가,88,88,0,원대금류타운,84.75,2018-04-01,19,22500.0,15,1998.0,원대로13길 2,,-,-,2018,265.4867256637168,2018-04-01,84.63530122
398718,대구광역시 서구 원대동2가,88,88,0,원대금류타운,84.75,2018-04-01,25,22200.0,8,1998.0,원대로13길 2,,-,-,2018,261.94690265486724,2018-04-01,84.63530122
402323,대구광역시 서구 원대동2가,88,88,0,원대금류타운,84.39,2019-02-01,28,24000.0,7,1998.0,원대로13길 2,,-,-,2019,284.3938855314611,2019-02-01,86.54271083
404241,대구광역시 서구 원대동2가,88,88,0,원대금류타운,84.75,2019-03-01,8,24000.0,2,1998.0,원대로13길 2,,-,-,2019,283.1858407079646,2019-03-01,86.50822656
413400,대구광역시 서구 원대동2가,88,88,0,원대금류타운,84.75,2019-07-01,2,20000.0,16,1998.0,원대로13길 2,,-,-,2019,235.9882005899705,2019-07-01,86.11022333
415868,대구광역시 서구 원대동2가,88,88,0,원대금류타운,59.63,2019-08-01,15,18500.0,13,1998.0,원대로13길 2,,-,-,2019,310.246520207949,2019-08-01,85.99035717
432146,대구광역시 서구 원대동2가,88,88,0,원대금류타운,59.63,2020-08-01,5,18000.0,5,1998.0,원대로13길 2,,-,-,2020,301.86147912124767,2020-08-01,87.79979019
432147,대구광역시 서구 원대동2가,88,88,0,원대금류타운,59.63,2020-08-01,18,17200.0,15,1998.0,원대로13길 2,,-,-,2020,288.44541338252554,2020-08-01,87.79979019
435446,대구광역시 서구 원대동2가,88,88,0,원대금류타운,59.63,2020-05-01,26,17500.0,3,1998.0,원대로13길 2,,-,-,2020,293.47643803454633,2020-05-01,86.89121694
447595,대구광역시 서구 원대동2가,88,88,0,원대금류타운,84.39,2020-06-01,11,26750.0,5,1998.0,원대로13길 2,,-,-,2020,316.9806849152743,2020-06-01,87.08620853
447596,대구광역시 서구 원대동2가,88,88,0,원대금류타운,59.63,2020-06-01,22,17500.0,9,1998.0,원대로13길 2,,-,-,2020,293.47643803454633,2020-06-01,87.08620853
452195,대구광역시 서구 원대동2가,88,88,0,원대금류타운,84.75,2020-07-01,7,26800.0,7,1998.0,원대로13길 2,,-,-,2020,316.22418879056045,2020-07-01,87.31547133
452196,대구광역시 서구 원대동2가,88,88,0,원대금류타운,59.63,2020-07-01,20,17500.0,11,1998.0,원대로13길 2,20200918.0,-,-,2020,293.47643803454633,2020-07-01,87.31547133
452197,대구광역시 서구 원대동2가,88,88,0,원대금류타운,59.63,2020-07-01,20,17500.0,11,1998.0,원대로13길 2,,-,-,2020,293.47643803454633,2020-07-01,87.31547133
468280,대구광역시 서구 원대동2가,88,88,0,원대금류타운,84.39,2020-11-01,22,26000.0,4,1998.0,원대로13길 2,,-,-,2020,308.09337599241616,2020-11-01,90.6373576
490539,대구광역시 서구 원대동2가,88,88,0,원대금류타운,84.39,2021-04-01,22,26800.0,3,1998.0,원대로13길 2,,-,-,2021,317.5731721767982,2021-04-01,97.9948316
490540,대구광역시 서구 원대동2가,88,88,0,원대금류타운,84.39,2021-04-01,22,26800.0,3,1998.0,원대로13길 2,20210518.0,-,-,2021,317.5731721767982,2021-04-01,97.9948316
497560,대구광역시 서구 원대동2가,88,88,0,원대금류타운,59.63,2022-03-01,12,16500.0,2,1998.0,원대로13길 2,,중개거래,대구 북구,2022,276.7063558611437,2022-03-01,99.13251332
